,h_post,h_post_individualized
7706,0.62,
9237,0.64,
7250,0.46,
6760,0.6,
7007,0.46,
5240,0.46,
7733,0.58,
5612,0.46,
8922,0.78,
6093,0.76,
7584,0.46,
6924,0.46,
9670,0.44,
5150,0.5,
5540,0.6,
5681,0.6,
7769,0.62,
6427,0.54,
5691,0.54,
9028,0.56,
7531,0.8,
5947,0.42,
8891,0.86,
6348,0.58,
7738,0.46,
7425,0.6,
9280,0.46,
7062,0.46,
5855,0.52,
6900,0.42,
5586,0.44,
9461,0.46,
8001,0.46,
5315,0.52,
8782,0.46,
5558,0.62,
6338,0.46,
9824,0.46,
8969,0.46,
6949,0.52,
5679,0.46,
5716,0.58,
8811,0.54,
6931,0.46,
7154,0.6,
7224,0.52,
7576,0.62,
5795,0.66,
5717,0.62,
6557,0.52,
8046,0.68,
6564,0.46,
8460,0.54,
9541,0.7,
5946,0.5,
6174,0.62,
5658,0.46,
9849,0.62,
5226,0.62,
9767,0.58,
7499,0.46,
9516,0.54,
8501,0.46,
7113,0.46,
8354,0.42,
5856,0.52,
8226,0.48,
5392,0.46,
9243,0.6,
9997,0.42,
8876,0.46,
8858,0.46,
7959,0.44,
8808,0.46,
6358,0.46,
8266,0.6,
6233,0.74,
8137,0.42,
6135,0.54,
5243,0.48,
5712,0.46,
5219,0.44,
7397,0.6,
7162,0.6,
6930,0.46,
5644,0.58,
7631,0.62,
5492,0.88,
5695,0.54,
9224,0.46,
7418,0.6,
6861,0.44,
5544,0.54,
8636,0.86,
7109,0.46,
6034,0.54,
6005,0.46,
5146,0.62,
9714,0.46,
7248,0.46,
