,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,0.955,0.85,0.85,0.8429319262504578,0.0,0.8429319371727748,0.8429319371727748,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,2,,0.8429319262504578,0.5495
1,1.0,0.85,0.85,0.004999999888241291,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,2,,0.9950000047683716,0.5479999999999999
2,1.0,0.85,0.85,0.004999999888241291,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,counterfactual,2,,0.9950000047683716,1.2338541666666665
3,0.96,0.85,0.85,0.7291666865348816,0.0,0.7291666666666666,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,2,,0.7291666865348816,0.5255
4,1.0,0.85,0.85,0.004999999888241291,0.0,0.955,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,2,,0.949999988079071,1.3838383838383839
5,0.99,0.85,0.85,0.7929292917251587,0.0,0.7929292929292929,0.7929292929292929,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,1,,0.7929292917251587,0.5345
6,1.0,0.85,0.85,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,1,,0.9979999661445618,0.532
7,1.0,0.85,0.85,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,counterfactual,1,,0.9979999661445618,1.198989898989899
8,0.99,0.85,0.85,0.6565656661987305,0.0,0.6565656565656566,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,1,,0.6565656661987305,0.5195000000000001
9,1.0,0.85,0.85,0.0,0.0,0.965,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,1,,0.9670000076293945,1.4123711340206186
10,0.97,0.85,0.85,0.8556700944900513,0.0,0.8556701030927835,0.8556701030927835,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,0,,0.8608247637748718,0.569
11,1.0,0.85,0.85,0.004999999888241291,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,0,,1.0,0.57
12,1.0,0.85,0.85,0.004999999888241291,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,counterfactual,0,,1.0,1.2556701030927835
13,0.97,0.85,0.85,0.7268041372299194,0.0,0.7268041237113402,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,0,,0.7319587469100952,0.5565
14,1.0,0.85,0.85,0.0,0.0,0.965,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,0,,0.9700000882148743,
