ix,goal_cost,intv_cost
3281,0.98,15.0
2646,0.9,15.0
3737,0.873,5.0
3211,0.95,15.0
3087,0.948,5.0
3856,0.856,5.0
2441,0.983,10.0
3806,0.939,5.0
2995,0.982,10.0
3820,0.93,5.0
3770,0.866,5.0
2973,0.937,5.0
3492,0.945,10.0
3881,0.983,5.0
2139,0.957,10.0
3653,0.95,10.0
3817,0.994,10.0
2503,0.923,5.0
3885,0.925,5.0
2117,0.883,15.0
3925,0.991,15.0
2436,0.868,5.0
2636,0.975,5.0
3005,0.877,15.0
2812,0.994,15.0
3266,0.882,15.0
2570,0.944,5.0
2219,0.941,10.0
3031,0.944,5.0
2329,0.932,5.0
2317,0.953,10.0
2087,0.984,10.0
2820,0.941,5.0
3818,0.996,15.0
3551,0.887,10.0
3860,0.958,5.0
3571,0.894,10.0
2925,0.983,10.0
3065,0.996,15.0
3394,0.973,5.0
2832,0.959,5.0
2474,0.97,5.0
2932,0.981,10.0
2421,0.953,10.0
3934,0.993,15.0
2260,0.972,5.0
3783,0.9,15.0
3236,0.992,10.0
2300,0.932,5.0
3401,0.895,15.0
3284,0.989,10.0
3990,0.977,5.0
2667,0.929,5.0
2463,0.87,5.0
2813,0.96,10.0
3283,0.904,5.0
2676,0.941,5.0
3947,0.867,10.0
2408,0.978,10.0
2425,0.964,10.0
2642,0.949,15.0
3748,0.981,10.0
2708,0.93,5.0
3400,0.969,5.0
3439,0.952,15.0
2073,0.947,10.0
3554,0.872,10.0
3054,0.89,10.0
2128,0.871,5.0
2547,0.945,10.0
2675,0.992,10.0
2228,0.993,15.0
3485,0.883,10.0
2576,0.957,10.0
2787,0.917,5.0
2091,0.993,15.0
3367,0.881,10.0
3796,0.957,10.0
3998,0.931,5.0
3710,0.99,15.0
2627,0.864,15.0
2000,0.994,15.0
2981,0.872,15.0
2978,0.996,15.0
2157,0.959,5.0
2191,0.956,10.0
3247,0.943,5.0
3628,0.977,10.0
3369,0.978,10.0
3430,0.985,15.0
2739,0.883,10.0
2295,0.94,5.0
3494,0.964,5.0
2323,0.858,5.0
3484,0.932,5.0
3520,0.984,15.0
3749,0.972,5.0
2120,0.938,5.0
3946,0.936,5.0
3936,0.961,10.0
2058,0.993,10.0
3662,0.946,10.0
2790,0.9,10.0
3220,0.981,15.0
3322,0.995,15.0
2831,0.868,15.0
3076,0.987,10.0
2419,0.994,15.0
3049,0.944,5.0
3444,0.947,15.0
3019,0.966,5.0
2424,0.889,15.0
2355,0.893,15.0
2980,0.962,5.0
3377,0.944,5.0
2050,0.956,10.0
2199,0.935,5.0
2264,0.854,5.0
2545,0.993,15.0
2635,0.867,10.0
2638,0.992,10.0
3704,0.949,10.0
2592,0.891,15.0
2878,0.939,10.0
3095,0.995,15.0
2818,0.945,5.0
2107,0.982,5.0
2396,0.955,10.0
3905,0.992,15.0
2145,0.963,5.0
3706,0.936,5.0
3557,0.873,10.0
3194,0.931,5.0
2218,0.949,15.0
3357,0.983,10.0
2052,0.855,10.0
3131,0.92,5.0
3221,0.894,10.0
2819,0.995,10.0
2585,0.887,15.0
2335,0.991,15.0
3979,0.954,10.0
2455,0.993,15.0
2751,0.937,10.0
2135,0.992,10.0
2001,0.993,15.0
3002,0.909,5.0
2912,0.992,15.0
2798,0.986,10.0
2742,0.977,5.0
3358,0.939,5.0
3187,0.95,10.0
3450,0.946,10.0
3339,0.997,15.0
3663,0.96,10.0
3395,0.963,10.0
3346,0.872,10.0
2716,0.993,15.0
3632,0.879,10.0
2731,0.992,10.0
3463,0.977,10.0
3757,0.952,15.0
2770,0.944,15.0
2115,0.956,10.0
3626,0.883,15.0
2879,0.939,10.0
3298,0.977,10.0
3292,0.956,10.0
3350,0.988,10.0
3625,0.869,15.0
2489,0.981,10.0
3275,0.979,10.0
2760,0.997,15.0
2248,0.985,10.0
3308,0.885,10.0
2843,0.881,15.0
2660,0.878,15.0
2261,0.994,10.0
2116,0.861,5.0
3061,0.878,10.0
3127,0.872,10.0
3189,0.974,5.0
2738,0.959,10.0
2083,0.873,15.0
3155,0.941,5.0
2420,0.949,10.0
3317,0.907,10.0
3779,0.91,5.0
2947,0.957,10.0
3337,0.982,15.0
2860,0.996,15.0
3701,0.877,10.0
2734,0.949,10.0
2178,0.995,15.0
2482,0.919,5.0
2212,0.995,15.0
3743,0.95,10.0
3409,0.878,10.0
2454,0.94,5.0
3093,0.885,15.0
