,0
721,0.0
632,0.0
588,1.0
743,0.0
852,0.0
899,0.0
782,0.0
912,0.0
892,0.0
515,1.0
639,0.0
701,0.0
916,0.0
616,0.0
769,0.0
611,0.0
596,0.0
593,0.0
506,1.0
584,0.0
606,0.0
718,0.0
534,0.0
619,0.0
996,0.0
975,0.0
775,0.0
575,0.0
748,0.0
925,1.0
948,0.0
968,0.0
839,0.0
881,0.0
887,0.0
516,0.0
866,1.0
974,0.0
669,1.0
904,0.0
732,0.0
943,0.0
713,0.0
759,0.0
689,0.0
871,0.0
776,0.0
656,0.0
757,0.0
574,0.0
664,0.0
918,0.0
810,0.0
821,0.0
829,1.0
841,0.0
762,0.0
889,0.0
788,0.0
758,0.0
850,0.0
781,0.0
535,0.0
564,1.0
784,0.0
842,0.0
577,1.0
654,0.0
787,0.0
910,1.0
992,0.0
614,0.0
786,0.0
554,1.0
705,0.0
958,0.0
736,1.0
755,0.0
876,0.0
712,0.0
811,0.0
563,0.0
603,0.0
602,0.0
583,0.0
668,0.0
704,0.0
877,0.0
526,0.0
601,0.0
878,0.0
901,0.0
977,0.0
648,0.0
662,1.0
933,1.0
767,0.0
833,0.0
860,1.0
727,0.0
