,x1,x2
1832,2.3,-0.0
1330,1.3,2.6
1365,1.9,3.9
1838,3.1,-0.0
1717,1.3,2.6
1272,0.1,6.4
1857,1.4,2.8
1890,1.4,2.7
1025,1.9,3.6
1710,1.8,0.0
1402,1.9,3.9
1582,2.8,0.0
1399,2.1,4.1
1769,-0.0,3.4
1669,2.6,-0.0
1451,1.7,3.3
1253,1.4,2.8
1184,2.6,-0.0
1786,2.7,5.5
1791,1.9,3.0
1954,1.3,2.6
1767,0.0,4.3
1238,1.4,2.8
1782,1.4,3.0
1354,1.5,3.0
1545,1.4,2.8
1805,3.0,-0.0
1220,1.3,2.6
1759,2.3,0.0
1127,2.9,7.0
1748,1.1,2.8
1493,2.5,5.1
1357,1.0,3.4
1969,1.3,2.6
1113,1.5,3.1
1383,0.7,3.6
1023,2.6,-0.0
1575,2.2,0.0
1097,1.7,3.4
1107,1.4,2.8
1696,2.1,5.0
1304,1.5,3.0
1537,1.4,2.7
1963,1.6,3.6
1231,2.1,-0.0
1942,1.4,3.7
1118,3.1,-0.0
1344,2.3,-0.0
1234,2.3,4.1
1352,1.5,3.3
1335,3.5,7.1
1703,2.5,-0.0
1501,1.6,3.4
1429,1.6,3.1
1100,2.6,-0.0
1946,2.0,4.0
1818,0.7,3.1
1028,1.6,3.3
1288,1.6,3.3
1675,0.8,7.6
1814,0.6,4.9
1148,1.8,3.8
1410,1.9,-0.0
1104,1.7,3.3
1068,2.1,4.2
1465,0.6,2.8
1876,1.9,3.7
1038,2.5,5.0
1691,1.8,3.6
1171,1.9,5.6
1041,3.1,6.6
1872,1.3,2.9
1477,1.4,3.1
1257,3.7,-0.0
1433,0.4,4.0
1605,1.5,2.9
1541,1.9,-0.0
1373,1.8,3.5
1382,3.3,5.7
1211,2.0,4.1
1873,1.6,3.3
1479,2.2,-0.0
1910,1.2,2.4
1992,1.9,-0.0
1674,0.9,4.2
1863,3.5,0.0
1603,2.2,4.4
1260,2.1,-0.0
1636,1.9,3.8
1693,0.1,3.3
1423,2.5,-0.0
1761,0.6,6.7
1482,1.0,4.2
1925,4.3,2.7
1336,0.4,6.9
1263,2.4,4.7
1305,1.9,1.7
1454,3.0,0.0
1180,2.5,-0.0
1061,1.6,5.7
