,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.85,0.85,0.92,0.0,0.92,0.92,"[5.0, 5.0]",300.0,0.5,individualized,improvement,8,,0.925,0.10158650000000001
1,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,8,,0.993,0.09937149999999999
2,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,8,,0.9949999999999999,9.25
3,1.0,0.85,0.85,0.915,0.0,0.915,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,8,,0.9199999999999999,0.09787649999999999
4,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,8,,0.998,9.8
5,1.0,0.85,0.85,0.95,0.0,0.95,0.95,"[5.0, 5.0]",300.0,0.5,individualized,improvement,9,,0.95,0.10185300000000001
6,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,9,,0.693,0.09884500000000002
7,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,9,,0.6849999999999999,9.8
8,1.0,0.85,0.85,0.945,0.0,0.945,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,9,,0.945,0.0969925
9,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,9,,0.673,9.75
10,1.0,0.85,0.85,0.935,0.0,0.935,0.935,"[5.0, 5.0]",300.0,0.5,individualized,improvement,3,,0.9339999999999999,0.09512799999999999
11,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,3,,0.923,0.094723
12,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,3,,0.9280000000000002,9.7
13,1.0,0.85,0.85,0.925,0.0,0.925,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,3,,0.924,0.09975099999999999
14,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,3,,0.9280000000000002,9.8
15,1.0,0.85,0.85,0.92,0.005,0.925,0.925,"[5.0, 5.0]",300.0,0.5,individualized,improvement,4,,0.923,0.096782
16,1.0,0.85,0.85,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,4,,0.523,0.09276849999999999
17,1.0,0.85,0.85,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,4,,0.5,9.775
18,1.0,0.85,0.85,0.905,0.005,0.91,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,4,,0.908,0.097331
19,1.0,0.85,0.85,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,4,,0.516,9.975
20,1.0,0.85,0.85,0.935,0.0,0.94,0.935,"[5.0, 5.0]",300.0,0.5,individualized,improvement,0,,0.9399999999999998,0.1002125
21,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,0,,0.9570000000000001,0.100236
22,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,0,,0.961,9.925
23,1.0,0.85,0.85,0.935,0.0,0.94,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,0,,0.9399999999999998,0.10220749999999999
24,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,0,,0.96,9.9
25,1.0,0.85,0.85,0.93,0.0,0.935,0.93,"[5.0, 5.0]",300.0,0.5,individualized,improvement,6,,0.9350000000000002,0.159252
26,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,6,,0.849,0.164261
27,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,6,,0.849,9.875
28,1.0,0.85,0.85,0.92,0.0,0.925,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,6,,0.925,0.1601645
29,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,6,,0.843,9.925
30,1.0,0.85,0.85,0.945,0.0,0.945,0.945,"[5.0, 5.0]",300.0,0.5,individualized,improvement,1,,0.945,0.18288000000000001
31,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,1,,0.404,0.18337400000000004
32,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,1,,0.40499999999999997,9.95
33,1.0,0.85,0.85,0.94,0.0,0.94,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,1,,0.9399999999999998,0.1848355
34,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,1,,0.40700000000000003,9.375
35,1.0,0.85,0.85,0.935,0.0,0.935,0.935,"[5.0, 5.0]",300.0,0.5,individualized,improvement,5,,0.93,0.13390950000000001
36,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,5,,0.511,0.13252799999999998
37,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,5,,0.5069999999999999,9.425
38,1.0,0.85,0.85,0.93,0.0,0.93,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,5,,0.925,0.1324945
39,1.0,0.85,0.85,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,5,,0.516,10.05
40,1.0,0.85,0.85,0.95,0.005,0.95,0.95,"[5.0, 5.0]",300.0,0.5,individualized,improvement,7,,0.95,0.095273
41,1.0,0.85,0.85,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,7,,0.9650000000000001,0.10129899999999999
42,1.0,0.85,0.85,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,7,,0.9730000000000001,10.0
43,1.0,0.85,0.85,0.945,0.005,0.945,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,7,,0.945,0.0992835
44,1.0,0.85,0.85,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,7,,0.961,10.05
