ix,goal_cost,intv_cost
2436,0.864,5.0
3155,0.884,5.0
3039,0.868,5.0
2605,0.876,15.0
3790,0.884,10.0
3717,0.902,10.0
2216,0.944,10.0
3434,0.96,5.0
2085,0.992,15.0
2435,0.886,10.0
3074,0.954,10.0
2635,0.894,10.0
3509,0.952,10.0
3625,0.892,15.0
3920,0.964,5.0
2803,0.956,5.0
3686,0.992,10.0
2178,0.896,15.0
2834,0.982,5.0
3731,0.866,15.0
2674,0.892,15.0
2511,0.99,10.0
3566,0.978,15.0
2465,0.892,5.0
3617,0.97,5.0
2000,0.998,15.0
3891,0.992,5.0
2293,0.998,10.0
2638,0.99,10.0
3444,0.99,15.0
3401,0.882,15.0
2198,1.0,15.0
3561,0.892,10.0
3266,0.878,15.0
2572,0.886,5.0
2554,0.984,15.0
3872,0.91,10.0
2134,0.884,10.0
3864,0.992,5.0
3691,0.952,10.0
3022,1.0,5.0
2569,0.994,15.0
3604,1.0,5.0
2577,0.87,15.0
2653,0.896,15.0
2831,0.896,15.0
3095,0.992,15.0
3647,0.99,15.0
3205,0.982,10.0
3448,0.888,5.0
3925,0.994,15.0
2520,0.946,5.0
3261,0.946,10.0
2700,0.902,5.0
3730,0.876,5.0
2832,0.99,5.0
2950,0.988,5.0
3146,0.952,5.0
3301,0.888,15.0
3500,0.992,5.0
2590,0.978,15.0
2087,0.954,10.0
3107,0.88,5.0
3013,0.868,10.0
3986,0.98,10.0
2877,0.954,15.0
2179,0.902,10.0
2913,0.872,15.0
3785,0.986,10.0
3770,0.886,5.0
3255,0.864,5.0
2058,0.986,10.0
3796,0.958,10.0
2535,0.874,5.0
3201,1.0,5.0
2168,0.892,5.0
2575,0.956,10.0
3979,0.992,10.0
3346,0.946,10.0
2186,0.98,10.0
3054,0.904,10.0
2218,0.992,15.0
3632,0.988,10.0
2338,0.89,15.0
2413,0.958,10.0
3810,0.88,5.0
3002,0.942,5.0
2939,0.89,10.0
3322,0.994,15.0
2408,0.952,10.0
2043,0.944,5.0
3788,0.976,5.0
2930,0.878,5.0
2298,0.988,15.0
2089,0.878,5.0
2469,0.994,5.0
2054,0.954,10.0
3598,0.996,15.0
3736,0.986,5.0
2455,0.992,15.0
3766,0.884,10.0
3495,0.95,5.0
2061,0.954,5.0
2584,0.888,15.0
3409,0.984,10.0
2713,0.988,5.0
3961,0.86,5.0
2746,0.89,5.0
2019,0.95,5.0
3803,0.864,15.0
3899,0.966,10.0
2126,0.942,5.0
3505,0.876,15.0
2825,0.878,5.0
2385,0.896,10.0
3885,0.858,5.0
2787,0.98,5.0
2755,0.964,10.0
3450,0.94,10.0
3837,0.994,15.0
2077,0.99,15.0
3364,0.964,10.0
2233,0.99,15.0
2981,0.876,15.0
3748,0.878,10.0
2372,0.9,15.0
2592,0.876,15.0
2437,0.954,10.0
3648,0.992,5.0
2866,0.88,10.0
3009,0.868,15.0
3485,0.864,10.0
3855,0.992,15.0
3698,0.88,5.0
2583,0.942,10.0
2280,0.996,15.0
2885,0.996,10.0
3447,0.96,10.0
3370,0.994,15.0
2472,0.976,5.0
2401,0.952,15.0
3391,0.93,5.0
2128,0.888,5.0
2371,0.998,5.0
3977,0.96,5.0
2463,0.878,5.0
3999,0.95,15.0
3087,0.878,5.0
3626,0.884,15.0
3757,0.998,15.0
3902,0.89,10.0
2221,0.95,5.0
2152,0.866,15.0
2529,0.974,5.0
3990,0.986,5.0
3905,0.996,15.0
2429,0.902,15.0
2051,0.972,5.0
3292,0.872,10.0
3073,0.99,10.0
3804,0.89,15.0
2139,0.944,10.0
2366,0.9,5.0
3308,0.888,10.0
2646,0.892,15.0
3034,0.992,15.0
3718,0.96,10.0
2173,0.996,5.0
2716,0.984,15.0
3211,0.992,15.0
2995,0.946,10.0
3134,1.0,15.0
3794,0.944,10.0
3218,0.892,10.0
2521,0.892,10.0
2135,0.99,10.0
3349,0.986,10.0
3433,0.874,15.0
3090,0.966,10.0
3044,0.866,15.0
2963,0.958,5.0
3486,0.99,10.0
3687,0.972,10.0
3578,0.888,15.0
2576,0.994,10.0
2307,0.956,15.0
3000,0.86,10.0
2066,0.98,10.0
2107,0.992,5.0
2585,0.874,15.0
2308,0.9,5.0
3861,0.974,15.0
3934,0.976,15.0
3673,0.994,5.0
2923,0.894,15.0
2368,0.978,10.0
3422,0.96,10.0
3777,0.916,5.0
3187,0.952,10.0
3628,0.942,10.0
