,u_x1,u_x2,u_y,u_x3
500,-1.2394768,1.123526,0.56546855,0.8970653
501,-1.1284497,-0.47799435,0.02876401,0.5574036
502,-0.5990021,-1.0754576,0.8240396,-0.076420605
503,-0.6741934,-0.8770305,0.5606369,1.0809274
504,-0.4839245,0.073459424,0.3925985,0.8725543
505,0.0028190834,-0.8662443,0.19462991,0.2741006
506,0.301868,-0.20966257,0.030661106,-0.09139907
507,-0.0003360903,1.4159743,0.21610928,1.0942025
508,-2.0588746,0.2443521,0.73405826,0.6543936
509,0.29834366,0.9881955,0.7545433,0.49529007
510,-0.51532406,0.8830047,0.9740591,1.1096485
511,0.93495214,0.14936505,0.35127187,-0.77682185
512,-2.0807943,1.1324602,0.8907418,-0.35002714
513,-0.09005535,-0.46373042,0.3622582,1.5771004
514,-1.4288079,1.7582833,0.42752624,0.20838302
515,-0.8269306,-0.97398424,0.719496,0.57645583
516,1.1833363,-0.2701634,0.09241545,-0.1047833
517,0.032064956,1.3367679,0.15440857,0.8900577
518,1.0050788,-1.4025018,0.7880379,0.65233535
519,1.0884511,-0.8059214,0.8974899,-0.22063184
520,1.8975532,0.2654641,0.8587471,1.4686738
521,1.6729302,-1.5559928,0.7160244,1.1499727
522,0.3585318,-0.78012204,0.58985615,0.9340632
523,0.6102752,-2.3888628,0.12885547,0.36726326
524,2.1823313,-0.03320359,0.6315206,-0.21125841
525,1.118772,-0.116827756,0.32623875,1.7297126
526,0.13875608,-0.21230182,0.033189297,-0.03420663
527,-0.04906982,1.2261518,0.31150794,0.35968542
528,-1.2029724,0.04788169,0.025933862,0.2882744
529,0.05047584,-0.5647803,0.10109198,0.5800393
530,-1.9744645,0.03263838,0.9308965,1.2723899
531,0.29129085,-0.8787107,0.90799356,0.6876584
532,-0.51081866,0.33829397,0.60305965,0.068852216
533,-0.97151715,-0.1775765,0.9311676,0.23606104
534,-0.439836,-1.0506155,0.3301946,0.53048176
535,0.70876044,-0.1515091,0.14818811,0.14330739
536,-1.5281891,-0.009017039,0.7435268,-0.27587837
537,-0.12400602,-2.0459404,0.69709015,0.26950842
538,-1.8711609,0.228521,0.4710809,0.70360124
539,-0.36155188,-0.15307018,0.5558877,0.6119699
540,0.9173174,0.95327127,0.5530455,-0.18030506
541,1.7348615,-0.5482133,0.13876438,0.24997556
542,1.0302527,-0.09062213,0.65618634,0.23251629
543,1.7318912,-0.13937083,0.4305246,0.8175843
544,-0.46007246,-0.55013365,0.6117972,1.33329
545,0.10121457,0.3899427,0.6785742,1.5235093
546,-0.7764713,0.5550501,0.80970097,-0.6345689
547,0.17749317,-1.6954316,0.84444666,0.6181468
548,-0.21013607,0.059857637,0.6437874,-0.005568564
549,0.024779916,-0.85691047,0.4667685,0.14981213
550,0.466059,1.8959337,0.0277462,1.015282
551,-0.7193565,0.20241976,0.74953353,-0.37204754
552,-0.4524687,1.2501664,0.3787843,0.77815735
553,-0.32806787,-2.5133684,0.85710704,0.49162868
554,0.919211,0.48613933,0.44545352,0.7890135
555,-0.37176794,0.41808024,0.97870743,0.8033103
556,1.0116283,0.050652668,0.5218642,0.81620204
557,0.9158124,0.26468354,0.23454154,0.42353716
558,0.6160226,-0.8402586,0.4199282,0.76216525
559,1.1882234,0.8349288,0.33596575,1.0640479
560,-0.5856883,-0.39482474,0.11292744,-0.24419701
561,-0.0860921,0.4642188,0.4646057,0.5481623
562,-2.3647082,0.031652384,0.93358886,-0.73282826
563,0.3100169,-0.98007405,0.3170917,0.3788836
564,-1.4565682,1.6333032,0.98029244,0.86029327
565,-0.109461896,-0.7731089,0.049832106,-1.0119516
566,0.009629484,-0.42454472,0.40435982,0.98479843
567,0.08803981,-1.0094383,0.16705239,-0.26282567
568,-0.9839999,-0.44429293,0.98707414,0.7729927
569,-0.93185776,0.8701412,0.6989701,0.66971314
570,-1.9274244,-0.09853478,0.2011522,1.4565823
571,1.4375435,-1.5821406,0.86478853,0.27724653
572,-1.2073166,1.6918048,0.5104556,1.0806639
573,3.3139122,0.032979805,0.83895016,0.5551295
574,-0.77337116,-0.6117642,0.4594202,0.36076066
575,-0.467811,-0.12285372,0.8076576,-0.18986148
576,-0.33049658,0.26831317,0.6260989,0.7661513
577,-0.7677951,-2.2841651,0.32944882,0.36504275
578,0.57526124,-0.44738635,0.0590477,1.2397201
579,0.7056064,0.41711876,0.39615393,0.75130445
580,0.73556376,-0.17195123,0.94836557,0.34690285
581,-0.37832618,0.0033282642,0.84426177,-0.38317293
582,0.7140079,0.25400206,0.6273595,1.0038147
583,-2.034458,1.2757305,0.8037189,0.8822174
584,1.1887531,-0.83873826,0.009169459,-0.3184713
585,0.8502126,0.9516242,0.7080585,0.91164243
586,-0.26862434,0.41936806,0.033977628,0.3118178
587,-0.30996817,1.7232352,0.37407374,0.5439344
588,0.5824122,1.6969057,0.7321578,0.3671167
589,-0.1925081,0.8020266,0.68264925,0.24365446
590,-1.3149607,-1.806392,0.79148054,0.034618855
591,0.57243586,1.1064093,0.053176165,0.9048953
592,0.9229887,-1.9066784,0.16907632,0.7364402
593,0.30652708,0.7392195,0.18480945,0.6688532
594,-0.25782314,-0.9420162,0.13839221,0.38446984
595,1.4864982,0.6115352,0.5443592,0.8866615
596,0.69894725,1.2710638,0.5535852,0.9317181
597,0.17138642,-1.3499032,0.15341294,0.8062595
598,1.0764766,-0.30598453,0.46949553,0.43526444
599,-0.5167954,-1.0552613,0.55681384,0.66822827
600,-0.6775069,0.71426433,0.97838235,0.8774724
601,-1.2187219,1.849659,0.99681187,-0.13120246
602,1.156686,0.07788796,0.7486671,1.3383347
603,0.95904833,-1.0965679,0.16364527,0.67434233
604,-0.3157663,-1.1038716,0.579159,0.28948766
605,-0.21384425,-0.104237586,0.24816859,-0.088692546
606,-0.67229897,-0.9505173,0.6546769,0.124423414
607,0.2978757,1.0990607,0.7505752,0.25281012
608,0.48825067,-0.4603718,0.9995527,0.62214667
609,-1.0784647,0.6078871,0.7340393,0.8255541
610,-1.6623349,0.71982443,0.0019551516,-0.39515406
611,-2.06302,-0.77673304,0.6735749,0.22053349
612,0.6054654,0.022554027,0.2525705,1.044471
613,0.23005028,2.185706,0.19985938,0.34199074
614,-0.9905536,-0.08293492,0.94754183,1.0808282
615,0.7397332,0.027157476,0.5645338,0.5474378
616,0.2347445,-0.28911337,0.71699476,-0.48073053
617,-0.71719265,-0.44758156,0.037158012,0.25400487
618,0.526943,0.631976,0.91008294,0.2415024
619,-0.36001217,0.71265364,0.65153897,0.31037495
620,0.11292814,-0.38525537,0.24541152,-0.1072005
621,0.09419577,-2.7387676,0.34307683,0.5398336
622,0.06765518,0.595231,0.7486464,0.91429245
623,-0.5764624,-0.38312826,0.005091548,0.1864129
624,-0.77940327,-1.5769606,0.78642917,0.25162613
625,0.2508484,0.9579541,0.30064368,0.8275238
626,1.4328535,-1.0252748,0.5467036,0.61187536
627,0.012389193,-0.46815303,0.23275518,0.46495268
628,-0.99115753,-0.0321826,0.19053316,0.6620181
629,-1.2515858,-1.4488229,0.09809792,0.93323684
630,1.205317,-0.14460658,0.7453743,0.0013285577
631,0.30496028,0.48749772,0.85500824,0.5274993
632,-0.12056856,0.7420325,0.12784696,0.78158045
633,-1.2611722,0.25722125,0.32171082,0.37823224
634,0.37864634,0.2669108,0.03622949,1.579788
635,0.49805158,0.28754798,0.4040804,1.0981009
636,0.9759488,-0.6742579,0.86559474,0.8974862
637,0.05133574,1.0514653,0.7865746,-0.59775186
638,-0.4825245,-1.9209471,0.06953657,-0.078787565
639,-0.8277195,-0.39223826,0.7570298,0.40706944
