,0
1437,0.0
1725,0.0
1990,0.0
1446,0.0
1438,0.0
1709,0.0
1674,0.0
1597,0.0
1517,0.0
1746,0.0
1178,0.0
1182,0.0
1998,0.0
1884,0.0
1464,0.0
1641,0.0
1657,0.0
1978,0.0
1619,0.0
1324,0.0
1713,0.0
1842,0.0
1245,0.0
1668,0.0
1102,0.0
1291,0.0
1202,0.0
1716,0.0
1036,0.0
1567,0.0
1823,0.0
1694,0.0
1408,0.0
1731,0.0
1995,0.0
1865,0.0
1495,0.0
1794,0.0
1901,0.0
1766,0.0
1537,0.0
1871,0.0
1352,0.0
1281,0.0
1899,0.0
1485,0.0
1977,0.0
1896,0.0
1288,0.0
1898,0.0
1284,0.0
1883,0.0
1817,0.0
1649,0.0
1277,0.0
1625,0.0
1087,0.0
1009,0.0
1363,0.0
1356,0.0
1317,0.0
1133,0.0
1996,0.0
1940,0.0
1312,0.0
1606,0.0
1646,0.0
1369,0.0
1911,0.0
1741,0.0
1372,0.0
1459,0.0
1057,0.0
1988,0.0
1864,0.0
1942,0.0
1926,0.0
1627,0.0
1316,0.0
1415,0.0
1072,0.0
1677,0.0
1968,0.0
1033,0.0
1313,0.0
1806,0.0
1561,0.0
1902,0.0
1610,0.0
1231,0.0
1177,0.0
1201,0.0
1820,0.0
1267,0.0
1938,0.0
1314,0.0
1892,0.0
1711,0.0
1598,0.0
1067,0.0
