,age,gender,experience,loan_amount,loan_duration,income,saving
7706,0.1,0.0,-0.0,0.0,-0.2,-3.8,-25.6
9237,0.0,0.0,-0.0,-0.3,0.2,-0.3,-1.5
7250,-0.0,0.0,-0.0,-0.1,-0.4,-3.2,-21.0
6760,0.5,0.0,-0.0,0.2,0.4,-5.0,-30.8
7007,-0.0,0.0,-0.0,0.1,0.3,-0.9,-5.4
5240,0.0,0.0,-0.0,0.2,-0.4,-3.5,-23.4
7733,-0.1,0.0,-0.0,0.1,0.3,-2.0,-14.4
5612,-0.0,0.0,-0.0,-2.9,-0.1,0.4,-19.7
8922,-0.0,0.0,-0.0,-0.3,-0.1,-0.3,-1.3
6093,-0.0,0.0,-0.0,-0.2,-0.2,-0.4,-1.5
7584,0.1,0.0,-0.0,0.1,0.1,-4.2,-26.9
6924,0.1,0.0,-0.0,0.2,0.0,-1.5,-11.8
9670,0.0,0.0,-0.0,0.4,-0.1,-2.0,-12.7
5150,-0.1,0.0,-0.0,-0.2,-0.4,-3.3,-21.4
5540,-0.0,0.0,-0.0,-0.5,0.5,-2.6,-16.8
5681,0.1,0.0,-0.0,0.2,0.4,-0.8,-5.8
7769,-0.0,0.0,-0.0,0.3,-0.1,-8.0,-49.2
6427,0.0,0.0,-0.1,0.0,0.1,-0.2,-53.8
5691,0.1,0.0,0.0,0.3,-0.3,-6.9,-43.2
9028,-0.0,0.0,-0.0,-0.4,-0.3,-5.9,-35.1
7531,0.0,0.0,-0.0,-0.1,-0.1,-0.0,-0.9
5947,-0.1,0.0,-0.0,-0.3,-0.2,-3.2,-17.3
8891,-0.0,0.0,-0.0,-0.1,-0.0,0.1,-0.7
6348,0.0,0.0,-0.0,-0.4,-0.5,-4.0,-27.3
7738,0.0,0.0,-0.0,0.5,-0.1,-2.5,-17.3
7425,0.1,0.0,-0.0,-0.2,0.5,-4.5,-29.5
9280,0.1,0.0,-0.0,-0.1,-0.3,-5.1,-30.5
7062,0.3,0.0,0.0,-0.4,-0.3,-0.5,-2.2
5855,0.1,0.0,-0.0,0.1,0.1,-4.7,-28.4
6900,0.1,0.0,0.0,-0.1,-0.2,-2.4,-12.4
5586,-0.0,0.0,-0.0,0.1,0.4,-5.0,-31.8
9461,0.2,0.0,-0.0,-0.3,0.1,-1.2,-7.3
8001,0.1,0.0,0.0,0.0,-0.1,-5.0,-32.2
5315,0.1,0.0,0.0,0.0,0.3,-5.2,-31.9
8782,0.0,0.0,-0.0,-0.5,0.4,0.4,-2.7
5558,0.0,0.0,-0.0,0.0,-0.2,-1.0,-5.8
6338,0.1,0.0,-0.0,-0.4,0.2,-2.9,-19.7
9824,-0.1,0.0,-0.0,-0.4,0.5,-4.2,-27.6
8969,-0.0,0.0,-0.0,-0.1,0.4,-0.8,-6.1
6949,0.0,0.0,-0.0,-0.2,0.3,-4.4,-27.4
5679,-0.2,0.0,-0.0,-4.7,-0.3,-0.4,-30.7
5716,-0.0,0.0,-0.0,0.5,0.3,-2.3,-16.7
8811,-0.2,0.0,-0.1,-0.2,0.3,0.1,-63.6
6931,-0.1,0.0,-0.0,0.1,-0.1,-1.9,-11.9
7154,0.1,0.0,-0.0,-5.8,0.1,0.2,-36.8
