,years_experience,degree
3128,1.0,2.0
2969,0.0,1.0
3850,1.0,2.0
3880,0.0,1.0
3364,1.0,2.0
2966,0.0,2.0
3137,1.0,1.0
2940,0.0,1.0
3626,1.0,2.0
2330,2.0,1.0
2326,2.0,0.0
2420,0.0,3.0
3507,1.0,2.0
3064,1.0,2.0
2506,0.0,2.0
2336,0.0,1.0
2825,2.0,1.0
3065,0.0,3.0
3368,1.0,1.0
2600,0.0,1.0
2201,1.0,1.0
3026,2.0,1.0
3052,0.0,1.0
3016,2.0,0.0
2170,1.0,1.0
3746,0.0,2.0
2801,0.0,2.0
2683,0.0,1.0
2874,1.0,2.0
3361,0.0,2.0
3284,0.0,2.0
2931,0.0,1.0
2255,1.0,1.0
2985,0.0,2.0
2176,1.0,1.0
2367,0.0,3.0
3996,0.0,2.0
2800,0.0,3.0
3150,2.0,2.0
3703,0.0,1.0
3215,0.0,2.0
2400,1.0,2.0
2266,1.0,1.0
3270,1.0,1.0
2649,1.0,1.0
2841,0.0,2.0
3429,0.0,2.0
2119,0.0,2.0
2652,0.0,2.0
2047,1.0,1.0
2281,0.0,3.0
2702,1.0,3.0
2321,1.0,3.0
2654,0.0,1.0
2868,1.0,3.0
3040,0.0,2.0
2259,0.0,2.0
3336,0.0,1.0
3456,2.0,0.0
2619,0.0,2.0
2066,0.0,1.0
2315,0.0,1.0
3340,0.0,1.0
3283,2.0,0.0
3830,0.0,2.0
3469,0.0,2.0
3527,1.0,1.0
3521,2.0,0.0
2291,0.0,2.0
2528,0.0,3.0
3083,0.0,2.0
2961,3.0,1.0
3213,3.0,1.0
3248,1.0,1.0
2621,0.0,2.0
2169,3.0,1.0
2335,0.0,2.0
3973,0.0,1.0
3875,1.0,1.0
2368,0.0,1.0
2707,0.0,3.0
3126,1.0,1.0
2431,0.0,1.0
2463,1.0,2.0
3125,0.0,2.0
3060,1.0,1.0
2628,2.0,0.0
3042,0.0,1.0
2312,1.0,1.0
3538,1.0,1.0
3624,0.0,2.0
3287,2.0,1.0
2845,1.0,2.0
3974,1.0,1.0
3199,1.0,3.0
3143,0.0,2.0
2756,1.0,1.0
2313,0.0,2.0
3099,0.0,1.0
3804,0.0,3.0
2134,0.0,2.0
3297,1.0,3.0
2746,0.0,2.0
2418,0.0,2.0
2376,1.0,3.0
2288,0.0,2.0
3702,1.0,2.0
3307,1.0,2.0
3896,0.0,3.0
3661,2.0,1.0
3853,1.0,2.0
3578,2.0,0.0
3382,2.0,1.0
2556,0.0,2.0
2899,0.0,3.0
3617,1.0,1.0
3251,0.0,3.0
3451,3.0,0.0
3053,0.0,1.0
3672,0.0,2.0
2994,0.0,3.0
2567,0.0,2.0
2802,0.0,1.0
2151,0.0,1.0
3298,1.0,1.0
2748,0.0,3.0
2190,0.0,2.0
2428,1.0,1.0
3759,2.0,0.0
3001,1.0,1.0
2719,0.0,3.0
3983,0.0,2.0
3293,1.0,1.0
3344,1.0,3.0
2388,0.0,1.0
3588,3.0,0.0
3660,1.0,1.0
2572,2.0,0.0
2785,1.0,1.0
2954,0.0,2.0
2332,1.0,3.0
3597,1.0,1.0
2900,1.0,2.0
2211,1.0,1.0
2509,1.0,1.0
3192,0.0,2.0
3822,0.0,3.0
2593,0.0,3.0
3711,0.0,2.0
2246,0.0,2.0
3903,2.0,1.0
3256,0.0,2.0
3773,2.0,1.0
2231,1.0,3.0
3599,1.0,3.0
3755,2.0,1.0
2480,1.0,1.0
2630,1.0,1.0
2849,1.0,3.0
2534,2.0,1.0
3341,0.0,3.0
2847,0.0,3.0
2638,0.0,2.0
3209,1.0,1.0
3023,0.0,1.0
2352,0.0,2.0
2386,2.0,0.0
2614,2.0,0.0
2108,2.0,1.0
3633,2.0,0.0
3551,1.0,2.0
2165,1.0,2.0
2383,2.0,0.0
2116,0.0,1.0
3832,0.0,2.0
2347,1.0,2.0
3727,3.0,1.0
2699,1.0,1.0
3103,0.0,2.0
3275,0.0,3.0
3532,1.0,3.0
3913,0.0,2.0
2361,1.0,3.0
3579,0.0,3.0
3643,2.0,2.0
3905,1.0,1.0
2109,2.0,1.0
2380,2.0,0.0
2643,1.0,1.0
2640,3.0,1.0
2403,0.0,2.0
3603,0.0,3.0
3195,0.0,3.0
3575,2.0,0.0
3638,1.0,1.0
2788,1.0,1.0
2187,0.0,2.0
2147,2.0,2.0
3208,1.0,1.0
3947,0.0,1.0
