,0
1770,1.0
1952,0.0
1223,1.0
1861,1.0
1978,1.0
1606,0.0
1717,1.0
1690,1.0
1638,1.0
1552,1.0
1210,1.0
1635,1.0
1811,1.0
1146,1.0
1443,0.0
1791,1.0
1320,1.0
1105,1.0
1475,1.0
1557,1.0
1045,1.0
1744,1.0
1131,0.0
1994,1.0
1101,1.0
1030,1.0
1650,1.0
1587,0.0
1212,1.0
1071,0.0
1737,1.0
1258,1.0
1118,1.0
1386,0.0
1486,1.0
1986,1.0
1029,1.0
1072,1.0
1788,1.0
1567,0.0
1319,0.0
1282,0.0
1201,1.0
1621,0.0
1652,1.0
1084,1.0
1964,1.0
1990,1.0
1701,1.0
1014,1.0
1331,1.0
1388,0.0
1537,1.0
1348,1.0
1793,1.0
1962,1.0
1930,1.0
1824,1.0
1697,0.0
1291,0.0
1585,1.0
1907,1.0
1290,1.0
1191,1.0
1046,1.0
1841,1.0
1182,1.0
1852,1.0
1369,0.0
1179,1.0
1529,0.0
1616,1.0
1594,0.0
1067,0.0
1195,1.0
1412,1.0
1976,1.0
1177,0.0
1162,0.0
1036,1.0
1253,1.0
1915,1.0
1469,0.0
1814,0.0
1624,1.0
1561,0.0
1499,1.0
1610,0.0
1242,1.0
1349,1.0
1674,0.0
1805,1.0
1025,1.0
1257,1.0
1884,1.0
1076,0.0
1070,1.0
1588,0.0
1081,0.0
1277,1.0
