,y_hat
1528,False
1384,False
1477,False
1703,False
1501,False
1351,False
1863,False
1995,False
1512,False
1444,False
1137,False
1640,False
1339,False
1166,False
1975,False
1180,False
1217,False
1380,False
1494,False
1885,False
1335,False
1911,False
1620,False
1941,False
1329,False
1845,False
1227,False
1084,False
1379,False
1966,False
1288,False
1164,False
1588,False
1533,False
1024,False
1759,False
1683,False
1636,False
1423,False
1402,False
1320,False
1159,False
1570,False
1080,False
1148,False
1491,False
1946,False
1686,False
1399,False
1776,False
1669,False
1109,False
1449,False
1914,False
1412,False
1436,False
1515,False
1717,False
1895,False
1881,False
1685,False
1427,False
1154,False
1791,False
1467,False
1882,False
1319,False
1576,False
1906,False
1246,False
1230,False
1043,False
1805,False
1614,False
1862,False
1676,False
1117,False
1275,False
1215,False
1046,False
1127,False
1446,False
1828,False
1204,False
1337,False
1369,False
1142,False
1775,False
1074,False
1284,False
1785,False
1992,False
1009,False
1149,False
1714,False
1555,False
1786,False
1378,False
1218,False
1270,False
