,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.85,0.85,0.800000011920929,0.25999999046325684,1.0,0.86,"[1.0, 1.0]",300.0,0.5,individualized,improvement,1,"[[-0.16946272731113443, 0.5524081474879146, 0.9458878856188276], [-0.9974245096703458]]",0.984000027179718,2.9639999963045125
1,1.0,0.85,0.85,0.36000001430511475,0.2199999988079071,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,1,"[[-0.16946272731113443, 0.5524081474879146, 0.9458878856188276], [-0.9974245096703458]]",0.7480000257492065,3.5459999926388264
2,1.0,0.85,0.85,0.3199999928474426,0.18000000715255737,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,1,"[[-0.16946272731113443, 0.5524081474879146, 0.9458878856188276], [-0.9974245096703458]]",0.8240000009536743,3.3759999929964546
3,1.0,0.85,0.85,0.8399999737739563,0.23999999463558197,0.96,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,1,"[[-0.16946272731113443, 0.5524081474879146, 0.9458878856188276], [-0.9974245096703458]]",0.9520000219345093,2.63600000166893
4,1.0,0.85,0.85,0.23999999463558197,0.20000000298023224,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,1,"[[-0.16946272731113443, 0.5524081474879146, 0.9458878856188276], [-0.9974245096703458]]",0.7960000038146973,3.404000016719103
5,1.0,0.85,0.85,0.8399999737739563,0.18000000715255737,1.0,0.92,"[1.0, 1.0]",300.0,0.5,individualized,improvement,2,"[[0.10514188070268363, 0.3847880394311509, 0.9609003458222566], [-0.5412936835563932]]",0.9959999918937683,3.3259999867081635
6,1.0,0.85,0.85,0.3400000035762787,0.11999999731779099,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,2,"[[0.10514188070268363, 0.3847880394311509, 0.9609003458222566], [-0.5412936835563932]]",0.7240000367164612,3.5879999954104425
7,1.0,0.85,0.85,0.2800000011920929,0.14000000059604645,0.98,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,2,"[[0.10514188070268363, 0.3847880394311509, 0.9609003458222566], [-0.5412936835563932]]",0.6239999532699585,3.4639999992549417
8,1.0,0.85,0.85,0.8600000143051147,0.14000000059604645,0.96,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,2,"[[0.10514188070268363, 0.3847880394311509, 0.9609003458222566], [-0.5412936835563932]]",0.9440000653266907,3.011999993085861
9,1.0,0.85,0.85,0.4000000059604645,0.2199999988079071,0.98,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,2,"[[0.10514188070268363, 0.3847880394311509, 0.9609003458222566], [-0.5412936835563932]]",0.6200000047683716,3.076000002890825
10,1.0,0.85,0.85,0.8199999928474426,0.30000001192092896,0.92,0.84,"[1.0, 1.0]",300.0,0.5,individualized,improvement,0,"[[0.6420304191205048, -0.6404150407882445, 1.18575602372667], [-0.6871603866622781]]",0.9239999651908875,3.0579999921917915
11,1.0,0.85,0.85,0.4000000059604645,0.2800000011920929,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,0,"[[0.6420304191205048, -0.6404150407882445, 1.18575602372667], [-0.6871603866622781]]",0.8760000467300415,2.90799999973178
12,1.0,0.85,0.85,0.4000000059604645,0.25999999046325684,0.94,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,0,"[[0.6420304191205048, -0.6404150407882445, 1.18575602372667], [-0.6871603866622781]]",0.8440000414848328,2.8900000015199185
13,1.0,0.85,0.85,0.8199999928474426,0.25999999046325684,0.94,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,0,"[[0.6420304191205048, -0.6404150407882445, 1.18575602372667], [-0.6871603866622781]]",0.9079999923706055,3.3239999930262565
14,1.0,0.85,0.85,0.25999999046325684,0.23999999463558197,0.98,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,0,"[[0.6420304191205048, -0.6404150407882445, 1.18575602372667], [-0.6871603866622781]]",0.9039999842643738,3.0360000058710574
