,0
651,0.0
809,0.0
969,0.0
702,0.0
645,0.0
602,0.0
844,0.0
991,0.0
637,0.0
684,0.0
859,0.0
807,0.0
731,1.0
826,0.0
663,1.0
938,0.0
876,0.0
745,0.0
740,0.0
771,0.0
879,0.0
765,0.0
646,0.0
666,0.0
723,0.0
798,0.0
954,0.0
827,0.0
621,0.0
598,0.0
793,0.0
872,0.0
682,0.0
536,0.0
860,0.0
951,0.0
960,0.0
921,1.0
631,0.0
769,0.0
811,0.0
902,0.0
635,1.0
661,0.0
762,0.0
743,0.0
581,0.0
867,0.0
554,0.0
622,0.0
678,0.0
737,0.0
600,0.0
518,0.0
959,0.0
674,0.0
726,0.0
948,1.0
735,0.0
834,0.0
522,0.0
935,0.0
978,0.0
658,0.0
730,0.0
909,0.0
699,1.0
552,0.0
523,0.0
754,1.0
643,0.0
760,0.0
722,0.0
615,0.0
700,0.0
906,0.0
993,0.0
985,0.0
956,0.0
568,0.0
982,0.0
614,0.0
850,0.0
509,0.0
587,0.0
590,0.0
940,0.0
887,0.0
619,0.0
642,1.0
870,0.0
998,0.0
524,0.0
897,0.0
623,0.0
928,1.0
605,0.0
652,0.0
718,0.0
757,0.0
