,years_experience,degree,nr_commits,nr_languages,nr_stars
2976,3.0,2.0,3032.0,4.0,10.0
3376,2.0,2.0,2029.0,3.0,16.0
2561,4.0,1.0,4045.0,4.0,17.0
2373,2.0,2.0,2027.0,3.0,12.0
3453,1.0,3.0,1015.0,13.0,16.0
3038,2.0,2.0,2024.0,4.0,14.0
3075,2.0,2.0,2026.0,2.0,15.0
3251,1.0,3.0,1013.0,8.0,16.0
2964,1.0,3.0,1015.0,5.0,17.0
2392,1.0,3.0,1013.0,3.0,14.0
3921,2.0,2.0,2024.0,1.0,13.0
2820,1.0,3.0,1011.0,2.0,10.0
2184,2.0,2.0,2027.0,2.0,13.0
2538,2.0,2.0,2022.0,4.0,11.0
3813,1.0,3.0,1012.0,1.0,15.0
2638,3.0,1.0,3035.0,6.0,14.0
3998,1.0,3.0,1017.0,5.0,13.0
3667,2.0,2.0,2021.0,6.0,16.0
3199,2.0,2.0,2021.0,3.0,13.0
2775,2.0,2.0,24.0,7.0,7.0
3892,2.0,2.0,2023.0,6.0,16.0
2365,2.0,2.0,2023.0,17.0,16.0
3403,3.0,1.0,3032.0,4.0,18.0
2853,5.0,0.0,5053.0,3.0,18.0
3529,4.0,1.0,4045.0,9.0,14.0
3360,2.0,2.0,2022.0,2.0,17.0
3172,3.0,1.0,3033.0,5.0,19.0
2383,3.0,1.0,3033.0,3.0,21.0
2975,3.0,1.0,3033.0,6.0,12.0
2615,2.0,2.0,2024.0,3.0,17.0
3254,2.0,2.0,2021.0,7.0,13.0
2758,2.0,2.0,2024.0,1.0,13.0
2113,1.0,3.0,1017.0,2.0,12.0
3277,3.0,1.0,3038.0,8.0,16.0
3195,1.0,3.0,1016.0,2.0,11.0
2792,2.0,2.0,2024.0,5.0,12.0
2630,1.0,3.0,1015.0,1.0,14.0
3922,3.0,1.0,3035.0,14.0,16.0
2275,2.0,2.0,2024.0,6.0,12.0
3885,2.0,2.0,2027.0,4.0,13.0
3073,3.0,1.0,3031.0,9.0,14.0
2523,1.0,3.0,1010.0,1.0,12.0
3247,2.0,2.0,2025.0,5.0,17.0
2175,2.0,2.0,2024.0,12.0,11.0
2261,2.0,2.0,2025.0,4.0,18.0
3601,3.0,1.0,3032.0,7.0,18.0
3841,1.0,3.0,1015.0,5.0,12.0
3366,2.0,2.0,2022.0,1.0,11.0
2907,4.0,1.0,4042.0,1.0,11.0
2195,3.0,1.0,3031.0,8.0,12.0
3165,1.0,3.0,1016.0,3.0,14.0
3286,3.0,1.0,3033.0,7.0,21.0
2569,1.0,3.0,1014.0,2.0,12.0
2322,2.0,2.0,2024.0,2.0,17.0
2947,2.0,2.0,2020.0,4.0,12.0
2018,2.0,2.0,2024.0,10.0,13.0
3856,5.0,0.0,5053.0,3.0,15.0
3442,2.0,2.0,2026.0,6.0,14.0
2084,3.0,1.0,3034.0,3.0,16.0
3969,2.0,2.0,2025.0,3.0,12.0
2855,1.0,3.0,1014.0,6.0,11.0
3216,1.0,3.0,1021.0,4.0,12.0
2530,4.0,1.0,4048.0,9.0,11.0
2207,2.0,2.0,2026.0,8.0,10.0
3767,1.0,3.0,1012.0,6.0,19.0
3820,1.0,3.0,1014.0,3.0,12.0
3621,5.0,0.0,5054.0,7.0,12.0
