,senior-level_skill
2976,0.0
3376,0.0
2561,0.0
2373,0.0
3453,0.0
3038,0.0
3075,0.0
3251,0.0
2964,0.0
2392,0.0
3921,0.0
2820,0.0
2184,0.0
2538,0.0
3813,0.0
2638,0.0
3998,0.0
3667,0.0
3199,0.0
2775,0.0
3892,0.0
2365,0.0
3403,0.0
2853,0.0
3529,0.0
3360,0.0
3172,0.0
2383,0.0
2975,0.0
2615,0.0
3254,0.0
2758,0.0
2113,0.0
3277,0.0
3195,0.0
2792,0.0
2630,0.0
3922,0.0
2275,0.0
3885,0.0
3073,0.0
2523,0.0
3247,0.0
2175,0.0
2261,0.0
3601,0.0
3841,0.0
3366,0.0
2907,0.0
2195,0.0
3165,0.0
3286,0.0
2569,0.0
2322,0.0
2947,0.0
2018,0.0
3856,0.0
3442,0.0
2084,0.0
3969,0.0
2855,0.0
3216,0.0
2530,0.0
2207,0.0
3767,0.0
3820,0.0
3621,0.0
2464,0.0
2774,0.0
2628,0.0
3085,0.0
3634,0.0
3079,0.0
3112,0.0
3519,0.0
3463,0.0
3842,0.0
2482,0.0
3826,0.0
3339,0.0
3872,0.0
3409,0.0
3274,0.0
2017,0.0
2323,0.0
3143,0.0
2243,0.0
3178,0.0
2908,0.0
3785,0.0
3687,0.0
2440,0.0
3179,0.0
3822,0.0
2066,0.0
3192,0.0
2717,0.0
2623,0.0
3094,0.0
3373,0.0
3375,0.0
2280,0.0
3891,0.0
3312,0.0
3191,0.0
2314,0.0
2687,0.0
2171,0.0
3311,0.0
2101,0.0
2329,0.0
2689,0.0
3848,0.0
2724,0.0
2807,0.0
3207,0.0
2160,0.0
3919,0.0
3139,0.0
2680,0.0
3396,0.0
3483,0.0
2625,0.0
3981,0.0
2385,0.0
2298,0.0
2896,0.0
3137,0.0
3437,0.0
3100,0.0
2186,0.0
2201,0.0
2419,0.0
2033,0.0
3316,0.0
2460,0.0
3130,0.0
2274,0.0
3675,0.0
2746,0.0
2258,0.0
2136,0.0
3119,0.0
3022,0.0
2128,0.0
2178,0.0
2739,0.0
2614,0.0
3680,0.0
3630,0.0
2340,0.0
2806,0.0
3786,0.0
3745,0.0
2770,0.0
3329,0.0
2683,0.0
3570,0.0
3465,0.0
2757,0.0
3669,0.0
3952,0.0
3918,0.0
2350,0.0
3351,0.0
3156,0.0
3170,0.0
3581,0.0
2260,0.0
3016,0.0
2703,0.0
3520,0.0
2535,0.0
3244,0.0
3798,0.0
2914,0.0
2789,0.0
2872,0.0
3720,0.0
3284,0.0
2599,0.0
3576,0.0
2624,0.0
2741,0.0
3643,0.0
3439,0.0
3008,0.0
2351,0.0
3696,0.0
3821,0.0
3253,0.0
2527,0.0
3974,0.0
2550,0.0
2131,0.0
2378,0.0
2467,0.0
3236,0.0
3196,0.0
3036,0.0
