,x1,x2
1528,1.6,3.2
1384,0.2,2.1
1477,1.5,0.0
1703,0.8,1.7
1501,1.9,1.2
1351,2.0,-0.0
1863,0.9,4.1
1995,3.5,3.8
1512,2.4,-0.0
1444,0.6,1.2
1137,1.3,2.5
1640,1.7,0.0
1339,4.0,5.1
1166,1.2,0.0
1975,3.6,0.0
1180,1.1,2.1
1217,1.9,4.0
1380,0.8,1.5
1494,2.0,-0.0
1885,0.6,1.1
1335,2.9,5.9
1911,1.9,-0.0
1620,1.8,3.7
1941,1.9,3.8
1329,1.8,2.3
1845,1.0,2.0
1227,1.1,1.9
1084,1.4,2.9
1379,1.3,2.6
1966,2.0,2.3
1288,0.9,2.1
1164,1.1,-0.0
1588,2.1,-0.0
1533,2.1,3.4
1024,2.1,5.2
1759,1.2,0.0
1683,1.4,2.8
1636,1.3,2.6
1423,1.1,2.0
1402,2.4,-0.0
1320,0.8,1.4
1159,1.7,3.3
1570,2.8,-0.0
1080,1.7,0.0
1148,1.8,1.9
1491,0.8,1.6
1946,0.1,4.0
1686,2.0,0.9
1399,1.4,2.9
1776,2.4,4.7
1669,1.9,-0.0
1109,1.4,-0.0
1449,1.6,3.3
1914,1.4,0.0
1412,2.6,5.3
1436,0.8,1.6
1515,1.2,4.1
1717,1.1,-0.0
1895,2.2,4.3
1881,1.1,2.0
1685,0.5,3.6
1427,1.7,0.0
1154,0.9,1.7
1791,0.2,2.8
1467,1.9,0.0
1882,2.2,-0.0
1319,1.4,-0.0
1576,1.0,0.0
1906,1.5,0.0
1246,1.5,3.1
1230,1.1,2.1
1043,1.4,2.8
1805,1.6,1.8
1614,1.1,2.1
1862,1.3,2.5
1676,1.4,3.0
1117,1.0,0.0
1275,0.9,1.9
1215,1.3,3.2
1046,0.9,-0.0
1127,2.7,5.4
1446,2.5,5.6
1828,1.3,2.6
1204,1.6,0.0
1337,1.7,-0.0
1369,1.1,2.2
1142,1.5,-0.0
1775,1.2,0.0
1074,1.3,2.7
1284,2.3,4.8
1785,1.8,-0.0
1992,0.6,1.2
1009,1.9,4.0
1149,2.1,3.2
1714,1.0,1.9
1555,1.4,3.0
1786,2.1,4.3
1378,1.7,0.0
1218,1.9,3.9
1270,2.5,5.0
