,years_experience,degree,nr_commits,nr_languages,nr_stars
3740,2.0,0.0,847.0,3.0,5.0
2689,2.0,0.0,850.0,0.0,5.0
2894,2.0,0.0,1858.0,0.0,5.0
3142,2.0,0.0,850.0,1.0,3.0
3500,1.0,0.0,847.0,11.0,3.0
2556,1.0,1.0,847.0,2.0,2.0
3945,1.0,1.0,851.0,13.0,4.0
3938,1.0,1.0,849.0,4.0,3.0
3131,3.0,0.0,845.0,1.0,4.0
3752,2.0,1.0,850.0,1.0,4.0
2829,0.0,1.0,850.0,0.0,2.0
2047,2.0,0.0,848.0,4.0,1.0
3620,3.0,0.0,850.0,4.0,6.0
3549,3.0,1.0,856.0,4.0,4.0
3382,1.0,1.0,848.0,5.0,4.0
2000,1.0,1.0,848.0,1.0,4.0
3499,2.0,0.0,849.0,9.0,2.0
3702,2.0,1.0,853.0,12.0,2.0
2899,1.0,1.0,849.0,1.0,3.0
3818,3.0,0.0,2874.0,7.0,2.0
3082,1.0,1.0,842.0,6.0,6.0
3784,1.0,0.0,850.0,5.0,5.0
2619,1.0,1.0,854.0,2.0,1.0
2951,2.0,1.0,844.0,0.0,1.0
3215,1.0,0.0,848.0,5.0,2.0
3785,3.0,0.0,1860.0,11.0,4.0
3848,2.0,0.0,844.0,2.0,6.0
2695,1.0,0.0,842.0,6.0,5.0
3810,2.0,0.0,849.0,0.0,3.0
3912,0.0,1.0,849.0,3.0,4.0
3024,1.0,0.0,848.0,9.0,5.0
3683,2.0,1.0,1857.0,1.0,6.0
2015,0.0,1.0,847.0,1.0,9.0
2202,2.0,0.0,854.0,1.0,4.0
3633,0.0,2.0,4.0,2.0,12.0
3118,2.0,0.0,846.0,0.0,3.0
3763,1.0,0.0,845.0,1.0,3.0
3940,2.0,1.0,851.0,5.0,0.0
2342,3.0,0.0,1862.0,6.0,3.0
2801,0.0,2.0,851.0,1.0,8.0
2940,1.0,1.0,849.0,3.0,5.0
3222,2.0,0.0,847.0,3.0,3.0
3660,3.0,0.0,848.0,4.0,7.0
2090,0.0,0.0,850.0,2.0,3.0
2772,2.0,0.0,849.0,0.0,2.0
3389,2.0,0.0,1858.0,2.0,1.0
3046,1.0,1.0,850.0,2.0,8.0
3789,1.0,0.0,852.0,0.0,1.0
2465,0.0,0.0,848.0,3.0,0.0
3000,2.0,0.0,852.0,8.0,6.0
3765,0.0,1.0,850.0,1.0,3.0
3726,1.0,0.0,844.0,1.0,6.0
3239,3.0,0.0,849.0,0.0,2.0
3460,1.0,0.0,854.0,0.0,6.0
2609,1.0,1.0,852.0,0.0,3.0
2613,0.0,2.0,847.0,4.0,1.0
2213,2.0,1.0,847.0,10.0,2.0
3857,2.0,0.0,858.0,4.0,6.0
2464,0.0,0.0,852.0,13.0,1.0
2398,2.0,0.0,852.0,8.0,3.0
3035,2.0,0.0,846.0,1.0,9.0
3156,0.0,2.0,845.0,8.0,3.0
3735,2.0,0.0,851.0,2.0,4.0
3426,4.0,0.0,2872.0,3.0,2.0
2863,3.0,0.0,1859.0,11.0,5.0
2915,3.0,0.0,1853.0,3.0,7.0
3760,2.0,0.0,853.0,3.0,11.0
3680,2.0,1.0,848.0,0.0,5.0
3600,0.0,1.0,852.0,0.0,2.0
3206,1.0,2.0,854.0,10.0,5.0
3037,1.0,2.0,850.0,1.0,5.0
3427,2.0,0.0,1857.0,2.0,4.0
2761,0.0,1.0,846.0,4.0,3.0
3486,0.0,1.0,846.0,1.0,1.0
3569,2.0,0.0,1863.0,6.0,1.0
2027,0.0,1.0,850.0,5.0,6.0
2985,2.0,1.0,846.0,1.0,4.0
2584,1.0,1.0,847.0,2.0,8.0
3994,3.0,0.0,845.0,6.0,1.0
3854,2.0,0.0,849.0,7.0,5.0
2494,1.0,0.0,848.0,11.0,7.0
2565,2.0,1.0,849.0,4.0,5.0
3349,1.0,0.0,846.0,0.0,3.0
3966,1.0,0.0,852.0,7.0,2.0
2782,3.0,0.0,1864.0,8.0,2.0
3097,1.0,1.0,848.0,3.0,3.0
2235,1.0,1.0,846.0,2.0,2.0
2725,2.0,0.0,850.0,8.0,4.0
2400,0.0,1.0,848.0,2.0,1.0
2672,1.0,0.0,842.0,1.0,2.0
2776,0.0,0.0,853.0,5.0,4.0
3446,2.0,0.0,847.0,10.0,10.0
2548,0.0,0.0,852.0,7.0,4.0
3741,2.0,0.0,852.0,5.0,4.0
2786,2.0,0.0,852.0,4.0,1.0
2268,1.0,2.0,851.0,3.0,1.0
2935,1.0,1.0,844.0,4.0,2.0
2799,0.0,0.0,848.0,3.0,3.0
2913,1.0,2.0,853.0,5.0,2.0
2575,0.0,0.0,850.0,3.0,3.0
3478,3.0,0.0,850.0,16.0,1.0
3734,1.0,0.0,852.0,1.0,9.0
3666,3.0,0.0,848.0,2.0,8.0
2543,1.0,0.0,851.0,2.0,1.0
2059,3.0,0.0,1860.0,6.0,6.0
2781,2.0,0.0,1860.0,7.0,2.0
3984,1.0,1.0,852.0,2.0,0.0
