ix,goal_cost,intv_cost
886,1.0,1.8
874,1.0,3.0999999999999996
994,1.0,10.5
960,1.0,3.1
691,1.0,7.4
627,1.0,5.8
567,1.0,0.4
695,1.0,0.6000000000000001
803,1.0,1.9
527,1.0,0.2
766,1.0,2.1
586,1.0,0.7
914,1.0,3.6
764,1.0,1.4000000000000001
883,1.0,1.6
572,1.0,5.0
680,1.0,0.2
557,1.0,0.6
717,1.0,1.2
832,1.0,5.0
777,1.0,0.7999999999999999
864,1.0,0.1
672,1.0,2.9
965,1.0,4.800000000000001
976,1.0,3.6
538,1.0,1.3
663,1.0,0.5
762,1.0,1.8
970,1.0,2.3
799,1.0,4.2
600,1.0,1.1
790,1.0,2.4
570,1.0,0.4
860,1.0,6.9
999,1.0,1.4000000000000001
640,1.0,1.9
841,1.0,2.9
523,1.0,3.3
511,1.0,4.1
993,1.0,2.0
781,1.0,2.6
990,1.0,3.7
641,1.0,8.7
702,1.0,2.4
513,1.0,1.5999999999999999
943,1.0,2.2
727,1.0,1.5999999999999999
846,1.0,2.4
743,1.0,5.8
757,1.0,2.0
954,1.0,3.1
753,1.0,2.2
625,1.0,3.2
984,1.0,0.8
746,1.0,4.0
838,1.0,4.7
655,1.0,4.3
821,1.0,3.7
733,1.0,0.7
770,1.0,4.1000000000000005
929,1.0,8.2
581,1.0,0.5
801,1.0,4.1
921,1.0,4.1
514,1.0,5.5
735,1.0,2.6999999999999997
605,1.0,1.8
580,1.0,0.7
645,1.0,1.6
707,1.0,1.1
851,1.0,0.7
616,1.0,3.0
736,1.0,0.7
818,1.0,1.6
626,1.0,3.1
995,1.0,0.6000000000000001
678,1.0,3.9
584,1.0,2.6
617,1.0,0.7999999999999999
880,1.0,1.1
509,1.0,2.6
924,1.0,5.5
694,1.0,2.8
598,1.0,1.7
963,1.0,0.3
536,1.0,6.7
508,1.0,2.7
578,1.0,5.0
823,1.0,2.6
867,1.0,1.2
637,1.0,1.2
913,1.0,2.1
684,1.0,3.0
893,1.0,8.3
519,1.0,6.4
728,1.0,3.1
739,1.0,3.6
723,1.0,2.3000000000000003
520,1.0,2.1
944,1.0,0.30000000000000004
