,y_hat
448,False
359,False
276,False
432,False
250,False
355,False
283,False
426,False
495,False
301,False
454,False
419,False
332,False
321,False
482,False
421,False
264,False
270,False
410,False
396,False
318,False
266,False
430,False
475,False
467,False
477,False
311,False
319,False
313,False
418,False
346,False
493,False
257,False
400,False
484,False
474,False
487,False
438,False
344,False
440,False
368,False
457,False
328,False
277,False
254,False
489,False
405,False
387,False
274,False
401,False
376,False
399,False
483,False
427,False
354,False
442,False
258,False
299,False
385,False
300,False
450,False
256,False
439,False
402,False
284,False
444,False
268,False
411,False
326,False
305,False
279,False
353,False
453,False
298,False
297,False
486,False
429,False
423,False
414,False
377,False
491,False
302,False
478,False
320,False
378,False
466,False
447,False
265,False
476,False
309,False
338,False
404,False
253,False
392,False
286,False
370,False
408,False
307,False
330,False
306,False
