,x1,x2
448,1.52,0.42
359,2.31,2.52
276,0.66,1.98
432,0.62,0.68
250,0.59,3.61
355,0.85,0.0
283,2.58,1.35
426,0.41,1.54
495,1.7400000095367432,1.7699999809265137
301,0.36,-0.04
454,1.3,0.91
419,2.5999999046325684,2.1700000762939453
332,0.6,0.09
321,1.78,1.33
482,0.33,0.73
421,0.25,1.02
264,1.84,1.25
270,0.23000000417232513,0.07999999821186066
410,1.55,0.0
396,1.46,2.08
318,1.1799999475479126,1.190000057220459
266,1.49,0.3
430,1.86,0.9
475,0.9399999976158142,3.319999933242798
467,0.1599999964237213,1.659999966621399
477,2.04,2.15
311,1.21,1.48
319,2.1600000858306885,2.069999933242798
313,1.15,0.0
418,0.02,1.41
346,1.0099999904632568,0.23000000417232513
493,1.07,1.8
257,1.5199999809265137,0.23000000417232513
400,0.46,0.09
484,1.6399999856948853,2.7799999713897705
474,1.45,1.69
487,1.02,2.04
438,0.5,1.28
344,-0.01,1.8
440,1.73,0.99
368,0.4,2.37
457,0.79,1.07
328,0.92,1.76
277,1.73,0.93
254,0.27,1.55
489,1.13,1.14
405,0.5099999904632568,0.9399999976158142
387,0.31,0.76
274,1.56,1.57
401,1.2,0.1
376,0.5,2.5999999046325684
399,2.66,3.7
483,0.24,1.9
427,0.49,0.94
354,1.29,0.25
442,2.869999885559082,4.340000152587891
258,0.9100000262260437,0.0
299,0.19,-0.03
385,0.96,1.24
300,1.6200000047683716,1.5800000429153442
450,0.93,0.65
256,2.97,2.44
439,1.590000033378601,4.329999923706055
402,1.41,0.7
284,1.25,1.98
444,1.6,1.83
268,2.7100000381469727,1.340000033378601
411,0.5299999713897705,2.0999999046325684
326,2.940000057220459,1.1100000143051147
305,1.25,0.25
279,2.54,1.92
353,1.59,0.62
453,0.17000000178813934,2.6500000953674316
298,3.66,2.39
297,1.3,1.26
486,0.72,2.74
429,2.79,0.0
423,0.74,0.0
414,0.4,-0.01
377,1.11,0.87
491,2.14,2.93
302,2.65,0.54
478,0.38,0.24
320,0.67,0.83
378,0.86,0.99
466,3.97,0.31
447,1.3300000429153442,2.4800000190734863
265,1.47,0.1
476,0.84,2.55
309,1.45,2.59
338,0.75,2.4
404,1.65,0.0
253,1.42,2.19
392,3.09,1.01
286,0.98,1.03
370,1.65,2.99
408,0.03,2.59
307,2.31,2.28
330,0.4,1.42
306,0.49,2.01
