,y
448,0.0
359,1.0
276,1.0
432,0.0
250,1.0
355,1.0
283,1.0
426,1.0
495,1.0
301,0.0
454,1.0
419,1.0
332,0.0
321,0.0
482,1.0
421,0.0
264,1.0
270,0.0
410,0.0
396,1.0
318,1.0
266,1.0
430,1.0
475,1.0
467,1.0
477,1.0
311,1.0
319,1.0
313,0.0
418,0.0
346,1.0
493,1.0
257,1.0
400,1.0
484,1.0
474,1.0
487,1.0
438,0.0
344,1.0
440,1.0
368,1.0
457,1.0
328,1.0
277,1.0
254,0.0
489,1.0
405,0.0
387,1.0
274,1.0
401,1.0
376,1.0
399,1.0
483,0.0
427,1.0
354,1.0
442,1.0
258,1.0
299,0.0
385,1.0
300,0.0
450,1.0
256,1.0
439,1.0
402,1.0
284,1.0
444,1.0
268,0.0
411,1.0
326,1.0
305,1.0
279,1.0
353,1.0
453,0.0
298,1.0
297,1.0
486,0.0
429,1.0
423,0.0
414,0.0
377,1.0
491,1.0
302,1.0
478,1.0
320,1.0
378,1.0
466,1.0
447,0.0
265,1.0
476,0.0
309,1.0
338,0.0
404,0.0
253,1.0
392,1.0
286,1.0
370,1.0
408,1.0
307,1.0
330,1.0
306,0.0
