,h_post,h_post_individualized
1528,0.04041774,
1384,0.9988974,
1477,0.998781,
1703,0.99251026,
1501,0.9896414,
1351,0.9431832,
1863,0.0231403,
1995,0.002263983,
1512,0.9971747,
1444,0.99233913,
1137,0.9718761,
1640,0.97561747,
1339,0.94276375,
1166,0.99492633,
1975,0.015922885,
1180,0.98898965,
1217,0.99441177,
1380,0.9942148,
1494,0.9975128,
1885,0.99493337,
1335,0.96799004,
1911,0.90562916,
1620,0.9951713,
1941,0.99451905,
1329,0.9309221,
1845,0.9983613,
1227,0.9985398,
1084,0.6167048,
1379,0.85107446,
1966,0.96600544,
1288,0.9781488,
1164,0.9955458,
1588,0.6648927,
1533,0.01089788,
1024,0.97920847,
1759,0.9983739,
1683,0.9078948,
1636,0.9978346,
1423,0.9803669,
1402,0.9783556,
1320,0.9889056,
1159,0.9959298,
1570,0.99656075,
1080,0.9860575,
1148,0.9808489,
1491,0.9875953,
1946,0.99554545,
1686,0.9894934,
1399,0.997037,
1776,0.001806527,
1669,0.98558986,
1109,0.99503785,
1449,0.9961378,
1914,0.9987073,
1412,0.00029224597,
1436,0.98783267,
1515,0.99299586,
1717,0.9926139,
1895,0.9918484,
1881,0.99841565,
1685,0.6468736,
1427,0.998106,
1154,0.99874973,
1791,0.9773724,
1467,0.984325,
1882,0.99877906,
1319,0.99862045,
1576,0.99895185,
1906,0.97826403,
1246,0.99701566,
1230,0.99835575,
1043,0.92518073,
1805,0.9981775,
1614,0.99818707,
1862,0.89169735,
1676,0.9969786,
1117,0.9938787,
1275,0.98127323,
1215,0.9967753,
1046,0.99381673,
1127,0.9670599,
1446,0.9807916,
1828,0.99764055,
1204,0.9799632,
1337,0.9808667,
1369,0.9982052,
1142,0.98915505,
1775,0.99619126,
1074,0.97498494,
1284,0.9894886,
1785,0.9917927,
1992,0.9929802,
1009,0.0063866433,
1149,0.9957778,
1714,0.9911715,
1555,0.87667286,
1786,0.003481664,
1378,0.992715,
1218,0.9946606,
1270,0.9860024,
