ix,goal_cost,intv_cost
1528,0.952,1.9
1384,0.952,4.199999999999999
1477,0.9520000219345093,4.5
1703,0.984,1.4
1501,0.99,1.7
1351,0.974,1.7
1863,0.9520000219345093,2.0
1995,0.988,3.1
1512,0.952,5.7
1444,0.954,0.9
1137,0.98,1.7
1640,0.954,1.4
1339,0.952,11.1
1166,0.984,1.3
1975,0.954,2.1
1180,0.988,1.7
1217,0.952,8.0
1380,0.984,1.3
1494,0.952,6.0
1885,0.98,1.0
1335,0.952,10.8
1911,0.954,1.6
1620,0.9520000219345093,7.5
1941,0.952,7.6
1329,0.984,1.9
1845,0.952,4.9
1227,0.952,4.9
1084,0.966,1.8
1379,0.952,1.6
1966,0.988,2.1
1288,0.952,1.3
1164,0.988,1.3
1588,0.952,1.7
1533,0.958,2.2
1024,0.952,9.4
1759,0.952,4.2
1683,0.982,1.9
1636,0.952,5.800000000000001
1423,0.972,1.4
1402,0.9900000095367432,2.0
1320,0.952,1.0
1159,0.952,7.0
1570,0.954,7.199999999999999
1080,0.988,1.8
1148,0.988,1.9
1491,0.954,1.1
1946,0.952,6.1
1686,0.984,1.5
1399,0.952,6.300000000000001
1776,0.984,2.9
1669,0.984,1.7
1109,0.984,1.3
1449,0.952,6.8999999999999995
1914,0.952,4.3
1412,0.9539999961853027,3.0
1436,0.954,1.1
1515,0.952,7.3
1717,0.972000002861023,1.0
1895,0.952,8.5
1881,0.952,5.0
1685,0.952,1.7
1427,0.952,5.3
1154,0.9520000219345093,4.5
1791,0.952,1.3
1467,0.99,1.9
1882,0.952,6.3999999999999995
1319,0.952,4.7
1576,0.952,3.8
1906,0.952,1.3
1246,0.952,6.6000000000000005
1230,0.952,5.1
1043,0.984,1.9
1805,0.952,5.3
1614,0.952,5.1
1862,0.954,1.6
1676,0.952,6.4
1117,0.974,1.0
1275,0.952,1.2
1215,0.952,6.4
1046,0.968,0.9
1127,0.952,10.1
1446,0.952,10.1
1828,0.952,5.9
1204,0.97,1.4
1337,0.982,1.6
1369,0.952,5.2
1142,0.984,1.5
1775,0.99,1.3
1074,0.9879999756813049,2.0
1284,0.952,9.2
1785,0.984000027179718,1.5
1992,0.96,0.9
1009,0.972,2.4
1149,0.952,7.300000000000001
1714,0.988,1.6
1555,0.984,2.0
1786,0.976,2.6
1378,0.99,1.6
1218,0.952,7.800000000000001
1270,0.952,9.5
