,0
1110,0.0
1961,0.0
1196,0.0
1629,0.0
1746,0.0
1806,0.0
1648,0.0
1935,0.0
1953,0.0
1469,0.0
1454,0.0
1039,0.0
1989,0.0
1293,0.0
1131,0.0
1070,0.0
1836,0.0
1233,0.0
1865,0.0
1036,0.0
1057,0.0
1176,0.0
1576,0.0
1284,0.0
1744,0.0
1533,0.0
1996,0.0
1540,0.0
1346,0.0
1921,0.0
1421,0.0
1408,0.0
1363,0.0
1741,0.0
1162,0.0
1610,0.0
1199,0.0
1446,0.0
1179,0.0
1757,0.0
1458,0.0
1842,0.0
1438,0.0
1523,0.0
1055,0.0
1274,0.0
1498,0.0
1150,0.0
1343,0.0
1991,0.0
1269,0.0
1895,0.0
1213,0.0
1034,0.0
1606,0.0
1161,0.0
1101,0.0
1605,0.0
1342,0.0
1913,0.0
1701,0.0
1063,0.0
1303,0.0
1788,0.0
1310,0.0
1562,0.0
1476,0.0
1267,0.0
1313,0.0
1077,0.0
1861,0.0
1770,0.0
1565,0.0
1574,0.0
1385,0.0
1317,0.0
1372,0.0
1397,0.0
1735,0.0
1820,0.0
1737,0.0
1285,0.0
1964,0.0
1988,0.0
1119,1.0
1414,0.0
1420,0.0
1382,0.0
1717,0.0
1291,0.0
1103,0.0
1459,0.0
1990,0.0
1467,0.0
1708,0.0
1067,0.0
1723,0.0
1771,0.0
1824,0.0
1840,0.0
