,y_hat
266,False
293,False
250,False
264,False
303,False
232,False
265,False
315,False
367,False
389,False
292,False
279,False
270,False
282,False
297,False
359,False
362,False
341,False
384,False
381,False
321,False
347,False
302,False
261,False
276,False
349,False
252,False
320,False
365,False
324,False
203,False
333,False
257,False
337,False
223,False
286,False
314,False
344,False
213,False
269,False
262,False
237,False
378,False
291,False
294,False
363,False
357,False
353,False
227,False
313,False
