,h_post,h_post_individualized
3922,0.66,
2265,0.64,
2978,0.64,
3522,0.64,
2612,0.64,
3973,0.64,
2154,0.64,
3638,0.64,
3332,0.64,
3719,0.64,
2901,0.6,
3069,0.64,
3960,0.64,
2498,0.64,
3440,0.64,
3853,0.64,
3290,0.64,
2177,0.64,
2049,0.64,
3236,0.64,
3125,0.64,
2758,0.64,
3193,0.64,
3761,0.64,
3702,0.66,
2831,0.64,
3898,0.64,
3096,0.6,
2607,0.64,
2524,0.66,
3203,0.64,
3986,0.9,
3848,0.64,
2127,0.64,
2036,0.64,
3436,0.6,
3883,0.64,
2122,0.64,
2653,0.6,
3178,0.64,
2897,0.64,
2942,0.64,
3548,0.64,
3234,0.64,
2283,0.6,
3645,0.64,
2772,0.64,
3313,0.64,
2707,0.6,
3380,0.64,
2111,0.64,
2601,0.6,
3494,0.64,
2117,0.64,
3589,0.9,
2499,0.66,
3909,0.64,
3730,0.64,
3657,0.64,
3517,0.66,
3690,0.64,
3809,0.64,
2445,0.6,
3278,0.66,
3136,0.64,
2030,0.64,
3211,0.64,
2099,0.64,
3159,0.64,
2516,0.64,
3352,0.64,
2512,0.66,
3625,0.64,
2508,0.6,
3233,0.64,
3920,0.64,
2494,0.64,
3777,0.66,
3414,0.64,
2264,0.6,
2194,0.64,
3932,0.6,
2404,0.64,
3133,0.64,
3773,0.64,
2697,0.64,
2930,0.64,
3744,0.64,
2357,0.64,
2534,0.64,
2933,0.64,
2401,0.6,
2325,0.6,
3826,0.64,
2646,0.64,
2065,0.64,
2672,0.64,
2444,0.64,
3806,0.6,
2535,0.64,
2746,0.64,
2202,0.66,
3562,0.64,
3834,0.66,
2931,0.66,
3349,0.64,
3186,0.6,
3632,0.64,
3656,0.6,
3902,0.64,
2692,0.64,
2235,0.64,
2777,0.64,
2304,0.64,
3083,0.64,
3800,0.64,
2716,0.66,
3092,0.64,
3641,0.64,
2302,0.66,
3921,0.88,
3051,0.64,
2856,0.64,
2711,0.6,
3631,0.64,
3573,0.64,
3996,0.64,
2544,0.64,
2213,0.64,
2085,0.6,
2622,0.64,
2104,0.6,
3879,0.64,
2481,0.64,
2565,0.66,
2081,0.6,
2511,0.64,
2263,0.66,
2781,0.64,
3098,0.64,
2453,0.64,
2741,0.64,
2016,0.64,
3559,0.64,
2078,0.64,
2426,0.64,
2956,0.6,
2693,0.64,
3179,0.64,
3714,0.6,
3929,0.64,
3024,0.6,
3413,0.64,
3881,0.64,
2749,0.6,
2642,0.64,
2365,0.64,
2702,0.64,
3252,0.6,
2857,0.6,
2797,0.6,
2540,0.6,
2318,0.64,
2805,0.64,
3874,0.64,
2468,0.64,
3472,0.6,
2846,0.64,
2079,0.64,
3846,0.64,
2464,0.64,
2428,0.66,
2814,0.6,
2245,0.64,
2221,0.64,
2209,0.64,
2259,0.6,
3693,0.64,
3917,0.6,
2715,0.96,
3741,0.64,
2466,0.64,
3169,0.64,
2821,0.6,
2858,0.54,
3116,0.64,
3364,0.64,
2022,0.66,
3617,0.66,
3074,0.64,
3062,0.64,
3339,0.66,
3312,0.64,
2611,0.66,
2907,0.64,
2276,0.64,
3569,0.64,
3979,0.64,
2495,0.64,
2979,0.64,
