,y
3233,1.0
3710,1.0
2135,0.0
2659,0.0
3426,0.0
2169,0.0
2033,1.0
3837,1.0
3980,0.0
2743,0.0
3180,0.0
3482,1.0
3117,1.0
2849,0.0
2568,0.0
3751,1.0
2087,1.0
2847,1.0
2590,0.0
3368,1.0
2413,0.0
2867,1.0
3897,1.0
2368,0.0
3394,1.0
2427,0.0
3385,1.0
2803,1.0
3943,1.0
2718,1.0
3038,0.0
2300,0.0
3536,1.0
2232,0.0
2850,1.0
3854,1.0
2496,0.0
2259,1.0
2676,1.0
2224,1.0
2855,1.0
3563,0.0
2520,0.0
3030,0.0
2651,0.0
3190,1.0
2487,1.0
3821,0.0
2574,1.0
2344,0.0
2624,0.0
3115,1.0
3850,1.0
3243,1.0
2422,0.0
2873,1.0
2255,0.0
2440,0.0
2323,1.0
3093,1.0
3291,0.0
3560,0.0
2594,1.0
3479,0.0
2161,0.0
3281,1.0
3609,1.0
3229,0.0
2111,0.0
3396,0.0
3161,0.0
3460,1.0
2636,0.0
3276,1.0
3845,1.0
2467,0.0
3297,1.0
3036,1.0
3794,1.0
3203,1.0
2539,1.0
2973,1.0
2101,1.0
3078,1.0
2081,0.0
2060,0.0
2380,1.0
3796,1.0
3101,1.0
3420,0.0
3418,1.0
3754,1.0
2322,1.0
3053,1.0
2794,1.0
2296,0.0
2147,1.0
2697,0.0
2246,1.0
2777,1.0
3407,1.0
3942,1.0
3193,1.0
3631,0.0
2642,1.0
3820,0.0
2754,1.0
3441,1.0
2263,1.0
2384,1.0
2589,1.0
2187,0.0
3400,1.0
3936,1.0
2490,0.0
3554,1.0
3485,1.0
2995,1.0
2969,0.0
3067,1.0
2037,0.0
3530,0.0
3496,0.0
3308,0.0
2127,1.0
3661,1.0
3318,0.0
3219,1.0
3905,1.0
3702,1.0
3953,1.0
2254,1.0
2567,1.0
3478,0.0
2022,1.0
2067,1.0
2540,0.0
3553,1.0
3641,1.0
2529,1.0
2680,1.0
2152,1.0
2168,0.0
2670,1.0
3154,0.0
3452,1.0
2063,1.0
2203,0.0
2796,1.0
3137,1.0
2350,1.0
2562,0.0
3017,1.0
3292,1.0
3333,1.0
2019,0.0
2007,1.0
3262,0.0
3282,0.0
2180,1.0
3129,0.0
2166,1.0
3210,1.0
2923,1.0
3209,1.0
3586,1.0
3749,1.0
3504,1.0
3357,0.0
2164,1.0
3091,1.0
3442,1.0
3653,1.0
3319,1.0
3519,0.0
2510,0.0
3457,1.0
3891,0.0
3666,1.0
2385,0.0
3535,0.0
3882,1.0
2698,0.0
2606,1.0
3818,1.0
2400,0.0
3289,0.0
2343,0.0
2880,0.0
2869,0.0
2002,0.0
2647,1.0
2214,0.0
3215,0.0
3745,1.0
2304,0.0
2618,0.0
2463,1.0
3968,0.0
3100,1.0
