,x1,x2
1336,0.9,1.3
1287,0.5,1.5
1977,1.3,0.0
1533,0.9,1.3
1761,0.9,1.3
1963,0.8,0.0
1148,0.5,0.8
1620,1.1,0.0
1276,0.6,1.3
1059,0.3,0.9
1680,1.2,-0.0
1273,0.8,1.0
1011,0.7,1.0
1222,1.0,1.3
1297,1.2,0.0
1555,0.7,1.0
1311,1.2,1.3
1636,0.3,1.1
1005,0.7,0.0
1502,1.7,0.0
1865,0.8,0.5
1931,0.8,0.9
1325,0.9,0.8
1278,0.7,1.0
1492,0.5,0.7
1528,1.0,0.0
1813,1.0,0.0
1159,1.0,1.0
1271,0.8,1.3
1909,0.5,2.6
1337,0.2,0.9
1038,0.9,1.3
1068,0.8,0.9
1242,1.0,-0.0
1744,1.0,0.0
1855,0.0,1.3
1137,0.9,0.4
1449,1.0,0.9
1552,1.8,0.5
1995,0.7,2.1
1455,0.7,1.3
1927,1.1,-0.0
1814,0.0,1.3
1732,0.0,1.3
1263,0.8,1.3
1070,1.1,0.9
1335,1.3,2.1
1669,0.4,0.7
1217,1.0,1.3
1031,0.7,1.1
1846,1.7,0.0
1941,1.7,0.0
1353,1.0,0.9
1567,0.5,1.5
1594,0.9,1.3
1080,0.6,-0.0
1531,0.4,0.7
1149,0.8,1.3
1409,0.6,1.0
1981,0.7,1.1
1735,0.7,0.5
1622,0.7,1.0
1799,0.2,1.3
1105,0.1,1.3
1536,1.0,0.0
1961,0.1,1.4
1039,0.8,-0.0
1863,1.4,0.0
1408,0.9,0.5
1234,1.0,0.0
1918,0.6,0.0
1737,0.7,1.4
1923,0.4,0.9
1862,0.4,0.9
1518,0.5,2.6
1379,0.1,1.3
1980,0.5,0.7
1996,1.2,1.7
1498,0.7,1.0
1025,0.5,0.7
1174,0.7,0.8
1966,0.9,0.7
1486,1.0,-0.0
1480,0.0,1.3
1821,0.7,-0.0
1043,0.9,-0.0
1878,1.4,-0.0
1446,1.8,0.0
1270,1.5,0.0
1235,1.6,0.9
1029,1.5,1.3
1382,1.0,1.8
1188,0.8,1.8
1691,0.6,-0.0
1024,1.1,1.8
1824,0.4,0.7
1733,0.9,0.7
1454,0.2,1.3
1246,0.5,1.3
1041,1.2,1.8
