,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.9,0.9,0.98,0.0,0.98,0.98,"[5.0, 5.0]",300.0,0.5,individualized,improvement,1,"[[-0.50015243757613, 0.78529412098241, 0.007299916183102035, 0.13300725902000954, 0.8165980589084415], [-10.785844977192056]]",0.9800000000000001,0.4992460000000001
1,1.0,0.9,0.9,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,1,"[[-0.50015243757613, 0.78529412098241, 0.007299916183102035, 0.13300725902000954, 0.8165980589084415], [-10.785844977192056]]",0.932,0.37959199999999993
2,1.0,0.9,0.9,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,1,"[[-0.50015243757613, 0.78529412098241, 0.007299916183102035, 0.13300725902000954, 0.8165980589084415], [-10.785844977192056]]",0.9039999999999999,12.5
3,1.0,0.9,0.9,0.98,0.0,0.98,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,1,"[[-0.50015243757613, 0.78529412098241, 0.007299916183102035, 0.13300725902000954, 0.8165980589084415], [-10.785844977192056]]",0.9800000000000001,0.39149199999999995
4,1.0,0.9,0.9,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,1,"[[-0.50015243757613, 0.78529412098241, 0.007299916183102035, 0.13300725902000954, 0.8165980589084415], [-10.785844977192056]]",0.952,11.4
5,1.0,0.9,0.9,0.94,0.0,0.94,0.94,"[5.0, 5.0]",300.0,0.5,individualized,improvement,2,"[[-0.22838770457895688, 0.5617071882378231, 0.006979002345526681, 0.21053030234592862, 1.0482022451566788], [-13.853632549890277]]",0.9279999999999999,0.42307
6,1.0,0.9,0.9,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,2,"[[-0.22838770457895688, 0.5617071882378231, 0.006979002345526681, 0.21053030234592862, 1.0482022451566788], [-13.853632549890277]]",0.868,0.42348600000000003
7,1.0,0.9,0.9,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,2,"[[-0.22838770457895688, 0.5617071882378231, 0.006979002345526681, 0.21053030234592862, 1.0482022451566788], [-13.853632549890277]]",0.8560000000000001,11.4
8,1.0,0.9,0.9,0.94,0.0,0.94,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,2,"[[-0.22838770457895688, 0.5617071882378231, 0.006979002345526681, 0.21053030234592862, 1.0482022451566788], [-13.853632549890277]]",0.9399999999999998,0.3955560000000001
9,1.0,0.9,0.9,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,2,"[[-0.22838770457895688, 0.5617071882378231, 0.006979002345526681, 0.21053030234592862, 1.0482022451566788], [-13.853632549890277]]",0.8960000000000001,9.1
10,1.0,0.9,0.9,1.0,0.0,1.0,1.0,"[5.0, 5.0]",300.0,0.5,individualized,improvement,0,"[[-0.6741585866818789, 1.1691084567973464, 0.008229735672963746, -0.1565836406360455, 0.5217323163254624], [-7.458784042199183]]",1.0,0.376576
11,1.0,0.9,0.9,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,0,"[[-0.6741585866818789, 1.1691084567973464, 0.008229735672963746, -0.1565836406360455, 0.5217323163254624], [-7.458784042199183]]",0.96,0.322896
12,1.0,0.9,0.9,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,0,"[[-0.6741585866818789, 1.1691084567973464, 0.008229735672963746, -0.1565836406360455, 0.5217323163254624], [-7.458784042199183]]",1.0,8.6
13,1.0,0.9,0.9,1.0,0.0,1.0,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,0,"[[-0.6741585866818789, 1.1691084567973464, 0.008229735672963746, -0.1565836406360455, 0.5217323163254624], [-7.458784042199183]]",1.0,0.381584
14,1.0,0.9,0.9,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,0,"[[-0.6741585866818789, 1.1691084567973464, 0.008229735672963746, -0.1565836406360455, 0.5217323163254624], [-7.458784042199183]]",0.9640000000000001,
