,x1,x2
451,0.53,2.08
460,1.6799999475479126,2.319999933242798
334,1.73,0.63
396,1.76,3.5
324,0.5,0.0
258,0.03,1.41
305,0.58,2.11
499,1.28,1.43
371,0.6399999856948853,2.5899999141693115
256,1.27,2.94
407,0.23,-0.15
445,3.7100000381469727,0.47999998927116394
321,2.36,3.0
461,0.3400000035762787,2.8499999046325684
429,1.2999999523162842,1.659999966621399
354,2.07,0.0
463,2.1600000858306885,0.0
355,1.34,0.44
279,1.53,0.13
319,2.069999933242798,1.340000033378601
406,2.5,2.91
304,0.34,2.67
273,1.7300000190734863,0.6800000071525574
397,1.68,0.81
378,1.03,1.85
308,1.38,3.97
490,0.69,-0.01
366,0.86,0.1
288,1.15,3.66
473,1.57,-0.02
430,0.85,3.52
384,0.14000000059604645,-0.23000000417232513
343,0.49,0.28
418,1.27,2.05
268,0.04,0.46
495,0.57,0.51
426,1.47,0.2
278,1.82,2.58
364,1.4299999475479126,-0.0
345,1.66,2.65
476,1.97,1.48
272,0.5899999737739563,1.649999976158142
349,0.22,-0.04
375,1.0800000429153442,0.9599999785423279
340,1.91,-0.0
433,1.7,0.0
440,1.11,1.73
386,0.95,0.15
331,0.71,3.01
470,1.17,3.0
310,3.02,0.0
462,0.93,2.01
327,1.0,2.109999895095825
266,1.03,0.78
437,2.130000114440918,3.319999933242798
452,0.82,3.06
261,0.11,1.71
456,0.38,3.27
382,2.34,4.43
498,1.12,0.42
489,0.550000011920929,2.609999895095825
271,0.23,0.0
341,2.119999885559082,0.38999998569488525
359,1.5199999809265137,0.0
336,0.9700000286102295,0.4300000071525574
330,2.630000114440918,2.5399999618530273
307,1.34,2.07
325,1.7899999618530273,1.649999976158142
488,1.51,0.73
280,1.17,0.13
442,1.03,1.69
285,0.04,-0.08
318,-0.01,0.04
316,0.55,0.38
423,-0.01,2.04
458,1.61,3.13
368,1.1399999856948853,0.9800000190734863
487,2.24,3.24
376,0.45,2.31
356,3.29,0.28
281,1.97,0.95
363,2.69,-0.0
314,0.54,2.26
474,0.6,2.03
312,0.1899999976158142,2.450000047683716
264,1.2,2.27
450,0.6,0.0
385,1.49,0.34
373,0.27,-0.05
259,3.03,1.43
346,0.56,1.56
344,2.63,1.84
484,0.54,1.85
392,1.9199999570846558,0.0
479,1.7,2.46
436,3.0399999618530273,2.200000047683716
332,0.25999999046325684,1.559999942779541
467,2.02,2.93
398,0.01,3.71
362,1.78,2.3
