,y
3993,0.0
3154,0.0
2762,0.0
2201,0.0
2169,1.0
2800,0.0
3144,0.0
3394,0.0
3750,0.0
3352,0.0
3909,0.0
2969,0.0
3304,0.0
3936,0.0
2914,0.0
2093,0.0
3597,0.0
3267,0.0
2701,1.0
3186,0.0
3786,0.0
2746,0.0
2721,1.0
2543,0.0
3042,0.0
3347,0.0
3576,0.0
3804,1.0
3908,0.0
2828,0.0
3385,0.0
2303,0.0
3865,0.0
2546,0.0
2029,0.0
3194,0.0
2672,0.0
2647,0.0
2393,0.0
3637,0.0
3741,0.0
2239,0.0
2720,0.0
3818,0.0
3559,0.0
2634,0.0
3581,0.0
3623,0.0
2630,0.0
3162,0.0
3891,0.0
3745,0.0
2934,0.0
2764,0.0
2237,0.0
3469,0.0
2234,0.0
2277,0.0
3477,0.0
3931,0.0
2208,1.0
3134,0.0
3552,0.0
3103,0.0
2421,0.0
2369,0.0
3968,0.0
3198,0.0
3283,0.0
3056,1.0
2554,1.0
2206,0.0
2378,0.0
2379,0.0
3761,0.0
3337,0.0
3501,1.0
2197,1.0
2035,1.0
3251,0.0
3774,0.0
3862,0.0
2890,0.0
3795,1.0
2559,1.0
3575,0.0
3566,0.0
2185,0.0
2298,0.0
3206,1.0
2955,0.0
2998,0.0
3835,0.0
3585,0.0
2765,0.0
2292,0.0
2910,0.0
2738,0.0
3860,1.0
3919,0.0
2538,0.0
3546,0.0
3049,0.0
2807,0.0
3537,0.0
2334,0.0
3813,1.0
2241,0.0
2723,0.0
2937,0.0
3696,0.0
2258,0.0
2725,0.0
3555,0.0
2574,0.0
3796,0.0
3182,1.0
3109,0.0
3291,0.0
2461,0.0
3805,0.0
2936,0.0
2693,0.0
2684,0.0
3185,0.0
3951,0.0
3998,0.0
2835,0.0
3739,0.0
3492,0.0
2069,1.0
2158,0.0
2021,0.0
2121,0.0
3603,0.0
2278,0.0
3358,0.0
3047,1.0
3976,0.0
2401,0.0
3083,0.0
2534,0.0
3652,0.0
2472,0.0
2842,0.0
2825,0.0
3582,0.0
2573,0.0
3794,0.0
2324,0.0
2578,1.0
2039,0.0
3562,0.0
3307,0.0
2947,0.0
2610,0.0
2095,1.0
2515,0.0
3328,0.0
2633,0.0
3747,0.0
3093,0.0
2250,0.0
2758,0.0
2377,0.0
3593,0.0
3514,0.0
2556,0.0
3191,0.0
3082,0.0
2745,0.0
3141,0.0
3656,0.0
2666,0.0
3718,0.0
3456,0.0
3893,0.0
3977,0.0
3536,1.0
3686,0.0
2668,0.0
2469,0.0
3229,0.0
3889,0.0
2361,0.0
2606,0.0
3169,0.0
3078,0.0
2087,0.0
3070,0.0
2777,0.0
2293,0.0
3208,0.0
2692,0.0
2754,0.0
3248,0.0
3142,0.0
2918,0.0
3015,0.0
3254,0.0
