,y_hat
512,False
828,False
518,False
684,False
875,False
618,False
589,False
995,False
984,False
838,False
931,False
869,False
817,False
533,False
612,False
877,False
582,False
919,False
729,False
500,False
899,False
865,False
600,False
626,False
906,False
739,False
941,False
950,False
810,False
757,False
560,False
771,False
885,False
527,False
963,False
990,False
959,False
911,False
793,False
665,False
649,False
762,False
516,False
759,False
507,False
821,False
734,False
851,False
646,False
657,False
811,False
926,False
715,False
676,False
716,False
741,False
660,False
733,False
570,False
683,False
711,False
544,False
928,False
843,False
666,False
763,False
910,False
747,False
580,False
983,False
921,False
961,False
693,False
844,False
606,False
609,False
748,False
884,False
503,False
761,False
818,False
962,False
651,False
868,False
791,False
602,False
593,False
504,False
575,False
623,False
829,False
552,False
998,False
801,False
785,False
986,False
749,False
946,False
927,False
835,False
