,age,gender,experience,loan_amount,loan_duration,income,saving
7090,-31.959005,1.0,-0.38165793,3.1263218,6.7697277,0.41231814,13.848074
8637,-32.26135,1.0,-0.3834495,2.8500206,5.56035,0.0288445,11.39018
8484,-31.315458,1.0,-0.3830615,3.2543635,7.0124645,0.4585692,13.482351
6010,-31.771189,1.0,-0.39152735,2.030195,1.4882853,-2.786331,-3.7355294
5135,-31.205084,1.0,-0.37144545,5.223434,12.454972,2.5422885,24.989014
8779,-33.143635,1.0,-0.39108998,0.82130027,-0.03934293,-1.9314263,-1.7007767
7250,-32.141224,1.0,-0.37341374,4.689229,11.061416,1.9787934,20.600859
6008,-31.334425,1.0,-0.37363082,4.559939,11.281788,1.8730563,21.97581
8001,-32.321945,1.0,-0.36042574,6.1357203,16.477873,3.5556126,32.15405
8537,-32.898376,1.0,-0.37679437,3.6419482,8.3781395,1.3116032,16.33897
8313,-33.19585,1.0,-0.34448117,7.9560685,22.309679,5.246649,43.614437
5147,-30.738106,1.0,-0.3890028,2.3364189,4.1432786,-0.0491822,7.7351947
5277,-32.115387,1.0,-0.37359655,4.2793403,10.42081,1.571757,20.680578
5188,-32.899975,1.0,-0.3565182,6.3534245,17.91555,3.6433167,34.211456
7837,-30.75956,1.0,-0.39336544,1.5080271,1.6773102,-0.18254809,3.1923323
9121,-32.67871,1.0,-0.38584933,2.5224426,3.481337,0.48611918,6.83546
7815,-31.674734,1.0,-0.3905719,1.9229351,2.708397,0.009926367,5.424822
8684,-33.265236,1.0,-0.36414114,5.1182375,13.552262,2.391801,27.390411
6340,-32.406464,1.0,-0.35887903,6.4114842,17.119976,3.7112026,33.49205
8560,-33.151833,1.0,-0.34920272,7.195612,19.777761,4.484628,39.842587
8522,-32.965702,1.0,-0.348723,7.5319285,20.993273,4.8302407,40.210876
5029,-32.700756,1.0,-0.36989444,4.8065495,11.324242,2.0879266,23.099354
6356,-32.45208,1.0,-0.36434907,5.6541305,14.868573,2.9449291,28.226809
6731,-32.099846,1.0,-0.3738422,4.249222,10.421883,1.5417937,20.885128
7148,-31.014002,1.0,-0.38071132,3.5307941,7.941949,0.845691,16.423765
8670,-31.678848,1.0,-0.39351094,1.0331043,-0.28328532,-1.6829532,-1.9347355
9768,-32.22261,1.0,-0.30932796,12.041366,35.4546,9.3953,69.943054
9050,-30.334887,1.0,-0.37663448,4.7207875,10.787439,2.061931,21.339281
6739,-33.590466,1.0,-0.3784224,3.259428,7.17467,0.50697505,13.750803
7144,-32.505634,1.0,-0.37357855,4.3458333,10.413408,1.6283642,20.728163
5244,-32.679337,1.0,-0.37842682,3.4723535,7.811613,0.84572566,15.275538
5381,-31.99396,1.0,-0.3930062,1.7962313,1.0242696,-1.9300402,-3.8737924
7490,-30.826414,1.0,-0.3618346,6.708404,17.25152,4.150064,34.054882
8585,-32.043762,1.0,-0.36889696,5.3751616,13.17744,2.6741288,25.196262
7400,-32.12064,1.0,-0.38811538,1.7615777,2.9134336,0.039340355,7.121999
7262,-32.642162,1.0,-0.39142618,0.94055617,1.5056889,-1.7981538,-3.940697
5159,-32.947098,1.0,-0.36842814,4.7379103,11.761406,2.0169916,24.089457
8854,-31.377817,1.0,-0.35143486,7.2444057,20.884066,4.978535,41.348446
5046,-31.999498,1.0,-0.37623465,4.3348775,9.393566,1.6276557,18.274
7592,-30.3486,1.0,-0.38605234,3.2594433,6.250688,0.6853475,13.000291
8131,-32.34783,1.0,-0.3846171,2.83762,4.675918,0.11308046,8.503005
5499,-33.123795,1.0,-0.35831022,6.3373594,15.911423,3.6179187,32.09011
8794,-31.648487,1.0,-0.38690752,2.5255609,4.565225,-0.18308389,7.779203
6851,-30.301624,1.0,-0.3807488,4.009783,9.305592,1.3450763,18.149921
6467,-31.593925,1.0,-0.38542902,2.6728616,5.071906,-0.035328962,10.645659
7960,-33.773388,1.0,-0.390525,1.1208481,0.07301269,-1.9436401,-2.3736014
5679,-31.922451,1.0,-0.3627633,5.763525,15.456562,3.4717839,30.89245
9141,-31.230206,1.0,-0.37283203,4.914913,11.8788595,2.2316883,23.397133
9901,-29.625404,1.0,-0.37373224,5.339471,13.722117,3.0216045,25.864933
6471,-31.647776,1.0,-0.38524884,2.8887324,5.6204863,-0.018234586,10.523699
8853,-33.39375,1.0,-0.37950638,3.2745104,6.169463,0.12970905,13.52869
