,years_experience,degree
283,0.0,3.0
202,1.0,0.0
322,0.0,1.0
217,1.0,1.0
208,1.0,1.0
362,1.0,1.0
205,2.0,0.0
325,0.0,1.0
225,3.0,0.0
303,3.0,1.0
244,0.0,3.0
337,2.0,1.0
267,0.0,2.0
253,0.0,1.0
340,3.0,0.0
238,0.0,1.0
262,0.0,3.0
297,1.0,1.0
293,1.0,2.0
248,0.0,3.0
296,4.0,0.0
224,2.0,0.0
277,1.0,1.0
392,0.0,1.0
228,3.0,1.0
219,1.0,1.0
351,0.0,2.0
242,0.0,3.0
394,2.0,0.0
317,1.0,1.0
382,1.0,2.0
356,2.0,0.0
390,1.0,0.0
216,0.0,1.0
367,3.0,1.0
349,0.0,1.0
338,1.0,1.0
332,2.0,1.0
236,2.0,0.0
384,1.0,0.0
200,1.0,0.0
371,2.0,0.0
339,1.0,1.0
251,0.0,1.0
263,1.0,0.0
347,0.0,1.0
396,0.0,3.0
235,0.0,1.0
227,1.0,2.0
326,0.0,1.0
