ix,goal_cost,intv_cost
659,0.772,5.4
677,0.778,2.1
941,0.786,3.3
501,0.774,7.0
547,0.76,2.8
523,0.776,1.7000000000000002
729,0.758,5.1
857,0.758,0.8999999999999999
894,0.768,1.4
778,0.778,6.5
562,0.772,9.3
847,0.794,1.2
850,0.78,4.0
861,0.76,11.4
881,0.788,2.7
775,0.756,3.4000000000000004
686,0.768,2.7
500,0.758,3.3
948,0.762,10.3
915,0.756,1.5
946,0.962,2.1
702,0.766,8.0
756,0.768,4.0
569,0.78,1.6
822,0.778,2.0
844,0.768,4.1000000000000005
530,0.762,7.6
933,0.752,8.8
544,0.754,3.4
826,0.812,0.9
886,0.754,1.4
715,0.758,1.4
565,0.798,3.5
713,0.76,2.1
987,0.8,3.0
789,0.808,5.3
815,0.938,1.7
627,0.78,1.9000000000000001
935,0.782,3.8
606,0.754,5.0
734,0.768,6.6
947,0.758,3.0
699,0.756,1.4
944,0.758,3.2
513,0.842,0.7
685,0.754,2.6
679,0.768,3.6
701,0.7540000081062317,1.5
817,0.76,10.399999999999999
597,0.7580000162124634,3.0
610,0.754,7.1
875,0.77,2.4
681,0.772,2.2
696,0.782,6.0
538,0.756,7.6
998,0.778,1.9
733,0.768,3.2
926,0.764,2.2
871,0.752,4.3
548,0.77,0.9
928,0.7559999823570251,1.0
655,0.768,5.2
514,0.76,1.7
753,0.908,0.5
660,0.778,4.1
640,0.772,3.2
663,0.778,4.7
564,0.758,1.9
748,0.766,7.9
560,0.758,4.3
820,0.76,7.7
917,0.752,5.9
943,0.778,3.8
567,0.764,2.8
605,0.762,1.7000000000000002
772,0.778,8.5
570,0.756,9.0
792,0.762,4.9
604,0.756,4.0
697,0.76,4.1
504,0.766,2.6
623,0.814,3.6999999999999997
723,0.926,1.2
718,0.756,6.3
529,0.762,1.7
784,0.76,10.1
577,0.776,8.4
638,0.776,7.1
515,0.778,5.6
982,0.768,1.6
877,0.752,6.3
855,0.768,3.3
898,0.764,5.800000000000001
757,0.768,3.6999999999999997
813,0.76,3.0999999999999996
533,0.772,4.0
539,0.764,2.3
617,0.762,5.2
959,0.77,1.3
901,0.754,1.7
