,senior-level_skill
3154,0.0
3894,0.0
2238,0.0
3495,0.0
3178,0.0
3908,0.0
2244,0.0
2407,0.0
2773,0.0
2422,0.0
3142,0.0
3633,1.0
3112,0.0
2022,0.0
2543,0.0
2368,0.0
2955,0.0
3777,0.0
3712,0.0
3017,0.0
2784,0.0
3025,0.0
3410,0.0
2694,0.0
2507,0.0
2159,0.0
2202,0.0
3810,0.0
2360,0.0
2967,0.0
3194,0.0
3191,0.0
2935,0.0
3118,0.0
3500,0.0
3373,0.0
3330,0.0
3366,0.0
3174,0.0
3324,0.0
3546,0.0
3844,0.0
3815,0.0
3784,0.0
3137,0.0
3429,0.0
2933,0.0
3338,0.0
3850,0.0
3945,0.0
3074,0.0
3203,0.0
2438,0.0
2015,0.0
3762,0.0
2896,0.0
2892,0.0
3519,0.0
3752,0.0
3816,0.0
3672,0.0
3234,0.0
2293,0.0
2265,0.0
2593,0.0
2329,0.0
3117,0.0
2927,0.0
2823,0.0
3509,0.0
2029,0.0
3466,0.0
2085,0.0
3436,0.0
3594,0.0
3437,0.0
3993,0.0
2891,0.0
2982,0.0
2090,0.0
3760,0.0
3222,0.0
3763,0.0
2961,0.0
3186,0.0
2514,0.0
3968,0.0
3715,0.0
2026,0.0
3109,0.0
3200,0.0
3701,0.0
2780,0.0
3890,0.0
2534,0.0
3113,0.0
2631,0.0
2520,0.0
3416,0.0
3348,0.0
2804,0.0
3431,0.0
2075,0.0
3484,0.0
2323,0.0
3438,0.0
3599,0.0
2708,0.0
3737,0.0
2851,0.0
3789,0.0
3665,0.0
3434,0.0
3785,0.0
2472,0.0
2795,0.0
3576,0.0
2262,0.0
2416,0.0
2772,0.0
2413,0.0
3667,0.0
2647,0.0
2681,0.0
2934,0.0
3683,0.0
3729,0.0
2953,0.0
2005,0.0
2278,0.0
2595,0.0
3064,0.0
3405,0.0
3247,0.0
3508,0.0
3290,0.0
3215,0.0
3478,0.0
3019,0.0
2905,0.0
2107,0.0
2755,0.0
3940,0.0
3391,0.0
2792,0.0
3413,0.0
2547,0.0
3458,0.0
2834,0.0
2365,0.0
3995,0.0
3662,0.0
2866,0.0
2680,0.0
3759,0.0
2179,0.0
2584,0.0
2945,0.0
3707,0.0
3928,0.0
3583,0.0
3414,0.0
3740,0.0
2527,0.0
2572,0.0
2915,0.0
2461,0.0
3361,0.0
3035,0.0
2157,0.0
2213,0.0
2983,0.0
3605,0.0
2431,0.0
2496,1.0
2462,0.0
3695,0.0
3839,0.0
3251,0.0
3514,0.0
3882,0.0
3392,0.0
3265,0.0
2548,0.0
2053,0.0
2434,0.0
2761,0.0
2833,1.0
3446,0.0
3848,0.0
2303,0.0
3051,0.0
3931,0.0
3280,0.0
3339,0.0
2518,0.0
3808,0.0
2115,0.0
2101,0.0
2639,0.0
