,y_hat
673,False
589,False
590,False
642,False
722,False
715,False
770,False
944,False
685,False
509,False
631,False
914,False
982,False
885,False
714,False
586,False
783,False
745,False
609,False
832,False
840,False
598,False
854,False
904,False
973,False
547,False
771,False
619,False
724,False
852,False
557,False
921,False
596,False
592,False
527,False
584,False
502,False
656,False
954,False
888,False
583,False
545,False
735,False
709,False
767,False
612,False
580,False
632,False
602,False
653,False
995,False
758,False
979,False
953,False
702,False
827,False
777,False
856,False
746,False
947,False
969,False
853,False
786,False
766,False
662,False
538,False
807,False
776,False
628,False
920,False
623,False
696,False
621,False
830,False
828,False
938,False
743,False
604,False
546,False
512,False
851,False
951,False
613,False
890,False
650,False
886,False
703,False
622,False
842,False
823,False
744,False
728,False
905,False
983,False
536,False
946,False
761,False
936,False
816,False
874,False
