,years_experience,degree
3426,0.0,3.0
3173,0.0,1.0
2431,1.0,0.0
3208,0.0,2.0
2394,0.0,1.0
3921,1.0,1.0
3536,0.0,1.0
2731,2.0,0.0
2114,0.0,1.0
3267,0.0,2.0
3110,1.0,1.0
2161,3.0,0.0
3344,0.0,3.0
3296,1.0,1.0
3794,1.0,2.0
2905,1.0,1.0
3736,2.0,1.0
2214,0.0,1.0
3746,0.0,1.0
2592,3.0,0.0
2283,0.0,1.0
2487,0.0,2.0
3197,0.0,1.0
3972,2.0,0.0
2092,1.0,1.0
3400,0.0,3.0
2177,0.0,3.0
2729,2.0,1.0
3312,2.0,0.0
3929,0.0,3.0
3537,2.0,0.0
2314,0.0,1.0
3161,0.0,1.0
3041,0.0,1.0
3300,0.0,1.0
2176,2.0,1.0
3185,0.0,1.0
2678,0.0,1.0
3825,1.0,1.0
3893,0.0,3.0
3074,2.0,1.0
2336,0.0,3.0
2894,2.0,0.0
2185,0.0,1.0
2585,1.0,0.0
2735,0.0,1.0
3624,2.0,0.0
3189,0.0,1.0
2271,0.0,2.0
3203,0.0,1.0
2839,0.0,2.0
3282,1.0,2.0
2469,0.0,2.0
2583,2.0,1.0
2125,0.0,2.0
3952,0.0,1.0
2138,0.0,2.0
3930,1.0,2.0
2384,0.0,3.0
3552,0.0,3.0
2870,0.0,3.0
3054,0.0,1.0
3080,0.0,2.0
2428,3.0,0.0
3947,1.0,1.0
3476,0.0,3.0
2771,0.0,1.0
2196,1.0,2.0
3383,2.0,0.0
2242,0.0,1.0
3784,0.0,3.0
3510,0.0,3.0
2190,0.0,1.0
3820,1.0,1.0
3276,2.0,0.0
3731,0.0,3.0
2477,1.0,1.0
2412,0.0,1.0
3579,0.0,1.0
2694,0.0,3.0
3836,1.0,1.0
3709,1.0,1.0
2658,0.0,1.0
3006,0.0,2.0
2776,0.0,2.0
2434,0.0,3.0
3619,1.0,1.0
2471,0.0,2.0
3059,0.0,1.0
2912,0.0,1.0
3818,0.0,3.0
3933,0.0,2.0
3948,0.0,1.0
3826,1.0,1.0
2165,2.0,0.0
3278,0.0,3.0
3419,0.0,3.0
3849,0.0,2.0
2183,0.0,1.0
2720,0.0,2.0
2861,1.0,1.0
2157,0.0,3.0
2852,1.0,0.0
2274,2.0,0.0
2443,1.0,1.0
2349,0.0,2.0
2081,2.0,0.0
2284,0.0,3.0
2554,0.0,2.0
2581,0.0,1.0
3717,0.0,1.0
2661,0.0,3.0
3814,0.0,1.0
2718,0.0,1.0
2619,1.0,1.0
2405,2.0,0.0
3288,0.0,2.0
3963,0.0,3.0
3981,2.0,0.0
3151,0.0,3.0
2660,2.0,0.0
3340,1.0,0.0
3793,0.0,2.0
3489,0.0,3.0
3677,0.0,3.0
3436,0.0,2.0
3602,0.0,1.0
3648,2.0,1.0
2667,0.0,3.0
3989,2.0,1.0
2878,0.0,3.0
2243,1.0,0.0
2953,1.0,0.0
2422,0.0,1.0
3486,0.0,3.0
2557,0.0,3.0
2027,2.0,0.0
3983,2.0,1.0
2396,0.0,1.0
3550,1.0,1.0
2863,0.0,2.0
2761,0.0,2.0
2968,2.0,0.0
2277,0.0,2.0
3472,1.0,0.0
2119,1.0,1.0
3168,2.0,1.0
2723,0.0,3.0
2208,0.0,2.0
2804,0.0,2.0
3728,3.0,0.0
3551,0.0,1.0
2677,0.0,1.0
3154,0.0,1.0
2702,0.0,1.0
2504,0.0,2.0
3504,0.0,3.0
2033,0.0,2.0
3945,0.0,1.0
3681,1.0,0.0
2049,0.0,2.0
3016,0.0,1.0
3451,2.0,0.0
2904,1.0,2.0
3010,1.0,0.0
2041,2.0,0.0
2140,0.0,1.0
2561,0.0,3.0
3268,1.0,1.0
3727,0.0,3.0
2716,0.0,1.0
3477,1.0,0.0
3848,1.0,1.0
2440,0.0,2.0
2194,0.0,3.0
2826,1.0,2.0
3256,0.0,1.0
2555,3.0,0.0
2306,0.0,2.0
2321,1.0,1.0
2247,0.0,1.0
3970,0.0,1.0
2882,0.0,1.0
3916,0.0,2.0
2840,0.0,3.0
2347,0.0,1.0
2178,2.0,0.0
3179,0.0,2.0
2919,0.0,1.0
2463,0.0,1.0
2874,1.0,1.0
3605,0.0,1.0
2456,1.0,1.0
2928,0.0,3.0
3752,1.0,0.0
3105,1.0,0.0
3130,1.0,0.0
3521,0.0,3.0
2633,0.0,1.0
2814,0.0,1.0
