,y
2025,1.0
2301,1.0
3395,1.0
2053,1.0
3184,1.0
2106,1.0
2619,1.0
2906,1.0
2357,1.0
3451,1.0
2642,1.0
2533,1.0
3821,1.0
3688,1.0
3582,1.0
2150,1.0
3431,1.0
2714,1.0
2043,1.0
3720,1.0
2524,1.0
3964,1.0
2420,1.0
2757,1.0
2871,1.0
2583,1.0
3756,1.0
3959,1.0
2030,1.0
2995,1.0
2759,1.0
2118,1.0
2565,1.0
3079,1.0
2130,1.0
3801,1.0
3987,1.0
3137,1.0
3226,1.0
2780,1.0
2174,1.0
2447,1.0
3790,1.0
2902,1.0
2262,1.0
3153,1.0
2141,1.0
3280,1.0
2013,1.0
2218,1.0
2983,1.0
2956,1.0
2916,1.0
2149,1.0
3651,1.0
2212,1.0
3236,1.0
2399,1.0
2762,1.0
3123,1.0
3083,1.0
3543,0.0
2542,1.0
2663,1.0
3781,1.0
2842,1.0
2090,1.0
2604,1.0
3576,1.0
2080,1.0
3600,1.0
3403,1.0
3603,1.0
3787,1.0
2894,1.0
3863,1.0
3760,1.0
2198,1.0
2000,1.0
2967,1.0
2921,1.0
2776,1.0
3271,1.0
3911,1.0
2936,1.0
2221,1.0
3243,1.0
2488,1.0
3009,1.0
2994,1.0
2351,1.0
3695,1.0
2606,1.0
2298,1.0
2323,1.0
3685,0.0
3044,1.0
2052,1.0
2574,1.0
2113,1.0
3633,1.0
3573,1.0
3094,1.0
2322,1.0
2023,1.0
3325,1.0
2564,1.0
3125,1.0
2151,1.0
2578,1.0
2908,1.0
2980,1.0
2225,1.0
2152,1.0
2608,1.0
3729,1.0
3521,1.0
3771,1.0
3750,1.0
2018,1.0
3495,1.0
2840,1.0
2281,1.0
3632,1.0
3169,1.0
2022,1.0
2797,1.0
3620,1.0
3186,1.0
3338,1.0
2646,1.0
3380,1.0
3574,1.0
3800,1.0
3675,1.0
3228,1.0
3604,1.0
3768,1.0
2076,1.0
2772,1.0
3368,1.0
3484,1.0
3085,1.0
2192,1.0
2559,1.0
3512,1.0
3305,1.0
2324,1.0
2986,1.0
2974,1.0
3482,1.0
3410,1.0
2684,1.0
3036,0.0
3285,1.0
2046,1.0
2577,1.0
2099,1.0
2184,1.0
3996,1.0
3397,1.0
3882,1.0
3104,1.0
2137,1.0
3468,1.0
2063,1.0
2450,1.0
3648,1.0
2510,1.0
2705,1.0
3684,1.0
2073,1.0
3540,1.0
3343,1.0
2126,1.0
2666,1.0
3894,1.0
2486,1.0
2876,1.0
3988,1.0
2463,1.0
2452,1.0
3914,1.0
3339,1.0
2107,0.0
2330,1.0
2587,1.0
2371,1.0
2189,1.0
2114,1.0
2945,1.0
3850,1.0
3967,1.0
2361,1.0
2965,1.0
3076,1.0
3977,1.0
2162,1.0
3653,1.0
3758,1.0
