,senior-level_skill
2519,1.0
3182,1.0
2711,1.0
3010,1.0
2182,0.0
2794,1.0
2227,1.0
2039,1.0
2209,0.0
3767,1.0
3607,1.0
3178,1.0
3808,1.0
2940,1.0
2743,1.0
3937,1.0
2387,1.0
2556,1.0
3099,1.0
3006,1.0
2920,1.0
3639,1.0
2325,1.0
3675,1.0
2774,1.0
3628,1.0
2265,1.0
2709,1.0
3713,1.0
3461,1.0
3980,1.0
2814,1.0
2308,1.0
2796,1.0
2739,1.0
3161,1.0
3688,1.0
3651,1.0
2767,1.0
3020,1.0
3385,1.0
3898,1.0
3630,1.0
3146,1.0
2773,1.0
3092,1.0
2919,0.0
2438,1.0
2661,1.0
2981,1.0
3681,1.0
2279,1.0
2250,1.0
2148,1.0
3190,1.0
3910,1.0
2699,1.0
2427,1.0
3773,0.0
3903,1.0
3448,1.0
3133,1.0
3687,1.0
2727,1.0
3873,1.0
3614,1.0
3509,1.0
2290,1.0
2359,1.0
2590,1.0
2142,1.0
2449,1.0
3568,0.0
2655,1.0
3339,1.0
2944,1.0
2194,1.0
2306,1.0
3777,1.0
3761,1.0
2810,0.0
3423,1.0
2441,1.0
3485,1.0
2799,1.0
3266,1.0
2257,1.0
2422,1.0
3002,1.0
2114,1.0
3086,1.0
3444,1.0
3071,1.0
2873,1.0
3956,1.0
2157,1.0
2561,1.0
2161,1.0
3363,1.0
3510,1.0
2151,1.0
2293,1.0
3402,1.0
3484,1.0
3313,1.0
2559,1.0
2667,1.0
3661,1.0
3515,1.0
2598,1.0
2534,1.0
2167,1.0
3341,0.0
2169,1.0
2442,1.0
3528,1.0
3706,1.0
2321,1.0
3961,1.0
2625,1.0
2231,1.0
3419,1.0
2001,1.0
2332,1.0
2951,1.0
3225,1.0
2828,1.0
3231,1.0
2795,1.0
2057,1.0
2093,1.0
3495,1.0
2222,1.0
2696,1.0
2326,1.0
2119,1.0
2883,1.0
2778,1.0
3465,0.0
3817,1.0
3916,0.0
2700,1.0
3592,1.0
3263,1.0
2921,1.0
3507,1.0
3605,1.0
2179,1.0
3597,1.0
2391,1.0
3302,1.0
2410,1.0
2015,1.0
2935,1.0
2531,1.0
3615,0.0
3951,1.0
3532,1.0
3926,1.0
3439,0.0
3271,1.0
2453,1.0
2309,1.0
2230,1.0
3073,1.0
3157,1.0
2436,1.0
2201,0.0
2880,1.0
3823,1.0
2297,1.0
2456,1.0
3488,0.0
2710,1.0
2145,1.0
2078,1.0
2512,0.0
3631,1.0
2234,1.0
3072,1.0
3543,0.0
2232,1.0
2374,0.0
2964,1.0
3449,1.0
2513,1.0
3846,1.0
2615,1.0
3802,1.0
3288,1.0
3268,1.0
2918,1.0
2131,1.0
3247,1.0
2445,1.0
3549,1.0
2706,1.0
3441,1.0
2315,1.0
2025,1.0
