,x1,x2
1923,2.2,3.3
1696,1.3,0.0
1565,1.5,-0.0
1503,1.8,-0.0
1973,0.2,2.8
1617,1.3,1.8
1100,1.6,0.0
1900,1.5,-0.0
1858,1.7,0.0
1655,2.2,2.8
1757,2.3,-0.0
1773,1.9,0.0
1344,2.6,3.5
1537,1.8,0.0
1935,1.5,-0.0
1639,1.9,0.0
1961,1.6,0.0
1197,1.6,1.9
1859,1.5,0.0
1924,4.2,5.2
1077,1.9,3.1
1366,1.1,2.1
1414,1.4,0.0
1457,2.9,3.7
1797,1.5,-0.0
1386,0.2,3.6
1214,2.9,3.7
1911,1.8,0.0
1606,1.7,0.0
1971,2.1,4.2
1519,2.0,-0.0
1819,1.4,-0.0
1431,1.4,-0.0
1864,1.4,0.0
1438,0.0,4.0
1464,1.5,-0.0
1683,1.3,0.0
1575,3.2,3.9
1955,1.7,0.0
1435,1.9,0.0
1740,1.6,0.0
1253,1.4,-0.0
1680,2.7,3.3
1952,1.4,1.7
1645,2.5,0.0
1708,3.0,3.7
1742,1.9,0.0
1097,3.2,0.0
1560,2.4,0.0
1652,1.4,0.0
1942,1.6,0.0
1028,2.3,-0.0
1276,1.7,2.3
1569,2.6,-0.0
1607,2.1,-0.0
1093,1.3,1.6
1872,1.5,2.1
1443,1.3,-0.0
1994,1.9,-0.0
1133,1.9,1.4
1291,2.3,-0.0
1769,2.0,2.5
1379,2.9,-0.0
1561,1.1,3.0
1675,1.9,-0.0
1026,0.0,3.2
1709,1.6,-0.0
1926,1.7,0.0
1495,2.1,2.6
1331,1.7,-0.0
1201,1.6,-0.0
1938,1.7,-0.0
1427,1.8,2.3
1523,1.7,-0.0
1044,2.0,2.6
1189,1.9,0.0
1646,1.9,2.3
1070,1.6,0.0
1836,1.9,3.5
1102,2.7,0.0
1746,1.3,0.0
1539,2.3,-0.0
1831,1.7,2.1
1383,2.7,3.4
1658,2.5,0.0
1588,2.7,3.4
1178,1.4,-0.0
1131,1.8,0.0
1258,2.8,1.7
1532,2.3,-0.0
1567,1.4,-0.0
1166,2.0,-0.0
1388,2.8,3.5
1661,1.4,-0.0
1717,0.0,3.8
1033,1.3,0.0
1821,3.6,4.1
1625,1.5,0.0
1633,1.7,-0.0
1146,1.9,-0.0
