,years_experience,degree,nr_commits,nr_languages,nr_stars
3469,2.0,0.0,22.0,8.0,1.0
3436,2.0,1.0,23.0,10.0,3.0
3664,2.0,0.0,22.0,10.0,1.0
3808,3.0,0.0,31.0,7.0,6.0
2818,1.0,1.0,14.0,2.0,3.0
2413,1.0,1.0,13.0,1.0,3.0
2964,1.0,0.0,12.0,5.0,11.0
2449,1.0,0.0,13.0,4.0,2.0
3146,2.0,0.0,24.0,7.0,5.0
2921,1.0,1.0,13.0,4.0,3.0
3679,0.0,0.0,4.0,1.0,7.0
3858,2.0,1.0,22.0,1.0,4.0
2920,1.0,1.0,14.0,3.0,12.0
2875,0.0,2.0,0.0,2.0,2.0
2893,0.0,2.0,3.0,10.0,4.0
2172,1.0,2.0,14.0,3.0,0.0
3156,2.0,0.0,22.0,1.0,3.0
3646,0.0,0.0,4.0,2.0,6.0
2540,4.0,0.0,43.0,2.0,2.0
2966,2.0,0.0,25.0,0.0,5.0
3463,0.0,1.0,1.0,2.0,7.0
2158,3.0,0.0,33.0,2.0,1.0
2766,2.0,0.0,20.0,5.0,5.0
2755,2.0,0.0,28.0,1.0,6.0
2827,2.0,1.0,24.0,1.0,5.0
3801,0.0,2.0,3.0,0.0,2.0
2842,2.0,0.0,24.0,5.0,9.0
3517,3.0,0.0,37.0,2.0,2.0
3488,1.0,0.0,15.0,6.0,4.0
3762,1.0,1.0,12.0,5.0,4.0
2593,0.0,2.0,3.0,3.0,3.0
3155,3.0,0.0,32.0,2.0,8.0
2346,2.0,0.0,22.0,10.0,7.0
3077,1.0,0.0,12.0,5.0,5.0
3870,1.0,0.0,21.0,6.0,4.0
3751,2.0,0.0,25.0,8.0,7.0
2631,4.0,0.0,44.0,4.0,4.0
3999,3.0,0.0,32.0,3.0,4.0
2271,3.0,0.0,34.0,5.0,6.0
3274,1.0,0.0,13.0,7.0,14.0
2597,2.0,1.0,27.0,0.0,0.0
2169,3.0,0.0,31.0,1.0,6.0
3887,2.0,0.0,21.0,2.0,6.0
3464,1.0,1.0,14.0,7.0,2.0
2508,1.0,0.0,11.0,8.0,2.0
3941,0.0,0.0,4.0,2.0,4.0
2548,0.0,1.0,4.0,12.0,8.0
2695,1.0,0.0,13.0,9.0,3.0
3206,1.0,0.0,14.0,2.0,0.0
2811,0.0,2.0,4.0,8.0,6.0
3351,3.0,0.0,31.0,1.0,6.0
2775,1.0,0.0,13.0,7.0,0.0
2907,0.0,0.0,2.0,3.0,6.0
2900,2.0,0.0,22.0,3.0,8.0
3054,2.0,0.0,23.0,0.0,4.0
2986,0.0,1.0,3.0,6.0,2.0
2551,3.0,0.0,36.0,8.0,2.0
3881,2.0,0.0,27.0,1.0,7.0
3611,1.0,0.0,14.0,7.0,8.0
2575,1.0,0.0,14.0,6.0,4.0
3023,2.0,0.0,24.0,1.0,4.0
2091,1.0,1.0,13.0,0.0,5.0
3578,1.0,2.0,16.0,4.0,13.0
2122,1.0,1.0,12.0,3.0,8.0
3447,0.0,2.0,3.0,2.0,6.0
3090,1.0,0.0,13.0,4.0,1.0
2509,1.0,1.0,12.0,3.0,6.0
3091,1.0,0.0,16.0,2.0,3.0
3575,3.0,0.0,32.0,1.0,4.0
2662,1.0,0.0,13.0,4.0,4.0
2039,1.0,0.0,12.0,10.0,2.0
2708,1.0,1.0,16.0,2.0,4.0
2440,2.0,0.0,25.0,8.0,1.0
2048,1.0,1.0,18.0,3.0,1.0
2195,3.0,0.0,33.0,7.0,9.0
3233,1.0,0.0,14.0,1.0,3.0
2131,0.0,1.0,5.0,4.0,4.0
3162,0.0,1.0,5.0,1.0,0.0
2174,3.0,0.0,33.0,3.0,5.0
3905,0.0,0.0,7.0,11.0,3.0
2569,0.0,1.0,2.0,8.0,2.0
3770,3.0,0.0,31.0,3.0,2.0
3913,1.0,0.0,13.0,0.0,4.0
3500,1.0,0.0,16.0,3.0,6.0
3678,2.0,0.0,28.0,10.0,5.0
3127,2.0,0.0,27.0,1.0,1.0
