,u_x1,u_x2,u_y,u_x3
500,-0.8916405,-1.9317445,0.12322366,1.1151556
501,-0.6119458,-1.3437728,0.588357,0.36879617
502,-0.80054396,0.13966216,0.21206522,0.4569478
503,-0.9453235,1.9554143,0.48024797,-0.25168777
504,-1.6579381,-1.0738776,0.23936915,0.5986864
505,-0.64311236,-0.45694104,0.00893116,0.88768
506,0.50640845,-0.75516284,0.6041801,0.27694473
507,-1.070137,0.8956633,0.6338558,0.96438205
508,0.20774059,-1.1372385,0.988976,0.5443946
509,-1.5878764,0.94049054,0.37644684,0.39909503
510,0.15379898,0.7368638,0.053655267,1.7571189
511,-0.14021483,1.3786722,0.7538425,-0.1973241
512,-0.5477279,1.5139043,0.080789804,0.55740786
513,-1.3429433,-0.5997123,0.10603762,1.3378239
514,0.694382,-0.8359457,0.6109358,0.5121307
515,-2.1555,-0.20151629,0.682217,0.63295186
516,0.62002504,1.9340774,0.49291492,-0.2605397
517,0.5688676,1.4816942,0.7583512,0.062167197
518,0.088086,0.72024214,0.9328016,0.8871087
519,0.5560899,0.8879455,0.7657753,0.06030786
520,1.6965226,0.39716998,0.88064384,-0.13139445
521,-0.78198934,0.690453,0.23333263,-0.23666829
522,-0.6207015,-0.40091228,0.1418494,0.56871086
523,0.018093014,-0.19706823,0.31634557,1.0463912
524,1.0425835,-0.32209715,0.6547438,1.036552
525,0.7776621,-1.077767,0.8596419,0.5405246
526,-0.7359383,-0.10025124,0.6275182,-0.011677504
527,-2.1211705,0.63591343,0.45059276,0.78340507
528,1.0500338,0.31165016,0.2443887,0.86261725
529,1.0285947,-1.3890663,0.14657283,0.5557168
530,0.49117577,-0.6670428,0.92101824,0.41800308
531,0.9531221,-0.44079572,0.124709725,0.96626055
532,-0.44157594,-2.1753008,0.0054193735,0.9273964
533,-0.47703287,0.9861413,0.7519094,0.0346269
534,-0.44560266,0.18214077,0.16407359,1.0613964
535,2.6441603,0.73398477,0.9917911,-0.21021652
536,-0.4651227,1.6582425,0.62035465,0.5190787
537,-0.063360244,-0.7769089,0.18650973,0.32608384
538,1.466075,0.6428381,0.76579046,-0.11883211
539,1.2227023,-1.0751898,0.798432,-0.28565508
540,0.8699838,-0.28629982,0.64993143,0.6121096
541,-0.43750176,-0.5364799,0.14664936,-0.11937106
542,0.53599846,-0.4779659,0.8339809,0.41949794
543,0.6618951,2.4354866,0.5674205,0.50183314
544,0.6017661,-0.16599423,0.45417762,-0.8942046
545,-0.5268412,0.620158,0.82665706,0.8338726
546,0.86851144,-0.5057222,0.55439734,0.10120034
547,-1.1195425,-0.025280736,0.2934866,1.2072165
548,0.88311183,-1.212925,0.58583784,1.1659088
549,0.30200157,-0.025449615,0.022478342,0.56523514
550,-0.15956971,-0.08444023,0.39133418,1.3102262
551,-0.60917133,0.5096235,0.1991936,0.7896741
552,-1.6406195,-0.697207,0.21359873,0.6742131
553,-2.2656496,-0.4731315,0.819263,-0.1693734
554,-1.1765937,2.663861,0.14339924,0.40548137
555,2.6278815,-0.24241191,0.8642533,-0.21090478
556,0.35976243,-0.2659304,0.8819419,1.6834568
557,-1.3538182,-0.41578898,0.69531417,1.1253572
558,-1.4105086,-1.3258494,0.08003926,1.334939
559,0.5387098,-0.270526,0.082205534,-0.28693414
560,-1.0870407,-0.6754165,0.5607215,0.96264946
561,1.0857744,-0.7355623,0.7986882,0.72506285
562,-1.3002298,-1.1282549,0.6486689,1.1075664
563,-2.7520096,-0.17506145,0.20960808,-0.3182751
564,0.15914135,0.46355593,0.20732534,0.91751647
565,0.2241123,-2.261741,0.6598809,0.3191427
566,-0.537572,-0.65478355,0.7966815,0.5942732
567,-0.45519632,-1.0047786,0.29066026,0.20028421
568,-0.4721535,-0.27169406,0.29715025,0.2343126
569,-0.6845169,-0.7295124,0.48573375,0.8497453
570,0.5631532,-0.336925,0.047842503,-0.091653585
571,0.21460113,2.127785,0.19148612,0.49923447
572,1.2891598,-0.19536845,0.27732205,1.0670872
573,0.25595602,-0.1838261,0.6883267,0.7620088
574,-0.3329743,0.9919746,0.64039767,-0.23244876
575,-1.5953857,1.1419889,0.13196242,-0.36706746
576,-0.04451002,-0.06575694,0.15454197,0.38436443
577,0.5019946,-1.5045164,0.9199209,0.55248916
578,-1.2865367,-2.080006,0.9217882,1.614179
579,0.7850577,-0.3158492,0.4776981,0.6849422
580,0.24688359,0.024115156,0.12645638,0.40329707
581,-1.0613531,-0.0303428,0.7234365,1.5293596
582,1.4521009,-0.38094217,0.7100141,0.897411
583,-0.6983071,-0.3064383,0.6809038,0.09066808
584,0.28734276,-0.7729005,0.46074688,0.29500693
585,-0.15291116,0.7702621,0.054772496,0.39627892
586,-0.11423984,-0.3672525,0.925673,0.38581765
587,-1.8680097,1.2370425,0.8867879,1.8078196
588,-0.52632844,0.68033093,0.8774767,0.124596715
589,1.3777477,-0.2323722,0.76825047,0.95789397
590,0.8888783,-0.4798838,0.7492913,0.41596434
591,1.9210162,-1.4879663,0.7302798,0.7124535
592,-0.6537849,0.14525354,0.67084825,0.2722928
593,1.1717565,-0.88444704,0.72169626,0.0041464567
594,-0.18712904,-1.9314452,0.15841043,-0.3829896
595,-0.8743524,-0.9288752,0.91512525,-0.099437475
596,1.1111844,-1.147435,0.46079493,0.44831967
597,0.24636512,-0.32544822,0.13731718,0.7659341
598,0.14940192,0.031986326,0.6684474,-0.07245064
599,-0.010106265,-1.1085536,0.1990143,0.5250994
600,2.1152349,0.6913039,0.2593764,1.2846215
601,-0.6312259,1.2529286,0.62907493,1.092561
602,0.89146787,0.16621886,0.3485055,0.8123067
603,-2.3669949,0.16300854,0.30683506,0.79904294
604,-1.8203034,0.7881643,0.49401534,-0.4562831
605,-0.821662,0.19222791,0.9470365,-0.17773598
606,-0.5855652,-1.3593782,0.37993407,0.64027023
607,-1.5442003,-2.0371351,0.9644352,0.04704517
608,2.3494265,0.3385993,0.80009234,0.028016329
609,1.0793147,1.2840887,0.6214825,0.42214042
610,1.9691378,-1.3123463,0.80279946,1.2894742
611,0.95235205,0.29842898,0.49532437,-0.27436638
612,-0.40205854,2.6066499,0.02052319,0.88660306
613,-0.8871105,-0.69553494,0.7009201,-0.4650905
614,-0.46724734,-0.93705565,0.16990352,-0.010109723
615,-0.20880006,-0.7497561,0.37063324,-0.07362807
616,0.17808786,-0.41672355,0.047451973,0.7734399
617,-1.9366428,0.50092316,0.23212266,1.093873
618,0.3855986,0.42635548,0.5582861,-0.015391171
619,0.31113043,-0.80953455,0.09019303,-0.20490855
620,-1.1549287,-1.9589165,0.44733346,0.35622078
621,0.49323598,0.028720282,0.61689734,-0.46010327
622,-0.6404935,-0.930303,0.12782061,0.80656826
623,-1.0715296,0.47820124,0.8694426,0.569029
624,-0.36649248,-0.07431712,0.05680871,0.16047063
625,0.122158706,0.18796976,0.4853654,0.8026844
626,0.8956594,-0.44410563,0.53751194,0.14513898
627,-1.3581161,0.19951397,0.3059548,0.7484744
628,0.25751007,-0.48316273,0.12302053,0.8415554
629,1.2704676,0.08755416,0.10581434,0.7315461
630,1.3477343,-0.14344203,0.30293226,0.40673894
631,0.26803657,-0.7240354,0.55773723,1.2210823
632,-1.4609423,1.0985771,0.999941,1.0647975
633,0.75083995,0.6220739,0.17217326,1.3339647
634,-0.4275782,-0.5077369,0.87524223,0.49779165
635,-0.04400393,-1.2932407,0.78652346,0.90209186
636,-0.89151645,-0.50576806,0.8248118,0.69073
637,-1.07117,-0.3662956,0.5765132,-0.058193743
638,0.15634908,-1.0516342,0.101017594,0.9035757
639,0.09263995,-0.6361206,0.8093821,0.9529446
640,-0.7453511,0.65994674,0.8316345,0.41372097
641,0.56986344,0.3266481,0.82733464,1.1820505
642,0.10369876,-0.5937051,0.42691863,0.91939414
643,1.1918541,-1.3769125,0.8139397,0.61131704
644,0.46667498,0.8165436,0.948014,0.5435137
645,-1.5193998,0.89282197,0.12590992,1.5575769
