,x1,x2
703,0.3,2.6
590,2.3,0.0
739,2.0,2.6
826,2.6,2.0
690,2.8,-0.0
732,2.2,4.1
631,1.2,5.1
598,2.6,4.1
696,2.4,0.0
509,2.4,2.3
642,2.3,-0.0
919,2.5,0.0
896,1.1,2.8
856,1.6,2.4
969,0.6,2.6
586,2.1,5.7
722,1.8,0.0
934,2.1,1.4
745,2.1,-0.0
846,2.1,1.8
946,0.8,4.1
855,1.2,1.5
982,1.6,3.1
911,2.3,0.0
827,0.6,2.8
547,2.1,0.0
609,3.2,4.3
596,1.4,1.7
670,0.2,2.8
653,2.9,-0.0
557,0.3,2.8
862,1.0,3.2
802,2.4,-0.0
589,1.9,0.0
685,2.5,0.0
592,2.1,-0.0
527,1.8,4.9
584,2.2,-0.0
502,2.7,3.6
766,2.4,0.0
661,0.9,3.1
962,2.2,3.6
583,1.9,-0.0
545,1.7,0.0
858,3.5,-0.0
655,1.8,-0.0
891,1.8,0.0
619,3.0,3.8
612,2.7,0.0
901,2.2,-0.0
580,0.0,3.6
762,1.9,0.0
602,2.3,3.1
947,2.9,1.4
995,3.0,0.0
771,2.0,3.6
823,3.6,0.0
777,0.3,5.1
744,2.4,-0.0
714,3.2,0.0
832,1.8,0.0
853,2.1,0.0
721,2.4,-0.0
684,1.9,3.6
632,2.8,0.0
948,1.8,0.0
789,2.6,4.6
776,2.7,0.0
782,2.1,-0.0
538,1.2,3.2
905,1.7,3.4
563,3.0,0.0
628,0.7,2.5
927,2.1,1.9
623,1.7,0.0
707,1.9,0.0
621,3.1,4.6
851,2.1,0.0
840,0.9,3.6
702,0.9,3.1
770,2.2,0.0
604,1.3,3.8
546,1.8,2.8
512,1.3,3.4
854,0.4,3.6
724,4.2,2.3
613,3.4,-0.0
958,2.8,-0.0
650,3.2,4.2
656,2.8,3.1
939,1.8,0.0
760,0.8,2.8
622,2.5,4.0
748,1.1,3.5
951,0.9,3.1
785,3.4,0.0
822,1.8,5.3
743,2.6,-0.0
914,0.5,2.6
709,3.0,3.6
