,y_hat
2535,False
3595,False
2064,False
2195,False
3740,False
3571,False
2409,False
2045,False
2462,False
3133,False
2194,False
2810,False
2057,False
3828,False
2512,False
2993,False
2230,False
2228,False
2794,False
2982,False
3706,False
3852,False
3296,False
3866,False
2696,False
3892,False
2981,False
2968,False
2030,False
2484,False
3402,False
2114,False
3391,False
2935,False
3994,False
2167,False
3521,False
2725,False
2643,False
3688,False
2317,False
3663,False
2291,False
2997,False
2427,False
2692,False
2590,False
3757,False
2921,False
2258,False
3385,False
3050,False
2492,False
3425,False
2332,False
2909,False
2748,False
3360,False
2551,False
2036,False
2969,False
3550,False
3271,False
2323,False
3635,False
3772,False
2419,False
3000,False
3229,False
3840,False
3091,False
3664,False
2205,False
2910,False
2893,False
3614,False
2374,False
2795,False
2306,False
3053,False
2638,False
3082,False
3778,False
2186,False
2959,False
2772,False
3951,False
2372,False
3396,False
2637,False
3630,False
2151,False
2504,False
2685,False
2170,False
3024,False
3484,False
2856,False
2913,False
3651,False
2491,False
2964,False
3279,False
2168,False
2001,False
2154,False
3568,False
2456,False
2173,False
2137,False
3744,False
3323,False
3818,False
3031,False
3262,False
2177,False
3419,False
3231,False
3503,False
3239,False
3257,False
3022,False
2854,False
2618,False
3249,False
3432,False
3208,False
2676,False
3641,False
3108,False
2467,False
3904,False
3801,False
2482,False
3010,False
2766,False
3305,False
3507,False
2037,False
2479,False
3164,False
3903,False
2601,False
2699,False
2310,False
2370,False
2347,False
2496,False
2453,False
3760,False
3007,False
2843,False
2911,False
3421,False
2355,False
2216,False
2069,False
3465,False
3016,False
2754,False
2131,False
2873,False
3317,False
2410,False
3628,False
3048,False
3169,False
2145,False
2951,False
2775,False
3644,False
2827,False
2159,False
2330,False
2327,False
3899,False
3085,False
2039,False
3929,False
3288,False
3263,False
2441,False
2231,False
3624,False
3113,False
2562,False
2391,False
2248,False
2655,False
3006,False
3363,False
3935,False
3746,False
2705,False
3073,False
2448,False
2758,False
3549,False
2445,False
3490,False
