,y
2279,0.0
3203,0.0
2359,0.0
2225,0.0
2795,0.0
2784,0.0
2786,0.0
3750,1.0
3944,0.0
3596,0.0
2143,0.0
3473,0.0
3286,1.0
3208,0.0
3616,1.0
2182,1.0
2161,0.0
2927,1.0
2972,0.0
2919,0.0
3106,0.0
2574,1.0
3269,0.0
3121,1.0
2008,0.0
3602,1.0
2373,0.0
3544,0.0
3883,1.0
3278,1.0
3547,0.0
3688,0.0
3300,1.0
3290,0.0
2510,0.0
3540,0.0
3804,0.0
3627,0.0
3393,1.0
2585,1.0
2103,0.0
2391,0.0
3061,0.0
2968,0.0
2613,1.0
3501,0.0
2133,0.0
3413,0.0
2167,0.0
3210,1.0
2615,1.0
2118,0.0
2229,0.0
3409,0.0
3179,1.0
3768,0.0
2486,0.0
2410,1.0
3348,0.0
3529,0.0
3081,0.0
3003,0.0
3319,0.0
2777,0.0
2640,1.0
3285,0.0
3630,0.0
2682,1.0
2514,0.0
3198,0.0
2515,1.0
3353,0.0
3222,0.0
2091,0.0
2914,0.0
3619,1.0
3713,0.0
3878,0.0
2776,0.0
3994,0.0
2738,0.0
3721,0.0
3822,1.0
3097,0.0
2995,0.0
2576,0.0
2165,0.0
3607,1.0
2984,0.0
3103,0.0
3736,0.0
2544,1.0
2666,1.0
2029,0.0
2119,0.0
3378,0.0
3700,0.0
2107,0.0
2129,0.0
2310,0.0
2372,0.0
2684,0.0
3214,0.0
2456,0.0
2624,1.0
3831,0.0
2396,0.0
2141,0.0
2097,0.0
3020,0.0
3715,0.0
2685,0.0
3570,0.0
2680,0.0
3730,0.0
3477,0.0
2702,1.0
2521,0.0
3681,0.0
2598,0.0
2556,0.0
2774,0.0
3256,0.0
3191,0.0
3893,1.0
2862,0.0
2572,0.0
2905,1.0
3272,0.0
2487,0.0
2630,0.0
2363,0.0
2375,1.0
3654,0.0
3490,0.0
2591,0.0
3900,0.0
2839,0.0
3571,0.0
2976,0.0
2461,0.0
3554,0.0
3586,1.0
3829,0.0
2411,0.0
2732,0.0
3622,0.0
2548,0.0
3696,0.0
3219,0.0
2698,0.0
3425,0.0
3966,0.0
2762,0.0
3827,0.0
3996,1.0
3503,0.0
3496,0.0
2377,0.0
3227,0.0
3819,0.0
3307,1.0
3276,0.0
2104,1.0
2741,0.0
3855,0.0
3468,0.0
3784,0.0
2369,0.0
2342,0.0
2090,0.0
3760,1.0
3065,0.0
3550,0.0
3982,0.0
2272,0.0
3774,0.0
3186,0.0
2321,0.0
3380,0.0
2175,0.0
2575,0.0
3626,0.0
2455,1.0
3892,0.0
2023,0.0
2233,0.0
2584,0.0
2337,0.0
3321,0.0
2028,1.0
3325,0.0
2277,0.0
2780,0.0
2969,0.0
2217,0.0
3486,1.0
3359,1.0
2105,0.0
2975,0.0
