,h_post,h_post_individualized
593,0.58,
679,0.9,
784,0.58,
807,0.92,
716,0.52,
885,0.5,
602,0.76,
758,0.5,
752,0.7,
750,0.62,
811,0.62,
552,0.5,
704,0.62,
899,0.68,
827,0.56,
681,0.58,
803,0.54,
617,0.84,
510,0.5,
629,0.96,
640,0.56,
744,0.62,
970,0.52,
880,0.62,
591,0.56,
648,0.7,
528,0.5,
773,0.7,
937,0.8,
653,0.58,
545,0.66,
768,0.58,
997,0.36,
562,0.72,
712,0.5,
733,0.6,
787,0.64,
724,0.56,
663,0.6,
906,0.8,
598,0.7,
742,0.58,
810,0.94,
655,0.66,
740,0.54,
619,0.5,
555,0.72,
513,0.62,
788,0.46,
631,0.58,
905,0.96,
930,0.5,
840,0.74,
933,0.7,
822,0.7,
559,0.52,
912,0.54,
685,0.74,
649,0.54,
774,0.66,
800,0.52,
616,0.52,
590,0.8,
623,0.52,
947,0.82,
779,0.64,
942,0.82,
956,0.7,
536,0.86,
767,0.9,
718,0.6,
876,0.54,
976,0.6,
765,0.54,
797,0.66,
543,0.58,
809,0.56,
934,0.5,
625,0.8,
882,0.56,
608,0.6,
884,0.86,
957,0.56,
973,0.5,
734,0.7,
732,0.66,
994,0.76,
747,0.52,
908,0.66,
709,0.5,
564,0.72,
868,0.54,
506,0.6,
694,0.5,
727,0.54,
888,0.54,
517,0.6,
898,0.78,
500,0.5,
950,0.74,
