,years_experience,degree
241,1.0,1.0
318,0.0,3.0
240,0.0,1.0
371,0.0,1.0
227,0.0,3.0
223,1.0,1.0
368,2.0,1.0
245,1.0,2.0
294,2.0,0.0
325,0.0,1.0
333,1.0,0.0
248,0.0,1.0
217,3.0,0.0
307,1.0,0.0
344,0.0,1.0
221,1.0,0.0
264,1.0,2.0
231,0.0,1.0
362,0.0,1.0
283,2.0,1.0
366,2.0,1.0
266,1.0,0.0
382,1.0,1.0
275,3.0,0.0
317,1.0,1.0
268,2.0,1.0
377,0.0,3.0
397,1.0,0.0
312,1.0,1.0
226,2.0,0.0
258,2.0,0.0
351,1.0,0.0
228,0.0,3.0
399,0.0,3.0
234,0.0,2.0
345,0.0,3.0
273,1.0,1.0
238,0.0,1.0
207,2.0,1.0
332,2.0,1.0
357,1.0,0.0
389,0.0,1.0
300,1.0,2.0
239,2.0,1.0
218,0.0,2.0
214,0.0,2.0
297,0.0,1.0
242,0.0,3.0
281,0.0,1.0
253,3.0,0.0
