,x1,x2
2264,1.1,0.0
3950,1.4,0.0
2554,0.0,2.1
2506,1.1,0.0
2770,2.0,0.0
2328,2.8,5.1
3668,1.4,-0.0
2291,1.0,0.0
2445,2.4,-0.0
2708,1.4,0.0
3048,1.3,-0.0
2534,1.4,-0.0
3388,1.1,-0.0
2754,1.3,-0.0
2333,2.0,0.0
3879,2.0,0.0
2126,2.6,0.0
2432,2.1,3.1
3522,1.2,-0.0
2008,1.4,-0.0
3202,2.6,0.0
3346,2.2,0.0
3628,2.1,2.2
2459,1.5,-0.0
3133,1.7,-0.0
3684,2.3,-0.0
3811,1.2,0.0
2170,2.0,-0.0
2253,1.0,0.0
2307,1.9,2.1
2390,1.4,-0.0
3443,1.7,0.0
3025,4.2,2.8
3560,0.2,2.1
3908,2.3,1.3
3924,1.3,0.0
3207,0.0,4.2
3039,1.5,-0.0
3425,1.4,3.6
3816,0.8,0.0
2983,2.5,0.0
3308,2.6,1.5
3704,2.3,4.2
3914,2.0,-0.0
2722,1.6,0.0
2083,1.3,-0.0
2619,1.3,0.0
3242,2.1,0.0
2243,1.4,-0.0
2194,0.8,-0.0
2435,1.2,0.0
2444,1.5,-0.0
3298,1.9,-0.0
3179,2.3,0.0
3581,1.8,3.1
2088,0.7,1.8
3853,2.7,-0.0
2623,1.0,4.1
3838,2.6,-0.0
3043,1.8,-0.0
2857,1.7,-0.0
3558,1.5,3.1
3526,0.7,3.1
2764,2.6,-0.0
3436,1.3,-0.0
3278,0.5,2.8
2915,1.6,0.0
3625,2.8,4.7
2473,1.1,2.3
3884,1.9,2.6
3906,1.4,0.0
3933,1.1,-0.0
2867,1.4,-0.0
3521,2.1,2.1
2635,2.6,1.7
2438,2.1,-0.0
3848,1.8,0.0
3732,1.8,0.0
3806,0.1,2.3
2773,-0.0,2.1
3109,1.0,-0.0
2933,1.4,-0.0
2063,1.4,-0.0
3280,1.3,0.0
2747,0.8,1.9
2599,1.1,0.0
2628,1.5,-0.0
2286,1.0,0.0
3286,1.4,0.0
3320,1.4,-0.0
2041,1.2,-0.0
3127,1.7,2.1
3958,2.3,0.0
3183,1.4,-0.0
3081,0.9,2.6
2531,1.1,-0.0
2090,1.4,-0.0
2616,1.9,0.0
3273,0.8,2.1
3310,1.3,-0.0
3151,1.2,0.0
2677,0.9,0.0
3854,2.0,4.1
3141,2.3,2.7
3169,1.5,0.0
3026,1.9,-0.0
3790,1.3,2.1
2831,1.2,0.0
3420,1.7,0.0
3435,2.2,-0.0
3076,1.0,-0.0
3915,2.4,0.0
2925,2.3,2.1
2777,1.7,-0.0
2784,1.8,0.0
2586,1.1,-0.0
3099,1.7,-0.0
3533,-0.0,1.8
3017,1.5,-0.0
3024,1.3,-0.0
2064,1.8,-0.0
3944,1.4,-0.0
3596,0.6,4.2
3117,2.5,0.0
3661,1.6,0.0
2602,0.7,2.6
3916,2.0,0.0
2559,2.6,0.0
3326,1.1,0.0
2057,2.6,3.1
3251,1.4,-0.0
3740,0.3,3.1
2702,1.7,0.0
2437,2.0,0.0
2850,3.2,4.2
2396,1.4,0.0
3234,1.0,-0.0
3381,0.7,1.3
3943,1.0,-0.0
2672,0.9,1.3
3270,1.4,-0.0
2290,1.6,2.1
2660,2.7,0.0
3493,1.4,-0.0
3964,2.1,3.1
3197,0.1,2.6
3192,3.4,-0.0
3728,2.7,3.1
2381,1.0,0.0
3469,1.2,0.0
3157,1.1,0.0
2725,1.8,4.5
2712,1.4,-0.0
2577,1.7,0.0
2079,0.9,4.2
3703,2.0,0.0
3501,1.4,0.0
2895,2.2,-0.0
3104,2.4,0.0
2222,1.8,2.8
3010,2.0,-0.0
2116,2.2,3.1
3826,1.3,0.0
2176,2.0,0.0
2881,1.8,0.0
2158,1.4,-0.0
2252,2.1,3.6
2118,1.5,0.0
3632,2.7,0.0
3881,0.8,4.2
2584,0.7,1.3
3975,1.0,-0.0
3635,1.2,-0.0
3798,1.2,0.0
2047,1.4,-0.0
3470,0.9,2.1
2626,0.2,1.8
3690,0.9,2.1
3057,1.9,-0.0
2853,1.2,-0.0
2329,0.9,1.4
3794,1.8,5.7
3110,1.6,-0.0
2823,1.3,1.8
2855,1.0,-0.0
3592,1.8,2.6
2606,1.6,0.0
2546,0.6,2.1
3126,0.9,-0.0
2450,3.6,0.0
2257,2.1,2.6
2023,1.7,0.0
2326,1.2,-0.0
3511,4.2,4.6
3827,1.6,-0.0
2706,1.7,4.6
2052,2.3,0.0
2012,2.9,-0.0
2201,1.1,0.0
3963,1.1,-0.0
