ix,goal_cost,intv_cost
3520,1.0,2.0
3329,1.0,5.3
2996,1.0,0.8
2117,1.0,0.1
3713,1.0,5.1
3162,1.0,1.3
3479,1.0,1.1
3050,1.0,2.9
3821,1.0,1.3
3427,1.0,1.4
2282,1.0,2.0
2149,1.0,0.5
3925,1.0,2.8000000000000003
2065,1.0,1.9
2018,1.0,1.0
2868,1.0,1.3
2583,1.0,0.4
2964,1.0,1.5
2231,1.0,0.1
2455,1.0,0.8
3421,1.0,1.1
3647,1.0,2.7
3769,1.0,3.0
2855,1.0,3.5
3679,1.0,0.5
3674,1.0,0.5
3682,1.0,1.4
3677,1.0,1.7
2445,1.0,3.3000000000000003
2800,1.0,5.1
2834,1.0,2.1
2083,1.0,3.7
3704,1.0,1.8
3863,1.0,1.0
2805,1.0,4.1
3191,1.0,0.7
2333,1.0,0.7
2160,1.0,4.8
2749,1.0,1.7000000000000002
2134,1.0,1.6
3664,1.0,0.6
2796,1.0,3.2
2819,1.0,2.1
3203,1.0,2.3
3136,1.0,3.6
3483,1.0,1.9
2799,1.0,2.5999999999999996
2775,1.0,1.3
2321,1.0,3.1
3650,1.0,1.4
2307,1.0,1.8
3490,1.0,0.4
3311,1.0,1.1
2891,1.0,4.9
3813,1.0,0.9
3842,1.0,0.1
3598,1.0,0.6
3966,1.0,3.4
2590,1.0,3.8
3088,1.0,1.6
2623,1.0,0.1
2578,1.0,4.0
3753,1.0,1.3
3035,1.0,1.7000000000000002
3284,1.0,4.4
2863,1.0,4.1
2241,1.0,5.9
3895,1.0,2.0
3013,1.0,3.3
2663,1.0,2.0
3338,1.0,2.4
3935,1.0,0.1
2039,1.0,0.2
2960,1.0,0.6
2192,1.0,0.5
2902,1.0,1.4
2081,1.0,2.4
3063,1.0,0.2
2104,1.0,2.5
3305,1.0,1.3
3171,1.0,0.3
2479,1.0,4.6
2649,1.0,1.6
2809,1.0,2.1
2415,1.0,0.4
3763,1.0,1.7
2890,1.0,5.1
3918,1.0,3.2
2426,1.0,3.4
3727,1.0,1.9
3205,1.0,0.1
3794,1.0,1.9
2560,1.0,2.1
2862,1.0,2.1
2164,1.0,3.4
3639,1.0,1.2
2353,1.0,0.5
2675,1.0,2.9
2770,1.0,2.0
2402,1.0,2.2
3981,1.0,0.6
3066,1.0,0.2
2465,1.0,1.1
2308,1.0,2.6
2218,1.0,2.6
3836,1.0,2.8
3111,1.0,0.2
3478,1.0,0.2
3436,1.0,3.3
2615,1.0,2.0
2014,1.0,0.1
3297,1.0,0.7
2438,1.0,0.2
2781,1.0,0.5
2896,1.0,1.1
2298,1.0,0.3
3278,1.0,3.1
2246,1.0,1.0
3289,1.0,2.5
3207,1.0,4.8
2233,1.0,0.7
3292,1.0,2.5
3144,1.0,1.4
3779,1.0,2.0
3880,1.0,3.5
3975,1.0,3.3
2354,1.0,3.2
3125,1.0,2.5
3030,1.0,1.7
3257,1.0,2.2
3494,1.0,3.6
3083,1.0,0.9
2166,1.0,3.0
2577,1.0,1.0
2071,1.0,0.4
2219,1.0,0.4
3575,1.0,2.1
2922,1.0,4.5
3124,1.0,3.0
2312,1.0,3.7
2155,1.0,1.8
2038,1.0,0.4
2351,1.0,1.9000000000000001
2777,1.0,2.4
2759,1.0,1.3
2900,1.0,2.8
2063,1.0,2.9
2693,1.0,0.5
3239,1.0,3.9
3913,1.0,0.8
2936,1.0,1.6
2206,1.0,4.9
2666,1.0,2.9
2930,1.0,1.6
2656,1.0,2.0
3492,1.0,2.5
2617,1.0,1.4
2283,1.0,0.9
3459,1.0,0.3
3274,1.0,2.9
3400,1.0,0.5
2129,1.0,0.9
3320,1.0,2.2
2544,1.0,1.1
2974,1.0,0.9
2852,1.0,3.6
2227,1.0,0.4
3358,1.0,1.7
3817,1.0,3.2
2511,1.0,4.8
3916,1.0,0.9
2020,1.0,0.6
2736,1.0,0.3
3002,1.0,3.2
3561,1.0,3.0
2491,1.0,0.1
2330,1.0,2.5
3958,1.0,0.3
3143,1.0,0.3
2832,1.0,0.1
2582,1.0,3.0
2434,1.0,2.4
3672,1.0,1.7
2745,1.0,5.6
2240,1.0,1.1
2932,1.0,0.3
2001,1.0,2.9
2342,1.0,0.1
2150,1.0,0.5
2175,1.0,2.8
3321,1.0,0.4
3448,1.0,1.8
3929,1.0,0.4
2068,1.0,1.1
2794,1.0,0.3
2857,1.0,0.6
2708,1.0,1.1
2293,1.0,4.4
2259,1.0,0.8
2047,1.0,1.9
