ix,goal_cost,intv_cost
1321,1.0,1.9
1931,1.0,2.6
1813,1.0,3.1000000000000005
1091,1.0,3.5999999999999996
1347,1.0,0.9
1027,1.0,0.9
1077,1.0,0.5
1501,1.0,2.1
1359,1.0,0.8999999999999999
1465,1.0,0.1
1449,1.0,4.5
1378,1.0,1.3
1632,1.0,0.6
1390,1.0,1.1
1231,1.0,0.8
1155,1.0,2.5
1429,1.0,1.2
1975,1.0,3.1999999999999997
1430,1.0,2.1
1367,1.0,0.8
1674,1.0,2.0
1918,1.0,2.6
1306,1.0,0.30000000000000004
1381,1.0,4.9
1309,1.0,2.5
1846,1.0,9.1
1595,1.0,3.9
1710,1.0,0.2
1676,1.0,2.5
1982,1.0,1.6
1761,1.0,3.6000000000000005
1364,1.0,3.6
1240,1.0,1.7000000000000002
1693,1.0,0.1
1763,1.0,2.4
1816,1.0,1.0
1302,1.0,0.7
1620,1.0,3.3
1451,1.0,1.4
1436,1.0,1.0
1977,1.0,2.4
1808,1.0,1.1
1166,1.0,0.8999999999999999
1082,1.0,0.30000000000000004
1235,1.0,4.0
1202,1.0,3.4000000000000004
1805,1.0,1.6
1020,1.0,0.6
1011,1.0,3.5
1925,1.0,3.1999999999999997
1498,1.0,2.5000000000000004
1490,1.0,3.1000000000000005
1148,1.0,3.1
1737,1.0,3.4
1446,1.0,5.5
1905,1.0,1.8
1927,1.0,2.9000000000000004
1180,1.0,1.6
1946,1.0,2.3
1014,1.0,1.6
1802,1.0,2.4000000000000004
1791,1.0,2.0
1132,1.0,2.0999999999999996
1509,1.0,0.4
1841,1.0,1.6
1283,1.0,1.5999999999999999
1171,1.0,4.1
1006,1.0,2.6000000000000005
1962,1.0,0.4
1145,1.0,0.1
1402,1.0,2.2
1859,1.0,2.2
1147,1.0,2.1
1219,1.0,6.6000000000000005
1137,1.0,3.1
1736,1.0,4.1
1046,1.0,0.2
1895,1.0,4.4
1395,1.0,1.0
1531,1.0,1.6
1994,1.0,1.0
1878,1.0,4.0
1673,1.0,0.2
1963,1.0,1.7000000000000002
1103,1.0,4.3
1088,1.0,1.5999999999999999
1260,1.0,0.4
1661,1.0,5.2
1373,1.0,1.8
1463,1.0,0.7
1218,1.0,5.4
1821,1.0,2.1
1369,1.0,1.6
1769,1.0,0.2
1351,1.0,2.2
1672,1.0,1.8
1467,1.0,2.5
1853,1.0,1.5
1593,1.0,2.1
1496,1.0,5.0
