,0
1585,0.0
1386,0.0
1111,0.0
1923,0.0
1978,0.0
1116,0.0
1741,0.0
1435,0.0
1166,0.0
1431,0.0
1007,0.0
1572,0.0
1130,0.0
1661,0.0
1797,0.0
1344,0.0
1233,0.0
1541,0.0
1642,0.0
1401,0.0
1639,0.0
1287,0.0
1681,0.0
1447,0.0
1618,0.0
1177,0.0
1607,0.0
1819,0.0
1088,0.0
1460,0.0
1464,0.0
1203,0.0
1941,0.0
1888,0.0
1308,0.0
1399,1.0
1629,0.0
1070,0.0
1907,0.0
1112,0.0
1884,0.0
1626,0.0
1597,0.0
1147,0.0
1267,0.0
1906,0.0
1331,0.0
1285,0.0
1372,0.0
1902,0.0
1744,0.0
1533,0.0
1076,0.0
1046,0.0
1236,0.0
1081,0.0
1421,0.0
1753,0.0
1567,0.0
1179,0.0
1660,0.0
1883,0.0
1002,0.0
1439,0.0
1990,0.0
1481,0.0
1332,0.0
1638,0.0
1105,0.0
1174,0.0
1210,0.0
1778,0.0
1603,0.0
1764,0.0
1725,0.0
1414,0.0
1110,0.0
1039,0.0
1801,0.0
1225,0.0
1168,0.0
1457,0.0
1930,0.0
1645,0.0
1933,0.0
1075,0.0
1149,0.0
1895,0.0
1935,0.0
1346,0.0
1387,0.0
1814,0.0
1324,0.0
1484,0.0
1434,0.0
1568,0.0
1376,0.0
1899,0.0
1806,0.0
1362,0.0
