,y_hat
968,False
780,False
541,False
984,False
933,False
550,False
851,False
822,False
795,False
618,False
692,False
914,False
941,False
515,False
562,False
753,False
520,False
668,False
803,False
551,False
875,False
834,False
695,False
568,False
791,False
616,False
750,False
964,False
648,False
664,False
953,False
583,False
553,False
812,False
845,False
783,False
757,False
590,False
509,False
559,False
519,False
560,False
831,False
533,False
767,False
508,False
996,False
504,False
897,False
506,False
792,False
702,False
885,False
524,False
742,False
825,False
943,False
686,False
647,False
850,False
687,False
660,False
645,False
754,False
844,False
747,False
714,False
514,False
830,False
595,False
772,False
837,False
993,False
785,False
600,False
586,False
980,False
924,False
628,False
961,False
801,False
768,False
923,False
934,False
989,False
883,False
956,False
729,False
769,False
517,False
930,False
838,False
512,False
945,False
788,False
866,False
833,False
756,False
954,False
713,False
