,y
3153,0.0
2962,0.0
3335,0.0
2834,0.0
3629,0.0
2131,0.0
3244,0.0
3699,0.0
3673,0.0
3461,0.0
2423,0.0
2221,0.0
2576,0.0
2569,0.0
3824,0.0
2649,0.0
2768,0.0
3810,0.0
2380,0.0
2818,0.0
3973,0.0
2466,0.0
2421,1.0
2942,0.0
2802,0.0
2085,0.0
3564,0.0
3164,0.0
3985,0.0
2476,1.0
2011,0.0
3522,0.0
2290,0.0
3167,0.0
2477,0.0
2737,0.0
2276,0.0
3530,0.0
3441,0.0
2170,0.0
3117,0.0
3230,0.0
2351,0.0
3868,1.0
2606,0.0
2300,0.0
2712,0.0
3764,0.0
2660,0.0
3500,0.0
2241,0.0
3446,0.0
2316,0.0
3487,0.0
3944,0.0
2953,0.0
3885,0.0
2328,0.0
2435,0.0
2781,0.0
3656,0.0
3988,0.0
3418,0.0
2565,0.0
3502,0.0
2632,0.0
3172,0.0
2601,0.0
2059,0.0
2397,0.0
2856,0.0
2983,0.0
2861,0.0
3562,0.0
2686,0.0
3076,0.0
3387,1.0
2507,0.0
2795,0.0
2863,0.0
2376,0.0
2202,0.0
3064,0.0
3424,0.0
2716,0.0
3128,0.0
3208,0.0
3577,0.0
3220,0.0
2591,0.0
2257,0.0
3303,0.0
3983,0.0
2572,0.0
2500,0.0
2551,0.0
2714,0.0
2920,0.0
3778,0.0
2698,0.0
3253,0.0
2333,0.0
2949,0.0
2270,0.0
3116,0.0
2032,0.0
3593,0.0
2341,0.0
2765,0.0
3449,0.0
3684,0.0
2385,0.0
2746,0.0
3550,0.0
2176,0.0
3960,0.0
3085,0.0
2102,0.0
3409,0.0
3135,0.0
3583,0.0
2020,0.0
2666,0.0
3000,0.0
2009,0.0
3097,0.0
3675,0.0
3338,0.0
2596,0.0
2780,0.0
2748,0.0
2445,0.0
2845,0.0
2764,0.0
3194,0.0
3986,0.0
2534,0.0
3615,0.0
2615,0.0
3611,0.0
2823,0.0
2665,0.0
2148,1.0
3233,0.0
3269,0.0
2424,0.0
2883,0.0
2862,0.0
3907,0.0
2291,0.0
3929,0.0
3624,0.0
3626,0.0
3365,0.0
3195,0.0
2326,0.0
3569,0.0
2499,0.0
3250,0.0
3964,0.0
2043,0.0
2146,1.0
2447,0.0
2819,0.0
3632,0.0
3734,0.0
3748,0.0
3422,0.0
3300,0.0
3831,0.0
2108,0.0
3842,0.0
2677,0.0
2941,1.0
2074,0.0
2456,0.0
3888,0.0
2853,0.0
3782,0.0
3679,0.0
3883,0.0
3126,0.0
3162,0.0
3933,0.0
2394,0.0
2505,0.0
3987,0.0
3821,0.0
2722,0.0
3349,0.0
2471,0.0
2484,0.0
3515,0.0
3468,0.0
2538,0.0
3870,0.0
2459,0.0
3827,1.0
2761,0.0
2586,1.0
