,y
2330,1.0
3086,1.0
2356,1.0
3500,1.0
2953,1.0
2429,1.0
2426,1.0
2860,1.0
3505,1.0
3290,1.0
2528,1.0
3375,1.0
3749,1.0
3168,1.0
3181,1.0
3140,1.0
3295,1.0
3207,1.0
3056,1.0
2270,0.0
2196,1.0
2618,0.0
2613,1.0
2760,1.0
3699,0.0
3684,1.0
3776,1.0
3297,1.0
2240,0.0
2874,1.0
3376,1.0
3967,0.0
3317,0.0
3686,1.0
3830,1.0
2984,1.0
2427,1.0
2748,1.0
3540,1.0
3482,1.0
2998,0.0
3586,1.0
2233,1.0
3236,0.0
2333,0.0
2129,0.0
3569,1.0
2064,0.0
3158,1.0
2063,1.0
2102,1.0
3273,1.0
3692,1.0
3425,1.0
3523,1.0
3706,1.0
3352,1.0
2958,1.0
2509,1.0
3996,1.0
3951,1.0
3419,0.0
2138,1.0
2198,1.0
3619,1.0
2640,1.0
2683,0.0
2840,1.0
2109,1.0
3022,1.0
3524,0.0
2404,1.0
2204,1.0
2210,1.0
3095,1.0
3887,1.0
3852,1.0
3474,1.0
3177,1.0
3526,1.0
3330,1.0
2694,1.0
3135,1.0
2434,0.0
3992,1.0
2032,1.0
3804,1.0
2566,1.0
3246,1.0
3783,1.0
2158,1.0
2619,1.0
2753,1.0
2440,0.0
2220,0.0
2068,1.0
2169,0.0
3746,0.0
2791,1.0
2533,1.0
3223,1.0
2519,1.0
2719,0.0
3571,1.0
3078,1.0
2838,0.0
3138,0.0
3902,1.0
2926,1.0
2495,1.0
3563,1.0
2459,1.0
3687,1.0
2420,0.0
2218,1.0
2727,1.0
2935,1.0
3734,1.0
2786,1.0
2400,1.0
3445,1.0
3590,0.0
3314,1.0
2816,1.0
3023,0.0
3537,1.0
3759,1.0
3141,0.0
3697,1.0
2208,1.0
2466,1.0
3821,1.0
2235,1.0
3987,1.0
2707,1.0
2455,0.0
3790,1.0
2803,1.0
2308,0.0
2191,1.0
2281,1.0
2261,1.0
3610,1.0
2918,1.0
3061,1.0
2756,1.0
2227,1.0
2564,1.0
2968,1.0
2449,1.0
2248,0.0
2394,1.0
2959,1.0
2359,1.0
2276,1.0
2932,1.0
3272,1.0
2092,1.0
3665,1.0
2021,0.0
2157,1.0
2425,1.0
2096,1.0
3193,1.0
2850,1.0
2016,1.0
3767,1.0
3903,1.0
2901,1.0
3166,1.0
3279,1.0
3244,1.0
3394,1.0
3542,1.0
3287,1.0
3598,1.0
3299,1.0
3426,1.0
3443,1.0
2369,1.0
3843,1.0
2532,1.0
2964,0.0
3661,1.0
2186,0.0
2250,1.0
2573,0.0
2329,1.0
3363,1.0
2512,1.0
2515,1.0
2238,0.0
2097,1.0
2018,1.0
3310,1.0
2274,1.0
2700,1.0
2755,1.0
3632,0.0
3786,1.0
