,senior-level_skill
2389,0.0
3941,0.0
3531,0.0
3102,0.0
2248,0.0
2486,0.0
3713,0.0
2538,0.0
3550,0.0
3207,0.0
2395,0.0
2234,0.0
2336,0.0
3743,0.0
2382,0.0
3031,0.0
3066,0.0
2104,0.0
3500,0.0
2577,0.0
3226,0.0
2247,0.0
2680,0.0
3618,0.0
2065,0.0
2155,0.0
3236,0.0
2349,0.0
2893,0.0
2813,0.0
2096,0.0
3090,0.0
2479,0.0
2529,0.0
3710,0.0
3513,0.0
3590,0.0
2007,0.0
3506,0.0
3223,0.0
3000,0.0
3741,0.0
3414,0.0
3633,0.0
2285,0.0
3097,1.0
3726,0.0
2908,0.0
2523,0.0
3760,0.0
3095,0.0
2530,0.0
2421,0.0
3420,0.0
3124,0.0
3285,0.0
2126,0.0
3113,0.0
3061,0.0
2829,0.0
2169,0.0
2676,0.0
2566,0.0
2755,0.0
3602,0.0
2952,0.0
2487,0.0
3578,0.0
3763,0.0
2721,0.0
2823,0.0
2743,0.0
2760,0.0
3789,0.0
3965,0.0
3081,0.0
3240,0.0
2467,0.0
3265,0.0
2140,0.0
3964,0.0
3122,0.0
2886,0.0
3459,0.0
2333,0.0
2196,0.0
3574,0.0
2961,0.0
2188,0.0
2683,0.0
3724,0.0
3891,0.0
3535,0.0
3911,0.0
3598,0.0
2281,0.0
2887,0.0
2061,0.0
3691,0.0
3069,0.0
3455,0.0
3735,0.0
3134,0.0
2174,0.0
2338,0.0
2080,0.0
2768,0.0
3693,0.0
2722,0.0
2699,0.0
3970,0.0
3006,0.0
2384,0.0
2951,0.0
2630,0.0
3541,0.0
3940,0.0
3661,0.0
2083,0.0
3059,0.0
3152,0.0
2889,0.0
2368,0.0
2102,0.0
3398,0.0
2493,0.0
3591,0.0
3029,0.0
3580,0.0
3362,0.0
2963,0.0
2516,0.0
3077,0.0
2843,0.0
3604,0.0
2131,0.0
3616,0.0
3653,0.0
3719,0.0
2958,0.0
3387,0.0
3996,0.0
3174,1.0
2399,0.0
3519,0.0
3445,0.0
2260,0.0
2984,0.0
2972,0.0
3736,0.0
2654,0.0
3830,0.0
2290,0.0
3471,0.0
2497,0.0
3117,0.0
2776,0.0
3485,0.0
2653,0.0
2752,0.0
3042,0.0
3776,0.0
3487,0.0
2138,0.0
2622,0.0
3368,0.0
3646,0.0
3810,0.0
3952,0.0
3628,0.0
3370,0.0
3655,0.0
3880,0.0
2575,0.0
2238,0.0
2728,0.0
3393,0.0
3442,0.0
3298,0.0
2319,0.0
2115,0.0
2358,0.0
3737,0.0
2261,0.0
3751,0.0
2714,0.0
3047,0.0
3231,0.0
3276,0.0
3855,0.0
2424,0.0
3566,0.0
2498,0.0
3257,0.0
2967,0.0
3512,0.0
2451,0.0
3643,0.0
2500,0.0
3401,0.0
