ix,goal_cost,intv_cost
3392,0.993,15.0
3773,0.989,10.0
2948,0.938,5.0
2141,0.997,15.0
2152,0.986,10.0
3929,0.994,15.0
3827,0.949,10.0
3151,0.949,15.0
3926,0.997,15.0
3981,0.966,15.0
2962,0.994,15.0
2861,0.983,15.0
3309,0.991,10.0
2685,0.907,10.0
3444,0.927,5.0
2973,0.943,10.0
2250,0.991,20.0
3738,0.989,15.0
2081,0.943,10.0
3136,0.991,15.0
3514,0.951,20.0
3311,0.924,5.0
3997,0.944,5.0
3383,0.951,10.0
3901,0.979,10.0
2541,0.983,10.0
2891,0.952,15.0
2707,0.984,10.0
3785,0.951,10.0
3665,0.996,20.0
3744,0.952,5.0
2551,0.996,10.0
3287,0.944,20.0
3874,0.96,10.0
2759,0.907,15.0
3169,0.976,10.0
2862,0.993,15.0
2397,0.931,5.0
2485,0.992,15.0
3850,0.977,10.0
2967,0.994,10.0
2173,0.993,10.0
3593,0.981,10.0
3763,0.974,5.0
2990,0.993,15.0
2005,0.941,15.0
3428,0.994,15.0
2262,0.939,5.0
2630,0.993,15.0
2041,0.981,10.0
2265,0.955,15.0
3254,0.97,5.0
3270,0.956,15.0
2610,0.947,10.0
2926,0.998,10.0
2573,0.995,15.0
2482,0.985,10.0
3192,0.93,5.0
3857,0.953,10.0
2382,0.922,5.0
2698,0.991,15.0
3304,0.949,10.0
2569,0.945,10.0
2788,0.975,5.0
2450,0.958,5.0
2182,0.931,5.0
3910,0.928,5.0
3292,0.979,5.0
2244,0.943,5.0
3918,0.971,5.0
3975,0.957,15.0
2918,0.989,15.0
2195,0.946,10.0
2254,0.983,10.0
2080,0.938,5.0
3235,0.948,10.0
3261,0.945,15.0
2348,0.992,15.0
2989,0.95,15.0
2322,0.996,15.0
3825,0.993,15.0
2636,0.952,10.0
2961,0.992,10.0
3211,0.946,5.0
2123,0.97,5.0
3579,0.949,10.0
2235,0.992,20.0
2057,0.975,5.0
3777,0.972,5.0
2593,0.955,15.0
2103,0.988,15.0
3713,0.988,10.0
2184,0.949,10.0
3532,0.984,15.0
2003,0.935,5.0
2091,0.993,15.0
3010,0.901,15.0
3561,0.993,20.0
2260,0.992,10.0
2779,0.948,10.0
3277,0.996,15.0
3872,0.991,15.0
3572,0.955,20.0
2438,0.961,5.0
3431,0.993,20.0
2157,0.954,5.0
3359,0.993,15.0
3362,0.996,15.0
2735,0.977,5.0
2594,0.918,5.0
2285,0.957,10.0
2614,0.991,10.0
3614,0.994,15.0
3769,0.923,5.0
2543,0.947,5.0
3075,0.936,5.0
3586,0.955,10.0
2704,0.941,10.0
3662,0.992,15.0
2067,0.995,15.0
3319,0.986,5.0
3664,0.984,10.0
2474,0.944,15.0
2487,0.989,15.0
3895,0.988,15.0
2650,0.943,10.0
3624,0.952,15.0
2585,0.933,5.0
3641,0.946,15.0
3900,0.941,5.0
2586,0.953,10.0
2566,0.936,5.0
3979,0.947,5.0
2954,0.995,10.0
3709,0.935,5.0
2302,0.951,15.0
2493,0.996,10.0
2782,0.991,10.0
2457,0.977,15.0
3995,0.991,10.0
2932,0.944,10.0
2224,0.968,5.0
3795,0.945,15.0
3313,0.985,15.0
3989,0.95,10.0
2907,0.952,10.0
2309,0.964,15.0
2770,0.987,10.0
3889,0.994,10.0
3746,0.991,20.0
2655,0.993,15.0
2550,0.992,10.0
3939,0.906,5.0
2252,0.95,10.0
2673,0.974,5.0
2459,0.992,10.0
3420,0.906,5.0
2212,0.957,20.0
3977,0.953,15.0
3956,0.955,10.0
3111,0.95,10.0
3689,0.993,10.0
2434,0.94,5.0
2581,0.995,15.0
2138,0.964,5.0
2283,0.992,20.0
2015,0.904,5.0
2200,0.933,5.0
2199,0.978,20.0
2106,0.937,5.0
2715,0.993,20.0
2664,0.994,15.0
3906,0.955,10.0
3935,0.943,10.0
3946,0.938,10.0
3783,0.989,10.0
3953,0.987,10.0
3329,0.96,10.0
2882,0.949,20.0
3367,0.993,20.0
2122,0.993,20.0
2379,0.991,10.0
3390,0.934,5.0
3281,0.993,10.0
2763,0.963,5.0
2608,0.921,5.0
3218,0.993,15.0
3607,0.981,10.0
3262,0.946,10.0
3464,0.914,5.0
3385,0.979,10.0
3930,0.975,5.0
2915,0.945,10.0
2391,0.951,5.0
2112,0.991,20.0
2913,0.993,10.0
3228,0.945,15.0
3920,0.948,10.0
3732,0.989,20.0
3026,0.95,10.0
