,x1,x2
478,0.5799999833106995,1.1799999475479126
292,0.02,2.6
404,2.23,1.73
365,1.06,0.0
321,1.03,1.85
285,0.5,1.46
435,0.61,1.46
452,0.23,1.13
492,0.9100000262260437,0.7400000095367432
412,1.7300000190734863,1.9500000476837158
273,0.93,1.65
438,2.58,4.55
455,0.08,1.9
442,0.46,1.55
468,0.42,1.25
476,0.2,2.85
377,1.3700000047683716,2.609999895095825
386,0.58,3.14
366,2.66,2.06
397,0.14000000059604645,1.9800000190734863
451,0.97,0.0
446,0.16,1.17
410,0.37,1.66
388,1.08,0.81
363,1.4700000286102295,1.9900000095367432
339,1.51,3.95
414,0.41999998688697815,2.759999990463257
282,0.09000000357627869,4.25
419,0.73,1.43
477,2.21,0.44
364,2.0199999809265137,3.3399999141693115
387,0.87,0.61
278,0.14,0.95
345,1.07,2.24
383,0.99,2.82
467,2.24,1.78
384,1.42,1.86
360,0.95,1.75
331,1.3,1.31
347,0.82,0.53
288,0.97,3.21
255,1.15,1.56
431,0.36,1.14
394,0.81,0.0
357,1.19,1.53
268,0.94,1.16
482,1.9299999475479126,1.9299999475479126
381,0.93,0.55
436,0.27,1.54
300,1.39,1.09
296,1.18,2.2
370,1.17,0.5
310,0.53,0.86
281,0.63,2.12
298,0.55,1.74
283,0.51,0.56
284,0.7300000190734863,2.490000009536743
458,1.53,0.69
409,2.16,2.64
261,1.0,1.11
378,1.1,3.93
472,1.51,3.53
262,1.6799999475479126,0.7799999713897705
415,0.24,2.11
258,0.5199999809265137,3.440000057220459
263,1.2699999809265137,1.75
423,0.21,1.06
495,1.41,0.49
271,1.96,2.17
266,0.1899999976158142,3.1600000858306885
457,2.2,3.23
307,2.6,3.53
305,1.6299999952316284,0.6399999856948853
376,1.54,0.95
327,0.21,1.58
299,1.840000033378601,0.20999999344348907
489,2.22,1.88
346,0.72,2.47
328,1.27,2.02
448,2.5899999141693115,0.6600000262260437
267,2.0999999046325684,1.0199999809265137
464,0.99,2.85
480,0.99,0.17
317,1.0,0.62
309,0.48,1.03
291,1.5099999904632568,2.8299999237060547
349,0.55,1.76
488,0.27,1.82
342,2.51,3.63
335,0.43,2.02
395,1.659999966621399,2.7799999713897705
426,0.28,3.88
462,0.79,2.7
486,3.13,4.29
427,0.5,1.8
315,0.84,1.62
420,1.54,1.19
260,0.79,0.45
375,0.96,2.34
421,0.84,1.44
