,y_hat
1094,False
1515,False
1937,False
1878,False
1580,False
1582,False
1936,False
1170,False
1276,False
1109,False
1688,False
1955,False
1981,False
1886,False
1813,False
1703,False
1882,False
1921,False
1727,False
1588,False
1786,False
1782,False
1467,False
1501,False
1180,False
1810,False
1958,False
1286,False
1478,False
1402,False
1776,False
1804,False
1412,False
1496,False
1876,False
1602,False
1994,False
1873,False
1347,False
1587,False
1963,False
1014,False
1491,False
1570,False
1824,False
1594,False
1918,False
1246,False
1272,False
1476,False
1100,False
1779,False
1938,False
1154,False
1225,False
1830,False
1291,False
1805,False
1845,False
1463,False
1218,False
1379,False
1287,False
1242,False
1683,False
1081,False
1299,False
1386,False
1730,False
1365,False
1020,False
1352,False
1490,False
1418,False
1966,False
1006,False
1188,False
1333,False
1518,False
1828,False
1483,False
1168,False
1942,False
1009,False
1008,False
1737,False
1185,False
1072,False
1555,False
1243,False
1510,False
1464,False
1757,False
1917,False
1174,False
1846,False
1395,False
1199,False
1640,False
1446,False
