,years_experience,degree,nr_commits,nr_languages,nr_stars
3971,2.0,0.0,23.0,5.0,3.0
2015,3.0,0.0,38.0,3.0,6.0
2496,0.0,0.0,2.0,4.0,4.0
3975,0.0,2.0,5.0,2.0,7.0
3498,2.0,0.0,25.0,2.0,5.0
3644,1.0,1.0,12.0,10.0,2.0
3584,2.0,0.0,25.0,2.0,3.0
3834,0.0,1.0,6.0,3.0,1.0
3515,1.0,0.0,18.0,1.0,2.0
3552,3.0,0.0,37.0,0.0,7.0
3614,2.0,0.0,23.0,9.0,3.0
3521,0.0,1.0,6.0,4.0,0.0
2652,2.0,0.0,25.0,3.0,3.0
3485,2.0,1.0,25.0,9.0,0.0
3635,0.0,0.0,0.0,1.0,3.0
2854,0.0,2.0,3.0,2.0,1.0
2012,1.0,0.0,13.0,22.0,1.0
3433,0.0,0.0,8.0,1.0,1.0
3742,2.0,0.0,24.0,4.0,4.0
3801,1.0,1.0,16.0,0.0,2.0
2228,0.0,1.0,2.0,6.0,6.0
2113,2.0,0.0,29.0,2.0,8.0
3828,1.0,0.0,11.0,6.0,7.0
3710,1.0,0.0,11.0,10.0,0.0
2026,1.0,1.0,17.0,1.0,5.0
3664,0.0,2.0,1.0,0.0,5.0
2454,0.0,0.0,2.0,12.0,2.0
3241,1.0,0.0,12.0,6.0,4.0
2712,0.0,0.0,5.0,0.0,1.0
2863,2.0,0.0,26.0,3.0,10.0
3374,0.0,0.0,3.0,9.0,5.0
2513,1.0,1.0,15.0,3.0,5.0
2562,3.0,0.0,32.0,0.0,0.0
2689,3.0,0.0,36.0,12.0,3.0
2893,1.0,2.0,16.0,0.0,1.0
3325,1.0,1.0,11.0,4.0,0.0
2399,1.0,1.0,17.0,2.0,2.0
2380,1.0,1.0,10.0,9.0,1.0
2445,0.0,0.0,3.0,6.0,4.0
2470,0.0,0.0,3.0,5.0,5.0
2215,2.0,1.0,23.0,5.0,2.0
3733,1.0,0.0,13.0,9.0,3.0
2625,0.0,1.0,4.0,6.0,4.0
2305,0.0,0.0,4.0,3.0,2.0
2947,3.0,0.0,34.0,0.0,0.0
2182,2.0,0.0,22.0,6.0,5.0
3385,3.0,0.0,34.0,0.0,5.0
3725,2.0,0.0,23.0,4.0,3.0
2776,1.0,0.0,14.0,6.0,1.0
2910,0.0,0.0,2.0,5.0,5.0
2638,2.0,0.0,22.0,2.0,4.0
3129,2.0,0.0,22.0,4.0,1.0
3840,1.0,0.0,14.0,2.0,3.0
2167,0.0,0.0,7.0,7.0,3.0
2963,0.0,2.0,3.0,1.0,2.0
3317,3.0,0.0,35.0,2.0,1.0
3859,0.0,2.0,5.0,6.0,3.0
2234,1.0,0.0,16.0,6.0,4.0
3025,1.0,0.0,15.0,0.0,4.0
3212,2.0,1.0,21.0,7.0,2.0
2303,0.0,0.0,5.0,5.0,1.0
2682,0.0,0.0,6.0,3.0,3.0
3178,3.0,0.0,33.0,5.0,7.0
2175,1.0,0.0,14.0,0.0,4.0
3980,0.0,1.0,6.0,5.0,1.0
3142,2.0,0.0,24.0,2.0,6.0
3884,0.0,2.0,8.0,2.0,3.0
3065,1.0,0.0,11.0,4.0,6.0
3700,2.0,0.0,28.0,7.0,7.0
2306,3.0,0.0,33.0,9.0,6.0
3232,2.0,0.0,23.0,0.0,10.0
2188,2.0,0.0,28.0,4.0,3.0
3886,1.0,0.0,14.0,3.0,1.0
2676,0.0,2.0,9.0,2.0,3.0
3008,0.0,0.0,5.0,8.0,0.0
2491,1.0,0.0,14.0,4.0,1.0
3719,2.0,1.0,24.0,12.0,3.0
2710,1.0,0.0,13.0,9.0,4.0
3543,0.0,2.0,2.0,1.0,2.0
2913,0.0,2.0,5.0,9.0,5.0
2981,2.0,0.0,23.0,8.0,8.0
2785,0.0,0.0,7.0,12.0,3.0
3961,2.0,0.0,23.0,5.0,1.0
2384,2.0,0.0,24.0,2.0,2.0
3014,0.0,1.0,1.0,7.0,4.0
2559,1.0,0.0,17.0,3.0,3.0
3925,1.0,0.0,13.0,1.0,5.0
3229,0.0,1.0,3.0,3.0,1.0
3451,0.0,3.0,4.0,3.0,6.0
3682,1.0,0.0,16.0,5.0,3.0
3082,0.0,0.0,5.0,2.0,7.0
2660,1.0,1.0,21.0,2.0,12.0
2618,1.0,1.0,12.0,4.0,11.0
3928,0.0,2.0,6.0,2.0,7.0
3461,1.0,2.0,15.0,6.0,1.0
2173,3.0,0.0,31.0,1.0,7.0
2451,1.0,1.0,13.0,3.0,0.0
3874,2.0,0.0,25.0,1.0,5.0
2847,2.0,1.0,21.0,1.0,7.0
2057,1.0,0.0,13.0,3.0,7.0
2705,1.0,0.0,20.0,5.0,7.0
3270,1.0,0.0,16.0,4.0,6.0
2181,1.0,1.0,15.0,4.0,4.0
2252,2.0,0.0,26.0,0.0,2.0
2366,1.0,0.0,11.0,12.0,10.0
2921,2.0,0.0,25.0,1.0,4.0
3296,0.0,0.0,3.0,7.0,5.0
2535,2.0,1.0,27.0,1.0,1.0
3113,1.0,0.0,15.0,3.0,3.0
3164,1.0,0.0,13.0,1.0,4.0
2699,2.0,0.0,28.0,0.0,7.0
3754,1.0,0.0,12.0,7.0,3.0
3262,1.0,0.0,18.0,0.0,7.0
3102,0.0,0.0,3.0,8.0,5.0
2222,1.0,2.0,17.0,3.0,0.0
2211,2.0,0.0,20.0,7.0,2.0
2795,2.0,0.0,22.0,8.0,0.0
2456,2.0,0.0,23.0,3.0,1.0
2274,2.0,1.0,31.0,6.0,5.0
2953,1.0,0.0,13.0,2.0,8.0
3268,2.0,0.0,24.0,6.0,1.0
2920,1.0,0.0,14.0,1.0,3.0
2993,2.0,0.0,24.0,1.0,5.0
2177,2.0,0.0,24.0,0.0,12.0
2194,3.0,0.0,34.0,0.0,3.0
3050,2.0,0.0,23.0,6.0,6.0
3610,2.0,0.0,21.0,4.0,6.0
2169,3.0,0.0,32.0,10.0,0.0
2201,2.0,0.0,24.0,3.0,3.0
2864,1.0,2.0,18.0,5.0,8.0
3842,2.0,0.0,21.0,1.0,10.0
2179,1.0,1.0,18.0,1.0,2.0
2904,0.0,0.0,5.0,7.0,5.0
2484,3.0,0.0,36.0,4.0,3.0
2492,2.0,0.0,23.0,9.0,1.0
2959,0.0,1.0,1.0,6.0,2.0
2323,1.0,1.0,14.0,2.0,5.0
2065,2.0,0.0,24.0,10.0,8.0
3022,1.0,0.0,18.0,1.0,5.0
3421,0.0,0.0,10.0,8.0,3.0
3233,2.0,2.0,24.0,0.0,1.0
2814,2.0,0.0,28.0,2.0,6.0
3271,3.0,0.0,33.0,8.0,5.0
2615,0.0,1.0,1.0,2.0,1.0
2359,1.0,0.0,14.0,6.0,2.0
3396,2.0,0.0,25.0,6.0,1.0
3500,0.0,2.0,6.0,1.0,3.0
2774,1.0,2.0,13.0,9.0,1.0
3706,0.0,0.0,3.0,2.0,4.0
2232,2.0,0.0,28.0,4.0,2.0
2263,3.0,0.0,39.0,2.0,1.0
2873,1.0,2.0,12.0,4.0,11.0
2101,3.0,0.0,32.0,2.0,3.0
3507,2.0,0.0,24.0,5.0,0.0
3639,1.0,0.0,13.0,5.0,6.0
3401,1.0,0.0,13.0,3.0,2.0
3227,0.0,1.0,5.0,7.0,4.0
2088,2.0,0.0,23.0,5.0,3.0
2520,0.0,0.0,2.0,3.0,4.0
3951,3.0,0.0,35.0,0.0,2.0
2487,2.0,0.0,22.0,1.0,0.0
2796,1.0,0.0,12.0,5.0,3.0
2283,1.0,1.0,10.0,4.0,4.0
2085,2.0,0.0,26.0,5.0,4.0
3010,3.0,0.0,33.0,6.0,5.0
3155,0.0,0.0,2.0,6.0,2.0
2374,2.0,0.0,26.0,2.0,4.0
2592,2.0,1.0,24.0,7.0,1.0
2604,3.0,0.0,34.0,7.0,6.0
2734,3.0,0.0,34.0,0.0,2.0
3779,2.0,0.0,24.0,3.0,5.0
3823,0.0,1.0,3.0,2.0,0.0
2972,1.0,3.0,16.0,1.0,3.0
2720,0.0,0.0,1.0,1.0,3.0
3605,0.0,1.0,3.0,6.0,0.0
2137,1.0,0.0,14.0,7.0,1.0
2025,0.0,2.0,7.0,5.0,1.0
3209,0.0,0.0,9.0,4.0,4.0
2372,0.0,2.0,8.0,5.0,6.0
3558,0.0,2.0,5.0,1.0,5.0
2460,1.0,0.0,17.0,11.0,4.0
3305,0.0,2.0,3.0,2.0,8.0
2936,1.0,0.0,13.0,3.0,4.0
3783,1.0,0.0,12.0,0.0,11.0
2711,2.0,0.0,26.0,13.0,0.0
3795,2.0,1.0,27.0,6.0,2.0
3818,0.0,3.0,5.0,3.0,3.0
2329,1.0,0.0,12.0,4.0,0.0
2410,3.0,0.0,32.0,6.0,6.0
2119,1.0,1.0,13.0,2.0,7.0
2230,2.0,1.0,23.0,4.0,6.0
3091,2.0,1.0,23.0,1.0,5.0
2843,2.0,0.0,23.0,0.0,3.0
2613,1.0,1.0,14.0,7.0,8.0
2997,3.0,0.0,33.0,2.0,8.0
2519,0.0,0.0,7.0,15.0,3.0
2265,0.0,0.0,4.0,1.0,10.0
3076,0.0,0.0,3.0,4.0,5.0
2606,2.0,0.0,24.0,8.0,1.0
3994,2.0,0.0,23.0,4.0,1.0
