,x1,x2
666,3.7,-0.0
504,1.7,0.0
965,2.2,-0.0
824,2.5,0.0
692,0.2,4.2
596,2.2,0.0
788,1.8,0.0
914,2.1,2.6
961,3.3,5.2
515,1.7,0.0
586,2.3,0.0
508,0.3,2.6
648,2.1,-0.0
686,2.1,6.0
982,1.7,0.0
956,0.1,3.4
814,0.3,2.3
509,1.2,2.1
962,1.6,-0.0
573,1.4,2.5
783,1.0,5.2
634,1.8,0.0
976,1.8,3.5
759,1.2,2.3
627,2.0,3.1
963,1.6,2.7
907,1.4,-0.0
753,0.5,2.8
512,1.5,3.3
500,1.2,3.8
980,1.5,4.2
562,2.7,-0.0
803,2.2,0.0
657,2.3,2.8
695,1.8,0.0
795,1.8,3.0
545,3.1,3.2
690,2.1,-0.0
911,0.9,1.9
668,1.8,2.1
707,1.8,1.5
838,1.1,5.2
729,1.9,-0.0
560,1.1,2.1
798,1.8,-0.0
503,1.3,2.1
848,1.5,2.1
930,1.9,-0.0
757,2.3,0.0
575,1.7,0.0
806,0.0,4.0
519,1.4,3.9
817,2.0,0.0
605,1.9,-0.0
815,0.5,3.3
777,0.5,5.1
970,1.6,0.0
631,1.0,2.3
583,1.3,2.3
780,2.1,0.0
647,1.7,3.2
623,2.5,-0.0
984,2.0,0.0
616,1.7,3.3
582,2.5,2.1
927,0.9,3.1
653,1.7,0.0
717,1.8,2.3
553,1.5,2.7
787,0.3,2.1
800,3.6,2.5
768,3.0,3.1
738,1.9,5.1
664,1.9,-0.0
993,2.3,2.7
713,0.6,2.6
774,2.0,0.0
943,3.1,3.7
999,2.3,3.3
700,2.1,0.0
600,1.5,0.0
683,2.1,0.0
638,0.9,4.2
595,1.9,-0.0
822,2.0,4.2
517,3.1,-0.0
885,1.6,-0.0
643,3.7,4.0
991,2.0,0.0
928,1.6,2.1
812,4.0,-0.0
765,1.3,1.9
830,2.8,-0.0
688,2.5,0.0
696,1.4,0.0
890,1.5,0.0
932,2.6,2.3
680,3.1,0.0
507,1.7,3.1
791,2.1,0.0
