,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,0.99,0.9,0.9,0.8888888955116272,0.0,0.8888888888888888,0.8888888888888888,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,2,,0.888888955116272,1.5621212121212122
1,0.985,0.9,0.9,0.8883248567581177,0.0,0.8883248730964467,0.8883248730964467,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,1,,0.8883248567581177,1.6284263959390861
2,1.0,0.9,0.9,0.004999999888241291,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,1,,0.9919999837875366,0.5675
3,1.0,0.9,0.9,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,counterfactual,1,,0.9919999837875366,0.5665
4,0.99,0.9,0.9,0.8232323527336121,0.0,0.8232323232323232,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,1,,0.8232323527336121,1.4631313131313133
5,1.0,0.9,0.9,0.004999999888241291,0.0,0.985,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,1,,0.9770000576972961,0.5585
6,1.0,0.9,0.9,0.9150000214576721,0.0,0.915,0.915,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,0,,0.9150000810623169,1.673
7,1.0,0.9,0.9,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,0,,1.0,0.5505
8,1.0,0.9,0.9,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,counterfactual,0,,1.0,0.551
9,1.0,0.9,0.9,0.8149999976158142,0.0,0.815,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,0,,0.8149999380111694,1.4665000000000004
10,1.0,0.9,0.9,0.014999999664723873,0.0,0.99,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,0,,0.9899999499320984,0.5429999999999999
